ST_CODE,ST_NAME,MONTH,YEAR,DIST_NAME,AC_NO,AC_NAME,AC_TYPE,CAND_NAME,CAND_SEX,CAND_CATEGORY,CAND_AGE,PARTYABBRE,VOTES,POSITION
S22,Tamil Nadu,5,2016,THIRUVALLUR,8,Ambattur,GEN,RAMADASS   A S,M,SC,46,IND,109,24
S22,Tamil Nadu,5,2016,THIRUVALLUR,8,Ambattur,GEN,DHANRAJ P,M,GEN,61,IND,106,25
S22,Tamil Nadu,5,2016,THIRUVALLUR,8,Ambattur,GEN,ARUMUGAM  S,M,SC,49,IND,100,26
S22,Tamil Nadu,5,2016,THIRUVALLUR,8,Ambattur,GEN,BALACHANDAR  M,M,GEN,38,PPIS,99,27
S22,Tamil Nadu,5,2016,THIRUVALLUR,8,Ambattur,GEN,VIJAYAKUMAR G,M,GEN,58,IND,83,28
S22,Tamil Nadu,5,2016,THIRUVALLUR,9,Madavaram,GEN,SUDHARSANAM S,M,GEN,57,DMK,122082,1
S22,Tamil Nadu,5,2016,THIRUVALLUR,9,Madavaram,GEN,DHAKSHNAMOORTHY D,M,GEN,41,ADMK,106829,2
S22,Tamil Nadu,5,2016,THIRUVALLUR,9,Madavaram,GEN,ERAVIRAJ G,M,GEN,51,PMK,14245,3
S22,Tamil Nadu,5,2016,THIRUVALLUR,9,Madavaram,GEN,KANNAN A S,M,SC,74,CPI,9383,4
S22,Tamil Nadu,5,2016,THIRUVALLUR,9,Madavaram,GEN,JANAKIRAMAN R M R,M,GEN,60,BJP,5161,5
S22,Tamil Nadu,5,2016,THIRUVALLUR,9,Madavaram,GEN,None of the Above,NULL,NULL,NULL,NOTA,4291,6
S22,Tamil Nadu,5,2016,THIRUVALLUR,9,Madavaram,GEN,ELUMALAI R,M,GEN,50,ntk,3697,7
S22,Tamil Nadu,5,2016,THIRUVALLUR,9,Madavaram,GEN,GIRI C,M,SC,33,BSP,829,8
S22,Tamil Nadu,5,2016,THIRUVALLUR,9,Madavaram,GEN,GOPI M,M,SC,37,YSP,573,9
S22,Tamil Nadu,5,2016,THIRUVALLUR,9,Madavaram,GEN,JANAKIRAMAN S,M,SC,49,CPI(ML)(L),393,10
S22,Tamil Nadu,5,2016,THIRUVALLUR,9,Madavaram,GEN,NANDAKUMAR P,M,GEN,46,IND,312,11
S22,Tamil Nadu,5,2016,THIRUVALLUR,9,Madavaram,GEN,VINOTHKUMAR P,M,GEN,31,FIP,303,12
S22,Tamil Nadu,5,2016,THIRUVALLUR,9,Madavaram,GEN,NAGARAJ S,M,SC,33,IND,256,13
S22,Tamil Nadu,5,2016,THIRUVALLUR,9,Madavaram,GEN,RAJASEKARAN M,M,SC,27,IND,132,14
S22,Tamil Nadu,5,2016,THIRUVALLUR,9,Madavaram,GEN,SATHEESH S,M,GEN,31,IND,123,15
S22,Tamil Nadu,5,2016,THIRUVALLUR,9,Madavaram,GEN,SURESHKUMAR S,M,SC,34,IND,109,16
S22,Tamil Nadu,5,2016,THIRUVALLUR,10,Thiruvottiyur,GEN,SAMY.K.P.P,M,GEN,53,DMK,82205,1
S22,Tamil Nadu,5,2016,THIRUVALLUR,10,Thiruvottiyur,GEN,BALRAJ.B,M,GEN,58,ADMK,77342,2
S22,Tamil Nadu,5,2016,THIRUVALLUR,10,Thiruvottiyur,GEN,ARUMUGAM.A.V,M,GEN,37,DMDK,13463,3
S22,Tamil Nadu,5,2016,THIRUVALLUR,10,Thiruvottiyur,GEN,VASANTHAKUMARI.R,F,GEN,42,PMK,4025,4
S22,Tamil Nadu,5,2016,THIRUVALLUR,10,Thiruvottiyur,GEN,GOKUL.R,M,GEN,42,ntk,3961,5
S22,Tamil Nadu,5,2016,THIRUVALLUR,10,Thiruvottiyur,GEN,SIVAKUMAR.M,M,GEN,46,BJP,3313,6
S22,Tamil Nadu,5,2016,THIRUVALLUR,10,Thiruvottiyur,GEN,None of the Above,NULL,NULL,NULL,NOTA,2917,7
S22,Tamil Nadu,5,2016,THIRUVALLUR,10,Thiruvottiyur,GEN,DHANASEKAR.C,M,GEN,33,IND,511,8
S22,Tamil Nadu,5,2016,THIRUVALLUR,10,Thiruvottiyur,GEN,KARNAN.P,M,GEN,49,SHS,425,9
S22,Tamil Nadu,5,2016,THIRUVALLUR,10,Thiruvottiyur,GEN,TAMILSELVAN.S,M,GEN,33,IND,299,10
S22,Tamil Nadu,5,2016,THIRUVALLUR,10,Thiruvottiyur,GEN,NANDHAKUMAR.B,M,GEN,28,GokMK,252,11
S22,Tamil Nadu,5,2016,THIRUVALLUR,10,Thiruvottiyur,GEN,SELVAM.P,M,GEN,54,IND,196,12
S22,Tamil Nadu,5,2016,THIRUVALLUR,10,Thiruvottiyur,GEN,THAMOTHARAN.P,M,GEN,39,IND,190,13
S22,Tamil Nadu,5,2016,THIRUVALLUR,10,Thiruvottiyur,GEN,RAMESH.E,M,GEN,41,IND,166,14
S22,Tamil Nadu,5,2016,THIRUVALLUR,10,Thiruvottiyur,GEN,KARIMULLA.M.G,M,GEN,55,IND,159,15
S22,Tamil Nadu,5,2016,THIRUVALLUR,10,Thiruvottiyur,GEN,MANIKANDAN.K,M,SC,26,IND,138,16
S22,Tamil Nadu,5,2016,THIRUVALLUR,10,Thiruvottiyur,GEN,ZAKIR HUSSAIN.B,M,GEN,42,IND,104,17
S22,Tamil Nadu,5,2016,THIRUVALLUR,10,Thiruvottiyur,GEN,SUNDAR.D,M,GEN,28,VTIP,100,18
S22,Tamil Nadu,5,2016,THIRUVALLUR,10,Thiruvottiyur,GEN,SANKAR.D,M,SC,40,IND,87,19
S22,Tamil Nadu,5,2016,THIRUVALLUR,10,Thiruvottiyur,GEN,SENTHIL.K,M,GEN,40,IND,79,20
S22,Tamil Nadu,5,2016,THIRUVALLUR,10,Thiruvottiyur,GEN,ISRATHBEGUM.A.R,F,GEN,43,IND,65,21
S22,Tamil Nadu,5,2016,THIRUVALLUR,10,Thiruvottiyur,GEN,SOWRI RAJAN.M,M,GEN,53,PPIS,64,22
S22,Tamil Nadu,5,2016,CHENNAI,11,Dr.Radhakrishnan Nagar,GEN,JAYALALITHAA J,F,GEN,68,ADMK,97218,1
S22,Tamil Nadu,5,2016,CHENNAI,11,Dr.Radhakrishnan Nagar,GEN,SHIMLA MUTHUCHOZHAN,F,GEN,34,DMK,57673,2
S22,Tamil Nadu,5,2016,CHENNAI,11,Dr.Radhakrishnan Nagar,GEN,VASANTHI DEVI V,F,GEN,77,VCK,4195,3
S22,Tamil Nadu,5,2016,CHENNAI,11,Dr.Radhakrishnan Nagar,GEN,AGNES F,F,GEN,49,PMK,3011,4
S22,Tamil Nadu,5,2016,CHENNAI,11,Dr.Radhakrishnan Nagar,GEN,RAJA M.N,M,GEN,58,BJP,2928,5
S22,Tamil Nadu,5,2016,CHENNAI,11,Dr.Radhakrishnan Nagar,GEN,None of the Above,NULL,NULL,NULL,NOTA,2873,6
S22,Tamil Nadu,5,2016,CHENNAI,11,Dr.Radhakrishnan Nagar,GEN,DEVI G,O,GEN,38,ntk,2513,7
S22,Tamil Nadu,5,2016,CHENNAI,11,Dr.Radhakrishnan Nagar,GEN,EDINBUROUGH J,M,GEN,37,BSP,327,8
S22,Tamil Nadu,5,2016,CHENNAI,11,Dr.Radhakrishnan Nagar,GEN,MICHAEL RAJ M.A,M,GEN,47,IND,230,9
S22,Tamil Nadu,5,2016,CHENNAI,11,Dr.Radhakrishnan Nagar,GEN,"SELVARANI,",F,SC,38,IND,206,10
S22,Tamil Nadu,5,2016,CHENNAI,11,Dr.Radhakrishnan Nagar,GEN,MARIMUTHU P,M,GEN,60,IND,204,11
S22,Tamil Nadu,5,2016,CHENNAI,11,Dr.Radhakrishnan Nagar,GEN,GOPI M,M,GEN,36,IND,189,12
S22,Tamil Nadu,5,2016,CHENNAI,11,Dr.Radhakrishnan Nagar,GEN,ARUNTHATHI RAMACHANDRAN,M,SC,41,IND,177,13
S22,Tamil Nadu,5,2016,CHENNAI,11,Dr.Radhakrishnan Nagar,GEN,VENUGOPAL D,M,SC,30,SHS,162,14
S22,Tamil Nadu,5,2016,CHENNAI,11,Dr.Radhakrishnan Nagar,GEN,SADAIYANDI.E,M,SC,53,SUCI,132,15
S22,Tamil Nadu,5,2016,CHENNAI,11,Dr.Radhakrishnan Nagar,GEN,RAVI PARAYANAR.D,M,SC,39,RPI(A),125,16
S22,Tamil Nadu,5,2016,CHENNAI,11,Dr.Radhakrishnan Nagar,GEN,BHUVANESWARI P,F,SC,28,IND,119,17
S22,Tamil Nadu,5,2016,CHENNAI,11,Dr.Radhakrishnan Nagar,GEN,KAVERISELVAM M,M,GEN,28,IND,104,18
S22,Tamil Nadu,5,2016,CHENNAI,11,Dr.Radhakrishnan Nagar,GEN,NAMBIRAJAN N,M,SC,31,IND,100,19
S22,Tamil Nadu,5,2016,CHENNAI,11,Dr.Radhakrishnan Nagar,GEN,JAYALAKSHMI K,F,GEN,36,IND,99,20
S22,Tamil Nadu,5,2016,CHENNAI,11,Dr.Radhakrishnan Nagar,GEN,MANAOHARAN S,M,GEN,34,IND,98,21
S22,Tamil Nadu,5,2016,CHENNAI,11,Dr.Radhakrishnan Nagar,GEN,PREMKUMAR P,M,GEN,27,IND,82,22
S22,Tamil Nadu,5,2016,CHENNAI,11,Dr.Radhakrishnan Nagar,GEN,ARUNTHATHI VADIVEL MURUGAN,M,SC,41,IND,81,23
S22,Tamil Nadu,5,2016,CHENNAI,11,Dr.Radhakrishnan Nagar,GEN,MEENACHI SUNDARAM V,M,GEN,34,IND,80,24
S22,Tamil Nadu,5,2016,CHENNAI,11,Dr.Radhakrishnan Nagar,GEN,CHANDRASEKAR K,M,SC,42,IND,73,25
S22,Tamil Nadu,5,2016,CHENNAI,11,Dr.Radhakrishnan Nagar,GEN,YUVARAJ S,M,SC,27,IND,73,26
S22,Tamil Nadu,5,2016,CHENNAI,11,Dr.Radhakrishnan Nagar,GEN,PONRAJ P,M,GEN,45,IND,72,27
S22,Tamil Nadu,5,2016,CHENNAI,11,Dr.Radhakrishnan Nagar,GEN,ABRAHAM RAJAMOHAN.R,M,GEN,68,PPIS,68,28
S22,Tamil Nadu,5,2016,CHENNAI,11,Dr.Radhakrishnan Nagar,GEN,GAJENDRAN P,M,GEN,34,IND,63,29
S22,Tamil Nadu,5,2016,CHENNAI,11,Dr.Radhakrishnan Nagar,GEN,PRAVINA G,F,SC,43,IND,63,30
S22,Tamil Nadu,5,2016,CHENNAI,11,Dr.Radhakrishnan Nagar,GEN,SWAMY A.K,M,GEN,50,IND,61,31
S22,Tamil Nadu,5,2016,CHENNAI,11,Dr.Radhakrishnan Nagar,GEN,DURAIVEL V,M,SC,43,IND,57,32
S22,Tamil Nadu,5,2016,CHENNAI,11,Dr.Radhakrishnan Nagar,GEN,JAGADISHWARAREDDY K,M,GEN,54,IND,57,33
S22,Tamil Nadu,5,2016,CHENNAI,11,Dr.Radhakrishnan Nagar,GEN,SUBASH BABU M,M,GEN,40,AUK,55,34
S22,Tamil Nadu,5,2016,CHENNAI,11,Dr.Radhakrishnan Nagar,GEN,MURUGAN M.R.,M,GEN,36,JJ,52,35
S22,Tamil Nadu,5,2016,CHENNAI,11,Dr.Radhakrishnan Nagar,GEN,BASKARAN N,M,SC,39,IND,48,36
S22,Tamil Nadu,5,2016,CHENNAI,11,Dr.Radhakrishnan Nagar,GEN,PRAKASH S,M,GEN,37,IND,48,37
S22,Tamil Nadu,5,2016,CHENNAI,11,Dr.Radhakrishnan Nagar,GEN,SHANMUGANANDHAM M,M,GEN,29,VTIP,42,38
S22,Tamil Nadu,5,2016,CHENNAI,11,Dr.Radhakrishnan Nagar,GEN,SURESHKUMAR S,M,SC,33,MKat,42,39
S22,Tamil Nadu,5,2016,CHENNAI,11,Dr.Radhakrishnan Nagar,GEN,SEKAR S,M,GEN,43,IND,37,40
S22,Tamil Nadu,5,2016,CHENNAI,11,Dr.Radhakrishnan Nagar,GEN,RAJU R.S,M,GEN,47,IND,35,41
S22,Tamil Nadu,5,2016,CHENNAI,11,Dr.Radhakrishnan Nagar,GEN,THANGAVEL V,M,GEN,42,IND,35,42
S22,Tamil Nadu,5,2016,CHENNAI,11,Dr.Radhakrishnan Nagar,GEN,BASKAR P,M,GEN,34,IND,31,43
S22,Tamil Nadu,5,2016,CHENNAI,11,Dr.Radhakrishnan Nagar,GEN,MEGAVANAN I,M,GEN,30,IND,29,44
S22,Tamil Nadu,5,2016,CHENNAI,11,Dr.Radhakrishnan Nagar,GEN,RAJ L,M,GEN,41,IND,28,45
S22,Tamil Nadu,5,2016,CHENNAI,11,Dr.Radhakrishnan Nagar,GEN,RAMESH R,M,GEN,28,IND,20,46
S22,Tamil Nadu,5,2016,CHENNAI,12,Perambur,GEN,P VETRIVEL,M,GEN,55,ADMK,79974,1
S22,Tamil Nadu,5,2016,CHENNAI,12,Perambur,GEN,N R DHANAPALAN,M,GEN,64,DMK,79455,2
S22,Tamil Nadu,5,2016,CHENNAI,12,Perambur,GEN,A SOUNDARA RAJAN,M,GEN,69,CPM,10281,3
S22,Tamil Nadu,5,2016,CHENNAI,12,Perambur,GEN,PRAKASH R,M,GEN,52,BJP,4582,4
S22,Tamil Nadu,5,2016,CHENNAI,12,Perambur,GEN,M.VENKATESH  PERUMAL,M,GEN,47,PMK,3685,5
S22,Tamil Nadu,5,2016,CHENNAI,12,Perambur,GEN,S VETRI THAMIZHAN,M,GEN,30,ntk,3236,6
S22,Tamil Nadu,5,2016,CHENNAI,12,Perambur,GEN,None of the Above,NULL,NULL,NULL,NOTA,3167,7
S22,Tamil Nadu,5,2016,CHENNAI,12,Perambur,GEN,S SURESH,M,GEN,30,YSP,387,8
S22,Tamil Nadu,5,2016,CHENNAI,12,Perambur,GEN,N RAJ,M,SC,43,BSP,363,9
S22,Tamil Nadu,5,2016,CHENNAI,12,Perambur,GEN,J PRAVEEN KUMAR,M,GEN,33,IND,319,10
S22,Tamil Nadu,5,2016,CHENNAI,12,Perambur,GEN,R SARAVANA PERUMAL,M,GEN,42,IND,304,11
S22,Tamil Nadu,5,2016,CHENNAI,12,Perambur,GEN,P SARAVANAN,M,GEN,36,IND,249,12
S22,Tamil Nadu,5,2016,CHENNAI,12,Perambur,GEN,D SUNDARA RAMAN,M,GEN,40,IND,248,13
S22,Tamil Nadu,5,2016,CHENNAI,12,Perambur,GEN,S VENGADESAN,M,GEN,54,SHS,230,14
S22,Tamil Nadu,5,2016,CHENNAI,12,Perambur,GEN,L SUSITHRA,F,GEN,40,IND,215,15
S22,Tamil Nadu,5,2016,CHENNAI,12,Perambur,GEN,G KOTHANDAN,M,GEN,61,IND,212,16
S22,Tamil Nadu,5,2016,CHENNAI,12,Perambur,GEN,R KARTHIKEYAN,M,GEN,45,IND,163,17
S22,Tamil Nadu,5,2016,CHENNAI,12,Perambur,GEN,G.R.MOHAMMED YOUSUFF,M,GEN,68,IND,161,18
S22,Tamil Nadu,5,2016,CHENNAI,12,Perambur,GEN,S MOHAN,M,GEN,47,IND,158,19
S22,Tamil Nadu,5,2016,CHENNAI,12,Perambur,GEN,N VIJI,M,SC,42,IND,158,20
S22,Tamil Nadu,5,2016,CHENNAI,12,Perambur,GEN,A SIVARAJALINGAM,M,GEN,31,IND,121,21
S22,Tamil Nadu,5,2016,CHENNAI,12,Perambur,GEN,P RAJA,M,GEN,43,IND,118,22
S22,Tamil Nadu,5,2016,CHENNAI,12,Perambur,GEN,A MANIVANNAN,M,SC,41,IND,115,23
S22,Tamil Nadu,5,2016,CHENNAI,12,Perambur,GEN,M MAHENDRAN,M,SC,42,MKat,100,24
S22,Tamil Nadu,5,2016,CHENNAI,12,Perambur,GEN,K. KAMARAJ,M,GEN,39,IND,100,25
S22,Tamil Nadu,5,2016,CHENNAI,12,Perambur,GEN,V SUBRAMANI,M,GEN,52,IND,83,26
S22,Tamil Nadu,5,2016,CHENNAI,12,Perambur,GEN,S JAYARAJ,M,GEN,32,IND,80,27
S22,Tamil Nadu,5,2016,CHENNAI,12,Perambur,GEN,B KUMARAN,M,GEN,41,IND,75,28
S22,Tamil Nadu,5,2016,CHENNAI,12,Perambur,GEN,K.MALLIKA,F,GEN,56,AIWUP,72,29
S22,Tamil Nadu,5,2016,CHENNAI,12,Perambur,GEN,S PARTHIBAN,M,GEN,33,IND,64,30
S22,Tamil Nadu,5,2016,CHENNAI,12,Perambur,GEN,S NARENDRA KUMAR,M,SC,25,IND,55,31
S22,Tamil Nadu,5,2016,CHENNAI,12,Perambur,GEN,K VASANTHA KUMARI,F,GEN,47,LJP,54,32
S22,Tamil Nadu,5,2016,CHENNAI,12,Perambur,GEN,R MANIKANDAN,M,GEN,37,IND,51,33
S22,Tamil Nadu,5,2016,CHENNAI,12,Perambur,GEN,P NARAYANASAMI,M,GEN,44,IND,46,34
S22,Tamil Nadu,5,2016,CHENNAI,13,Kolathur,GEN,STALIN.M.K,M,GEN,63,DMK,91303,1
S22,Tamil Nadu,5,2016,CHENNAI,13,Kolathur,GEN,PRABHAKAR.J.C.D,M,GEN,64,ADMK,53573,2
S22,Tamil Nadu,5,2016,CHENNAI,13,Kolathur,GEN,MATHIVANAN.P,M,GEN,33,DMDK,6276,3
S22,Tamil Nadu,5,2016,CHENNAI,13,Kolathur,GEN,RAGHAVAN.K.T,M,GEN,45,BJP,5289,4
S22,Tamil Nadu,5,2016,CHENNAI,13,Kolathur,GEN,None of the Above,NULL,NULL,NULL,NOTA,3554,5
S22,Tamil Nadu,5,2016,CHENNAI,13,Kolathur,GEN,GOPAL.S,M,GEN,46,PMK,3022,6
S22,Tamil Nadu,5,2016,CHENNAI,13,Kolathur,GEN,XAVIER FELIX.S,M,GEN,56,ntk,2827,7
S22,Tamil Nadu,5,2016,CHENNAI,13,Kolathur,GEN,SHAJINI.M,F,SC,26,IND,525,8
S22,Tamil Nadu,5,2016,CHENNAI,13,Kolathur,GEN,VELAN.C,M,SC,40,BSP,438,9
S22,Tamil Nadu,5,2016,CHENNAI,13,Kolathur,GEN,ASHOK KUMAR.S,M,SC,37,VTIP,256,10
S22,Tamil Nadu,5,2016,CHENNAI,13,Kolathur,GEN,SIVASHANKAR.R,M,GEN,34,IND,202,11
S22,Tamil Nadu,5,2016,CHENNAI,13,Kolathur,GEN,SEETHA MALLAR,F,SC,43,IND,201,12
S22,Tamil Nadu,5,2016,CHENNAI,13,Kolathur,GEN,PRAKASH.M,M,GEN,42,IND,127,13
S22,Tamil Nadu,5,2016,CHENNAI,13,Kolathur,GEN,SATHYANARAYANAN.G,M,GEN,33,YSP,112,14
S22,Tamil Nadu,5,2016,CHENNAI,13,Kolathur,GEN,STALINKUMAR.A,M,SC,38,IND,83,15
S22,Tamil Nadu,5,2016,CHENNAI,13,Kolathur,GEN,VIJAYAKUMARI.V,F,GEN,40,RPI(A),65,16
S22,Tamil Nadu,5,2016,CHENNAI,13,Kolathur,GEN,ARAVIND.A,M,SC,28,IND,62,17
S22,Tamil Nadu,5,2016,CHENNAI,13,Kolathur,GEN,VASANTHA KUMAR.M,M,GEN,37,VBMP,60,18
S22,Tamil Nadu,5,2016,CHENNAI,13,Kolathur,GEN,MOHANRAJ.J,M,GEN,64,JJ,60,19
S22,Tamil Nadu,5,2016,CHENNAI,13,Kolathur,GEN,RAGAVANAYAGAM.G,M,SC,42,IND,59,20
S22,Tamil Nadu,5,2016,CHENNAI,13,Kolathur,GEN,KARTHICK.S,M,GEN,27,IND,51,21
S22,Tamil Nadu,5,2016,CHENNAI,13,Kolathur,GEN,CHARAVANAN.M.P,M,GEN,55,IND,48,22
S22,Tamil Nadu,5,2016,CHENNAI,13,Kolathur,GEN,MURALI VINODH.M,M,SC,33,IND,42,23
S22,Tamil Nadu,5,2016,CHENNAI,13,Kolathur,GEN,DEVAKUMARAN.A,M,GEN,34,IND,37,24
S22,Tamil Nadu,5,2016,CHENNAI,13,Kolathur,GEN,SUBBIAH.J,M,GEN,43,IND,36,25
S22,Tamil Nadu,5,2016,CHENNAI,14,Villivakkam,GEN,B. RANGANATHAN,M,GEN,65,DMK,65972,1
S22,Tamil Nadu,5,2016,CHENNAI,14,Villivakkam,GEN,THADI M.RAJU,M,GEN,68,ADMK,56651,2
S22,Tamil Nadu,5,2016,CHENNAI,14,Villivakkam,GEN,T.PANDIYAN,M,GEN,40,DMDK,8234,3
S22,Tamil Nadu,5,2016,CHENNAI,14,Villivakkam,GEN,M.JAISHANKAR,M,GEN,43,BJP,6438,4
S22,Tamil Nadu,5,2016,CHENNAI,14,Villivakkam,GEN,G.V.SUBRAMANIYAN,M,GEN,40,PMK,4193,5
S22,Tamil Nadu,5,2016,CHENNAI,14,Villivakkam,GEN,None of the Above,NULL,NULL,NULL,NOTA,3409,6
S22,Tamil Nadu,5,2016,CHENNAI,14,Villivakkam,GEN,A.VAGAI VENTHAN,M,GEN,36,ntk,3002,7
S22,Tamil Nadu,5,2016,CHENNAI,14,Villivakkam,GEN,K.M.SUCHARITHA,F,GEN,37,YSP,952,8
S22,Tamil Nadu,5,2016,CHENNAI,14,Villivakkam,GEN,A.PALANIVEL,M,GEN,43,BSP,369,9
S22,Tamil Nadu,5,2016,CHENNAI,14,Villivakkam,GEN,S.RANJITHKUMAR,M,GEN,27,IND,244,10
S22,Tamil Nadu,5,2016,CHENNAI,14,Villivakkam,GEN,J JAGADESH,M,GEN,36,VTK,113,11
S22,Tamil Nadu,5,2016,CHENNAI,14,Villivakkam,GEN,B.MOHAMED IQBAL BASHA,M,GEN,26,IND,111,12
S22,Tamil Nadu,5,2016,CHENNAI,14,Villivakkam,GEN,VILLIVAKKAM G.ASHOK KUMAR,M,GEN,36,IND,91,13
S22,Tamil Nadu,5,2016,CHENNAI,14,Villivakkam,GEN,R.K.RAVICHANDRAN,M,GEN,52,IND,80,14
S22,Tamil Nadu,5,2016,CHENNAI,14,Villivakkam,GEN,M.GUNASEKARAN,M,GEN,54,IND,71,15
S22,Tamil Nadu,5,2016,CHENNAI,14,Villivakkam,GEN,C.PANDIYAN,M,GEN,30,IND,66,16
S22,Tamil Nadu,5,2016,CHENNAI,14,Villivakkam,GEN,S.KANDASAMY,M,GEN,51,IND,52,17
S22,Tamil Nadu,5,2016,CHENNAI,14,Villivakkam,GEN,D.ELAVARASAN,M,GEN,43,IND,36,18
S22,Tamil Nadu,5,2016,CHENNAI,15,Thiru-Vi-Ka-Nagar,SC,SIVAKUMAR P @ THAYAGAM KAVI,M,SC,51,DMK,61744,1
S22,Tamil Nadu,5,2016,CHENNAI,15,Thiru-Vi-Ka-Nagar,SC,NEELAKANDAN V,M,SC,68,ADMK,58422,2
S22,Tamil Nadu,5,2016,CHENNAI,15,Thiru-Vi-Ka-Nagar,SC,SUGANTHI,F,SC,48,CPM,5702,3
S22,Tamil Nadu,5,2016,CHENNAI,15,Thiru-Vi-Ka-Nagar,SC,None of the Above,NULL,NULL,NULL,NOTA,2685,4
S22,Tamil Nadu,5,2016,CHENNAI,15,Thiru-Vi-Ka-Nagar,SC,VANITHAMANI D,F,SC,49,PMK,2056,5
S22,Tamil Nadu,5,2016,CHENNAI,15,Thiru-Vi-Ka-Nagar,SC,GOWRI,F,SC,45,ntk,1831,6
S22,Tamil Nadu,5,2016,CHENNAI,15,Thiru-Vi-Ka-Nagar,SC,PUSHPARAJ,M,SC,25,SDPI,925,7
S22,Tamil Nadu,5,2016,CHENNAI,15,Thiru-Vi-Ka-Nagar,SC,CHANDRASEKAR,M,SC,36,IJK,482,8
S22,Tamil Nadu,5,2016,CHENNAI,15,Thiru-Vi-Ka-Nagar,SC,SATHISH S,M,SC,35,BSP,468,9
S22,Tamil Nadu,5,2016,CHENNAI,15,Thiru-Vi-Ka-Nagar,SC,NEELAKANDAN  G,M,SC,35,IND,328,10
S22,Tamil Nadu,5,2016,CHENNAI,15,Thiru-Vi-Ka-Nagar,SC,KARUNANIDHI K,M,SC,62,IND,224,11
S22,Tamil Nadu,5,2016,CHENNAI,15,Thiru-Vi-Ka-Nagar,SC,YUVARAJ V,M,SC,29,SHS,201,12
S22,Tamil Nadu,5,2016,CHENNAI,15,Thiru-Vi-Ka-Nagar,SC,SHEELA BASKARAN,F,SC,52,IND,171,13
S22,Tamil Nadu,5,2016,CHENNAI,15,Thiru-Vi-Ka-Nagar,SC,NAGESHRAO R,M,SC,46,RPI(A),165,14
S22,Tamil Nadu,5,2016,CHENNAI,15,Thiru-Vi-Ka-Nagar,SC,PRABHAKARAN K,M,SC,33,MKat,157,15
S22,Tamil Nadu,5,2016,CHENNAI,15,Thiru-Vi-Ka-Nagar,SC,PUVINTHAN S,M,SC,32,IND,144,16
S22,Tamil Nadu,5,2016,CHENNAI,15,Thiru-Vi-Ka-Nagar,SC,SURESH BABU S,M,SC,31,IND,135,17
S22,Tamil Nadu,5,2016,CHENNAI,15,Thiru-Vi-Ka-Nagar,SC,VASANTHAKUMAR M,M,SC,29,IND,134,18
S22,Tamil Nadu,5,2016,CHENNAI,15,Thiru-Vi-Ka-Nagar,SC,VENUGOPAL S,M,SC,28,IND,127,19
S22,Tamil Nadu,5,2016,CHENNAI,15,Thiru-Vi-Ka-Nagar,SC,SULOCHANA S,F,SC,36,YSP,110,20
S22,Tamil Nadu,5,2016,CHENNAI,15,Thiru-Vi-Ka-Nagar,SC,SUNDAR,M,SC,37,IND,96,21
S22,Tamil Nadu,5,2016,CHENNAI,15,Thiru-Vi-Ka-Nagar,SC,KOLANJI,M,SC,46,IND,91,22
S22,Tamil Nadu,5,2016,CHENNAI,15,Thiru-Vi-Ka-Nagar,SC,MOORHI G,M,SC,64,IND,52,23
S22,Tamil Nadu,5,2016,CHENNAI,16,Egmore,SC,RAVICHANDRAN K.S,M,SC,45,DMK,55060,1
S22,Tamil Nadu,5,2016,CHENNAI,16,Egmore,SC,PARITHI ELLAMVAZHUTHI E,M,SC,56,ADMK,44381,2
S22,Tamil Nadu,5,2016,CHENNAI,16,Egmore,SC,VENKATESAN M,M,SC,36,BJP,7159,3
S22,Tamil Nadu,5,2016,CHENNAI,16,Egmore,SC,PRABHU T,M,SC,35,DMDK,6321,4
S22,Tamil Nadu,5,2016,CHENNAI,16,Egmore,SC,None of the Above,NULL,NULL,NULL,NOTA,2840,5
S22,Tamil Nadu,5,2016,CHENNAI,16,Egmore,SC,RAJENDRAN A,M,SC,40,PMK,1814,6
S22,Tamil Nadu,5,2016,CHENNAI,16,Egmore,SC,JAYALAKSHMI I,F,SC,28,ntk,1450,7
S22,Tamil Nadu,5,2016,CHENNAI,16,Egmore,SC,EZHILARASAN I,M,SC,29,BSP,255,8
S22,Tamil Nadu,5,2016,CHENNAI,16,Egmore,SC,BALASUNDARAM M,M,SC,79,IND,255,9
S22,Tamil Nadu,5,2016,CHENNAI,16,Egmore,SC,NAGARAJAN M,M,SC,40,IND,192,10
S22,Tamil Nadu,5,2016,CHENNAI,16,Egmore,SC,VENKATACHALAM V,M,SC,27,YSP,179,11
S22,Tamil Nadu,5,2016,CHENNAI,16,Egmore,SC,GUNASEKAR N,M,SC,26,IND,128,12
S22,Tamil Nadu,5,2016,CHENNAI,16,Egmore,SC,ASHOK A,M,SC,56,SHS,103,13
S22,Tamil Nadu,5,2016,CHENNAI,16,Egmore,SC,MUKUNTHAN J,M,SC,26,IND,97,14
S22,Tamil Nadu,5,2016,CHENNAI,16,Egmore,SC,SELVAM I,M,SC,49,IND,79,15
S22,Tamil Nadu,5,2016,CHENNAI,16,Egmore,SC,KUBENDRAN S,M,SC,32,MKat,70,16
S22,Tamil Nadu,5,2016,CHENNAI,16,Egmore,SC,CHANDRAKALA J,F,SC,37,JaSD,54,17
S22,Tamil Nadu,5,2016,CHENNAI,16,Egmore,SC,DHATCHAYANI M,F,SC,41,IND,52,18
