ST_NAME,PC_NO,PC_NAME,AC_NO,AC_NAME,CANDIDATE,PARTY,VOTES
Tamil Nadu,7,ARAKKONAM,3,Tiruttani,DR A V NARENDRAN,IND,451
Tamil Nadu,7,ARAKKONAM,3,Tiruttani,A PALANI,IND,669
Tamil Nadu,7,ARAKKONAM,3,Tiruttani,M BALU,IND,270
Tamil Nadu,7,ARAKKONAM,3,Tiruttani,K MANIGANDAN,IND,420
Tamil Nadu,7,ARAKKONAM,3,Tiruttani,V VINAYAGAM,IND,139
Tamil Nadu,7,ARAKKONAM,3,Tiruttani,M VIJAYAN,IND,320
Tamil Nadu,7,ARAKKONAM,3,Tiruttani,M VIJAY,IND,77
Tamil Nadu,7,ARAKKONAM,3,Tiruttani,K VENKATESAN,IND,50
Tamil Nadu,7,ARAKKONAM,3,Tiruttani,D JANAKIRAMAN,IND,110
Tamil Nadu,7,ARAKKONAM,3,Tiruttani,A JAYACHANDRAN,IND,110
Tamil Nadu,7,ARAKKONAM,3,Tiruttani,SHANAVAS J,IND,107
Tamil Nadu,7,ARAKKONAM,38,Arakkonam,D PANDIYAN,BSP,1754
Tamil Nadu,7,ARAKKONAM,38,Arakkonam,L VIJAYAN,ADMK,32544
Tamil Nadu,7,ARAKKONAM,38,Arakkonam,S JAGATHRATCHAKAN,DMK,80930
Tamil Nadu,7,ARAKKONAM,38,Arakkonam,S AFSHIA NASRIN,NTK,15406
Tamil Nadu,7,ARAKKONAM,38,Arakkonam,INDU W,TMMDK,214
Tamil Nadu,7,ARAKKONAM,38,Arakkonam,V KRISHNANANDAN,AMGRDMK,94
Tamil Nadu,7,ARAKKONAM,38,Arakkonam,V BABU,URPI,160
Tamil Nadu,7,ARAKKONAM,38,Arakkonam,K BALU,PMK,29284
Tamil Nadu,7,ARAKKONAM,38,Arakkonam,R VINOTH,VTVTK,132
Tamil Nadu,7,ARAKKONAM,38,Arakkonam,VIJAYAN K,AIJYMKG,46
Tamil Nadu,7,ARAKKONAM,38,Arakkonam,N SUGUMAR,IND,55
Tamil Nadu,7,ARAKKONAM,38,Arakkonam,G SUDHAKAR,IND,50
Tamil Nadu,7,ARAKKONAM,38,Arakkonam,S SURESH KUMAR,IND,68
Tamil Nadu,7,ARAKKONAM,38,Arakkonam,SHETTU S,IND,198
Tamil Nadu,7,ARAKKONAM,38,Arakkonam,M THULASIRAMAN,IND,121
Tamil Nadu,7,ARAKKONAM,38,Arakkonam,DR A V NARENDRAN,IND,225
Tamil Nadu,7,ARAKKONAM,38,Arakkonam,A PALANI,IND,491
Tamil Nadu,7,ARAKKONAM,38,Arakkonam,M BALU,IND,198
Tamil Nadu,7,ARAKKONAM,38,Arakkonam,K MANIGANDAN,IND,269
Tamil Nadu,7,ARAKKONAM,38,Arakkonam,V VINAYAGAM,IND,90
Tamil Nadu,7,ARAKKONAM,38,Arakkonam,M VIJAYAN,IND,210
Tamil Nadu,7,ARAKKONAM,38,Arakkonam,M VIJAY,IND,39
Tamil Nadu,7,ARAKKONAM,38,Arakkonam,K VENKATESAN,IND,30
Tamil Nadu,7,ARAKKONAM,38,Arakkonam,D JANAKIRAMAN,IND,77
Tamil Nadu,7,ARAKKONAM,38,Arakkonam,A JAYACHANDRAN,IND,60
Tamil Nadu,7,ARAKKONAM,38,Arakkonam,SHANAVAS J,IND,73
Tamil Nadu,7,ARAKKONAM,39,Sholinghur,D PANDIYAN,BSP,744
Tamil Nadu,7,ARAKKONAM,39,Sholinghur,L VIJAYAN,ADMK,52551
Tamil Nadu,7,ARAKKONAM,39,Sholinghur,S JAGATHRATCHAKAN,DMK,87418
Tamil Nadu,7,ARAKKONAM,39,Sholinghur,S AFSHIA NASRIN,NTK,17407
Tamil Nadu,7,ARAKKONAM,39,Sholinghur,INDU W,TMMDK,239
Tamil Nadu,7,ARAKKONAM,39,Sholinghur,V KRISHNANANDAN,AMGRDMK,111
Tamil Nadu,7,ARAKKONAM,39,Sholinghur,V BABU,URPI,261
Tamil Nadu,7,ARAKKONAM,39,Sholinghur,K BALU,PMK,48028
Tamil Nadu,7,ARAKKONAM,39,Sholinghur,R VINOTH,VTVTK,185
Tamil Nadu,7,ARAKKONAM,39,Sholinghur,VIJAYAN K,AIJYMKG,79
Tamil Nadu,7,ARAKKONAM,39,Sholinghur,N SUGUMAR,IND,84
Tamil Nadu,7,ARAKKONAM,39,Sholinghur,G SUDHAKAR,IND,82
Tamil Nadu,7,ARAKKONAM,39,Sholinghur,S SURESH KUMAR,IND,225
Tamil Nadu,7,ARAKKONAM,39,Sholinghur,SHETTU S,IND,283
Tamil Nadu,7,ARAKKONAM,39,Sholinghur,M THULASIRAMAN,IND,190
Tamil Nadu,7,ARAKKONAM,39,Sholinghur,DR A V NARENDRAN,IND,277
Tamil Nadu,7,ARAKKONAM,39,Sholinghur,A PALANI,IND,900
Tamil Nadu,7,ARAKKONAM,39,Sholinghur,M BALU,IND,339
Tamil Nadu,7,ARAKKONAM,39,Sholinghur,K MANIGANDAN,IND,389
Tamil Nadu,7,ARAKKONAM,39,Sholinghur,V VINAYAGAM,IND,136
Tamil Nadu,7,ARAKKONAM,39,Sholinghur,M VIJAYAN,IND,390
Tamil Nadu,7,ARAKKONAM,39,Sholinghur,M VIJAY,IND,89
Tamil Nadu,7,ARAKKONAM,39,Sholinghur,K VENKATESAN,IND,58
Tamil Nadu,7,ARAKKONAM,39,Sholinghur,D JANAKIRAMAN,IND,143
Tamil Nadu,7,ARAKKONAM,39,Sholinghur,A JAYACHANDRAN,IND,100
Tamil Nadu,7,ARAKKONAM,39,Sholinghur,SHANAVAS J,IND,93
Tamil Nadu,7,ARAKKONAM,40,Katpadi,D PANDIYAN,BSP,657
Tamil Nadu,7,ARAKKONAM,40,Katpadi,L VIJAYAN,ADMK,35884
Tamil Nadu,7,ARAKKONAM,40,Katpadi,S JAGATHRATCHAKAN,DMK,87130
Tamil Nadu,7,ARAKKONAM,40,Katpadi,S AFSHIA NASRIN,NTK,14684
Tamil Nadu,7,ARAKKONAM,40,Katpadi,INDU W,TMMDK,504
Tamil Nadu,7,ARAKKONAM,40,Katpadi,V KRISHNANANDAN,AMGRDMK,79
Tamil Nadu,7,ARAKKONAM,40,Katpadi,V BABU,URPI,192
Tamil Nadu,7,ARAKKONAM,40,Katpadi,K BALU,PMK,28823
Tamil Nadu,7,ARAKKONAM,40,Katpadi,R VINOTH,VTVTK,103
Tamil Nadu,7,ARAKKONAM,40,Katpadi,VIJAYAN K,AIJYMKG,73
Tamil Nadu,7,ARAKKONAM,40,Katpadi,N SUGUMAR,IND,74
Tamil Nadu,7,ARAKKONAM,40,Katpadi,G SUDHAKAR,IND,49
Tamil Nadu,7,ARAKKONAM,40,Katpadi,S SURESH KUMAR,IND,96
Tamil Nadu,7,ARAKKONAM,40,Katpadi,SHETTU S,IND,156
Tamil Nadu,7,ARAKKONAM,40,Katpadi,M THULASIRAMAN,IND,126
Tamil Nadu,7,ARAKKONAM,40,Katpadi,DR A V NARENDRAN,IND,206
Tamil Nadu,7,ARAKKONAM,40,Katpadi,A PALANI,IND,498
Tamil Nadu,7,ARAKKONAM,40,Katpadi,M BALU,IND,194
Tamil Nadu,7,ARAKKONAM,40,Katpadi,K MANIGANDAN,IND,246
Tamil Nadu,7,ARAKKONAM,40,Katpadi,V VINAYAGAM,IND,122
Tamil Nadu,7,ARAKKONAM,40,Katpadi,M VIJAYAN,IND,202
Tamil Nadu,7,ARAKKONAM,40,Katpadi,M VIJAY,IND,71
Tamil Nadu,7,ARAKKONAM,40,Katpadi,K VENKATESAN,IND,36
Tamil Nadu,7,ARAKKONAM,40,Katpadi,D JANAKIRAMAN,IND,99
Tamil Nadu,7,ARAKKONAM,40,Katpadi,A JAYACHANDRAN,IND,75
Tamil Nadu,7,ARAKKONAM,40,Katpadi,SHANAVAS J,IND,102
Tamil Nadu,7,ARAKKONAM,41,Ranipet,D PANDIYAN,BSP,1090
Tamil Nadu,7,ARAKKONAM,41,Ranipet,L VIJAYAN,ADMK,38710
Tamil Nadu,7,ARAKKONAM,41,Ranipet,S JAGATHRATCHAKAN,DMK,103513
Tamil Nadu,7,ARAKKONAM,41,Ranipet,S AFSHIA NASRIN,NTK,16315
Tamil Nadu,7,ARAKKONAM,41,Ranipet,INDU W,TMMDK,293
Tamil Nadu,7,ARAKKONAM,41,Ranipet,V KRISHNANANDAN,AMGRDMK,93
Tamil Nadu,7,ARAKKONAM,41,Ranipet,V BABU,URPI,230
Tamil Nadu,7,ARAKKONAM,41,Ranipet,K BALU,PMK,31411
Tamil Nadu,7,ARAKKONAM,41,Ranipet,R VINOTH,VTVTK,114
Tamil Nadu,7,ARAKKONAM,41,Ranipet,VIJAYAN K,AIJYMKG,76
Tamil Nadu,7,ARAKKONAM,41,Ranipet,N SUGUMAR,IND,50
Tamil Nadu,7,ARAKKONAM,41,Ranipet,G SUDHAKAR,IND,54
Tamil Nadu,7,ARAKKONAM,41,Ranipet,S SURESH KUMAR,IND,132
Tamil Nadu,7,ARAKKONAM,41,Ranipet,SHETTU S,IND,208
Tamil Nadu,7,ARAKKONAM,41,Ranipet,M THULASIRAMAN,IND,126
Tamil Nadu,7,ARAKKONAM,41,Ranipet,DR A V NARENDRAN,IND,218
Tamil Nadu,7,ARAKKONAM,41,Ranipet,A PALANI,IND,514
Tamil Nadu,7,ARAKKONAM,41,Ranipet,M BALU,IND,207
Tamil Nadu,7,ARAKKONAM,41,Ranipet,K MANIGANDAN,IND,281
Tamil Nadu,7,ARAKKONAM,41,Ranipet,V VINAYAGAM,IND,95
Tamil Nadu,7,ARAKKONAM,41,Ranipet,M VIJAYAN,IND,199
Tamil Nadu,7,ARAKKONAM,41,Ranipet,M VIJAY,IND,57
Tamil Nadu,7,ARAKKONAM,41,Ranipet,K VENKATESAN,IND,36
Tamil Nadu,7,ARAKKONAM,41,Ranipet,D JANAKIRAMAN,IND,239
Tamil Nadu,7,ARAKKONAM,41,Ranipet,A JAYACHANDRAN,IND,63
Tamil Nadu,7,ARAKKONAM,41,Ranipet,SHANAVAS J,IND,94
Tamil Nadu,7,ARAKKONAM,42,Arcot,D PANDIYAN,BSP,716
Tamil Nadu,7,ARAKKONAM,42,Arcot,L VIJAYAN,ADMK,44925
Tamil Nadu,7,ARAKKONAM,42,Arcot,S JAGATHRATCHAKAN,DMK,96535
Tamil Nadu,7,ARAKKONAM,42,Arcot,S AFSHIA NASRIN,NTK,16242
Tamil Nadu,7,ARAKKONAM,42,Arcot,INDU W,TMMDK,301
Tamil Nadu,7,ARAKKONAM,42,Arcot,V KRISHNANANDAN,AMGRDMK,91
Tamil Nadu,7,ARAKKONAM,42,Arcot,V BABU,URPI,352
Tamil Nadu,7,ARAKKONAM,42,Arcot,K BALU,PMK,32803
Tamil Nadu,7,ARAKKONAM,42,Arcot,R VINOTH,VTVTK,124
Tamil Nadu,7,ARAKKONAM,42,Arcot,VIJAYAN K,AIJYMKG,105
Tamil Nadu,7,ARAKKONAM,42,Arcot,N SUGUMAR,IND,80
Tamil Nadu,7,ARAKKONAM,42,Arcot,G SUDHAKAR,IND,67
Tamil Nadu,7,ARAKKONAM,42,Arcot,S SURESH KUMAR,IND,158
Tamil Nadu,7,ARAKKONAM,42,Arcot,SHETTU S,IND,305
Tamil Nadu,7,ARAKKONAM,42,Arcot,M THULASIRAMAN,IND,224
Tamil Nadu,7,ARAKKONAM,42,Arcot,DR A V NARENDRAN,IND,334
Tamil Nadu,7,ARAKKONAM,42,Arcot,A PALANI,IND,783
Tamil Nadu,7,ARAKKONAM,42,Arcot,M BALU,IND,349
Tamil Nadu,7,ARAKKONAM,42,Arcot,K MANIGANDAN,IND,440
Tamil Nadu,7,ARAKKONAM,42,Arcot,V VINAYAGAM,IND,145
Tamil Nadu,7,ARAKKONAM,42,Arcot,M VIJAYAN,IND,353
Tamil Nadu,7,ARAKKONAM,42,Arcot,M VIJAY,IND,83
Tamil Nadu,7,ARAKKONAM,42,Arcot,K VENKATESAN,IND,51
Tamil Nadu,7,ARAKKONAM,42,Arcot,D JANAKIRAMAN,IND,163
Tamil Nadu,7,ARAKKONAM,42,Arcot,A JAYACHANDRAN,IND,126
Tamil Nadu,7,ARAKKONAM,42,Arcot,SHANAVAS J,IND,111
Tamil Nadu,8,VELLORE,43,Vellore,DM KATHIR ANAND,DMK,84154
Tamil Nadu,8,VELLORE,43,Vellore,AC SHANMUGAM,BJP,64822
Tamil Nadu,8,VELLORE,43,Vellore,DR S PASUPATHI,ADMK,11926
Tamil Nadu,8,VELLORE,43,Vellore,K JAYAMANI,BSP,175
Tamil Nadu,8,VELLORE,43,Vellore,V KALIAPERUMAL,GPI,56
Tamil Nadu,8,VELLORE,43,Vellore,A NATARAJAN,BHRTPRJAIK,600
Tamil Nadu,8,VELLORE,43,Vellore,A BEEMARAO MILINTHAR,URPI,82
Tamil Nadu,8,VELLORE,43,Vellore,D MAHESH ANAND,NTK,6373
Tamil Nadu,8,VELLORE,43,Vellore,S WILLIAM SATHYARAJ,TMMDK,59
Tamil Nadu,8,VELLORE,43,Vellore,AFROSE,IND,265
Tamil Nadu,8,VELLORE,43,Vellore,AHMED RAASHID PALLIMIRA,IND,30
Tamil Nadu,8,VELLORE,43,Vellore,SHANMUGASUNDARAM,IND,14
Tamil Nadu,8,VELLORE,43,Vellore,G SHANMUGAM,IND,47
Tamil Nadu,8,VELLORE,43,Vellore,K SHANMUGAM,IND,48
Tamil Nadu,8,VELLORE,43,Vellore,MP SHANMUGAM,IND,65
Tamil Nadu,8,VELLORE,43,Vellore,P SHANMUGAM,IND,173
Tamil Nadu,8,VELLORE,43,Vellore,SHANMUGAVELU,IND,448
Tamil Nadu,8,VELLORE,43,Vellore,D SARAVANAN,IND,210
Tamil Nadu,8,VELLORE,43,Vellore,N SIVAKUMAR,IND,77
Tamil Nadu,8,VELLORE,43,Vellore,SYED ALI D,IND,301
Tamil Nadu,8,VELLORE,43,Vellore,NAGARAJ P,IND,186
Tamil Nadu,8,VELLORE,43,Vellore,PASUPATHI,IND,37
Tamil Nadu,8,VELLORE,43,Vellore,M BABU,IND,24
Tamil Nadu,8,VELLORE,43,Vellore,MANSOOR ALI KHAN,IND,616
Tamil Nadu,8,VELLORE,43,Vellore,C MADHAVAN,IND,19
Tamil Nadu,8,VELLORE,43,Vellore,C RAMACHANDHIRAN,IND,8
Tamil Nadu,8,VELLORE,43,Vellore,E RAJKUMAR,IND,21
Tamil Nadu,8,VELLORE,43,Vellore,T JOHNSON,IND,15
Tamil Nadu,8,VELLORE,43,Vellore,B JAGAN,IND,33
Tamil Nadu,8,VELLORE,43,Vellore,PP JAYAPRAKASH,IND,127
Tamil Nadu,8,VELLORE,43,Vellore,DR S JAYARAJ,IND,75
Tamil Nadu,8,VELLORE,44,Anaikattu,DM KATHIR ANAND,DMK,88321
Tamil Nadu,8,VELLORE,44,Anaikattu,AC SHANMUGAM,BJP,71041
Tamil Nadu,8,VELLORE,44,Anaikattu,DR S PASUPATHI,ADMK,20204
Tamil Nadu,8,VELLORE,44,Anaikattu,K JAYAMANI,BSP,396
Tamil Nadu,8,VELLORE,44,Anaikattu,V KALIAPERUMAL,GPI,136
Tamil Nadu,8,VELLORE,44,Anaikattu,A NATARAJAN,BHRTPRJAIK,665
Tamil Nadu,8,VELLORE,44,Anaikattu,A BEEMARAO MILINTHAR,URPI,90
Tamil Nadu,8,VELLORE,44,Anaikattu,D MAHESH ANAND,NTK,8909
Tamil Nadu,8,VELLORE,44,Anaikattu,S WILLIAM SATHYARAJ,TMMDK,50
Tamil Nadu,8,VELLORE,44,Anaikattu,AFROSE,IND,97
Tamil Nadu,8,VELLORE,44,Anaikattu,AHMED RAASHID PALLIMIRA,IND,35
Tamil Nadu,8,VELLORE,44,Anaikattu,SHANMUGASUNDARAM,IND,41
Tamil Nadu,8,VELLORE,44,Anaikattu,G SHANMUGAM,IND,116
Tamil Nadu,8,VELLORE,44,Anaikattu,K SHANMUGAM,IND,104
Tamil Nadu,8,VELLORE,44,Anaikattu,MP SHANMUGAM,IND,185
Tamil Nadu,8,VELLORE,44,Anaikattu,P SHANMUGAM,IND,418
Tamil Nadu,8,VELLORE,44,Anaikattu,SHANMUGAVELU,IND,664
Tamil Nadu,8,VELLORE,44,Anaikattu,D SARAVANAN,IND,323
Tamil Nadu,8,VELLORE,44,Anaikattu,N SIVAKUMAR,IND,140
Tamil Nadu,8,VELLORE,44,Anaikattu,SYED ALI D,IND,338
Tamil Nadu,8,VELLORE,44,Anaikattu,NAGARAJ P,IND,379
Tamil Nadu,8,VELLORE,44,Anaikattu,PASUPATHI,IND,80
Tamil Nadu,8,VELLORE,44,Anaikattu,M BABU,IND,37
Tamil Nadu,8,VELLORE,44,Anaikattu,MANSOOR ALI KHAN,IND,437
Tamil Nadu,8,VELLORE,44,Anaikattu,C MADHAVAN,IND,36
Tamil Nadu,8,VELLORE,44,Anaikattu,C RAMACHANDHIRAN,IND,28
Tamil Nadu,8,VELLORE,44,Anaikattu,E RAJKUMAR,IND,20
Tamil Nadu,8,VELLORE,44,Anaikattu,T JOHNSON,IND,27
Tamil Nadu,8,VELLORE,44,Anaikattu,B JAGAN,IND,48
Tamil Nadu,8,VELLORE,44,Anaikattu,PP JAYAPRAKASH,IND,91
Tamil Nadu,8,VELLORE,44,Anaikattu,DR S JAYARAJ,IND,117
Tamil Nadu,8,VELLORE,45,Kilvaithinankuppam,DM KATHIR ANAND,DMK,76470
Tamil Nadu,8,VELLORE,45,Kilvaithinankuppam,AC SHANMUGAM,BJP,63051
Tamil Nadu,8,VELLORE,45,Kilvaithinankuppam,DR S PASUPATHI,ADMK,18608
Tamil Nadu,8,VELLORE,45,Kilvaithinankuppam,K JAYAMANI,BSP,398
Tamil Nadu,8,VELLORE,45,Kilvaithinankuppam,V KALIAPERUMAL,GPI,91
Tamil Nadu,8,VELLORE,45,Kilvaithinankuppam,A NATARAJAN,BHRTPRJAIK,556
Tamil Nadu,8,VELLORE,45,Kilvaithinankuppam,A BEEMARAO MILINTHAR,URPI,127
Tamil Nadu,8,VELLORE,45,Kilvaithinankuppam,D MAHESH ANAND,NTK,9343
Tamil Nadu,8,VELLORE,45,Kilvaithinankuppam,S WILLIAM SATHYARAJ,TMMDK,72
Tamil Nadu,8,VELLORE,45,Kilvaithinankuppam,AFROSE,IND,72
Tamil Nadu,8,VELLORE,45,Kilvaithinankuppam,AHMED RAASHID PALLIMIRA,IND,41
Tamil Nadu,8,VELLORE,45,Kilvaithinankuppam,SHANMUGASUNDARAM,IND,36
Tamil Nadu,8,VELLORE,45,Kilvaithinankuppam,G SHANMUGAM,IND,110
Tamil Nadu,8,VELLORE,45,Kilvaithinankuppam,K SHANMUGAM,IND,126
Tamil Nadu,8,VELLORE,45,Kilvaithinankuppam,MP SHANMUGAM,IND,174
Tamil Nadu,8,VELLORE,45,Kilvaithinankuppam,P SHANMUGAM,IND,369
Tamil Nadu,8,VELLORE,45,Kilvaithinankuppam,SHANMUGAVELU,IND,540
Tamil Nadu,8,VELLORE,45,Kilvaithinankuppam,D SARAVANAN,IND,267
Tamil Nadu,8,VELLORE,45,Kilvaithinankuppam,N SIVAKUMAR,IND,108
Tamil Nadu,8,VELLORE,45,Kilvaithinankuppam,SYED ALI D,IND,387
Tamil Nadu,8,VELLORE,45,Kilvaithinankuppam,NAGARAJ P,IND,409
Tamil Nadu,8,VELLORE,45,Kilvaithinankuppam,PASUPATHI,IND,62
Tamil Nadu,8,VELLORE,45,Kilvaithinankuppam,M BABU,IND,68
Tamil Nadu,8,VELLORE,45,Kilvaithinankuppam,MANSOOR ALI KHAN,IND,480
Tamil Nadu,8,VELLORE,45,Kilvaithinankuppam,C MADHAVAN,IND,32
Tamil Nadu,8,VELLORE,45,Kilvaithinankuppam,C RAMACHANDHIRAN,IND,21
Tamil Nadu,8,VELLORE,45,Kilvaithinankuppam,E RAJKUMAR,IND,22
Tamil Nadu,8,VELLORE,45,Kilvaithinankuppam,T JOHNSON,IND,28
Tamil Nadu,8,VELLORE,45,Kilvaithinankuppam,B JAGAN,IND,58
Tamil Nadu,8,VELLORE,45,Kilvaithinankuppam,PP JAYAPRAKASH,IND,53
Tamil Nadu,8,VELLORE,45,Kilvaithinankuppam,DR S JAYARAJ,IND,111
Tamil Nadu,8,VELLORE,46,Gudiyattam,DM KATHIR ANAND,DMK,113445
Tamil Nadu,8,VELLORE,46,Gudiyattam,AC SHANMUGAM,BJP,58585
Tamil Nadu,8,VELLORE,46,Gudiyattam,DR S PASUPATHI,ADMK,21840
Tamil Nadu,8,VELLORE,46,Gudiyattam,K JAYAMANI,BSP,253
Tamil Nadu,8,VELLORE,46,Gudiyattam,V KALIAPERUMAL,GPI,121
Tamil Nadu,8,VELLORE,46,Gudiyattam,A NATARAJAN,BHRTPRJAIK,759
Tamil Nadu,8,VELLORE,46,Gudiyattam,A BEEMARAO MILINTHAR,URPI,137
Tamil Nadu,8,VELLORE,46,Gudiyattam,D MAHESH ANAND,NTK,10155
Tamil Nadu,8,VELLORE,46,Gudiyattam,S WILLIAM SATHYARAJ,TMMDK,63
Tamil Nadu,8,VELLORE,46,Gudiyattam,AFROSE,IND,73
Tamil Nadu,8,VELLORE,46,Gudiyattam,AHMED RAASHID PALLIMIRA,IND,71
Tamil Nadu,8,VELLORE,46,Gudiyattam,SHANMUGASUNDARAM,IND,48
Tamil Nadu,8,VELLORE,46,Gudiyattam,G SHANMUGAM,IND,95
Tamil Nadu,8,VELLORE,46,Gudiyattam,K SHANMUGAM,IND,94
Tamil Nadu,8,VELLORE,46,Gudiyattam,MP SHANMUGAM,IND,142
Tamil Nadu,8,VELLORE,46,Gudiyattam,P SHANMUGAM,IND,363
Tamil Nadu,8,VELLORE,46,Gudiyattam,SHANMUGAVELU,IND,694
Tamil Nadu,8,VELLORE,46,Gudiyattam,D SARAVANAN,IND,267
Tamil Nadu,8,VELLORE,46,Gudiyattam,N SIVAKUMAR,IND,123
Tamil Nadu,8,VELLORE,46,Gudiyattam,SYED ALI D,IND,407
Tamil Nadu,8,VELLORE,46,Gudiyattam,NAGARAJ P,IND,319
Tamil Nadu,8,VELLORE,46,Gudiyattam,PASUPATHI,IND,65
Tamil Nadu,8,VELLORE,46,Gudiyattam,M BABU,IND,94
Tamil Nadu,8,VELLORE,46,Gudiyattam,MANSOOR ALI KHAN,IND,606
Tamil Nadu,8,VELLORE,46,Gudiyattam,C MADHAVAN,IND,49
Tamil Nadu,8,VELLORE,46,Gudiyattam,C RAMACHANDHIRAN,IND,20
Tamil Nadu,8,VELLORE,46,Gudiyattam,E RAJKUMAR,IND,26
Tamil Nadu,8,VELLORE,46,Gudiyattam,T JOHNSON,IND,28
Tamil Nadu,8,VELLORE,46,Gudiyattam,B JAGAN,IND,45
Tamil Nadu,8,VELLORE,46,Gudiyattam,PP JAYAPRAKASH,IND,58
Tamil Nadu,8,VELLORE,46,Gudiyattam,DR S JAYARAJ,IND,113
Tamil Nadu,8,VELLORE,47,Vaniyambadi,DM KATHIR ANAND,DMK,103364
Tamil Nadu,8,VELLORE,47,Vaniyambadi,AC SHANMUGAM,BJP,46699
Tamil Nadu,8,VELLORE,47,Vaniyambadi,DR S PASUPATHI,ADMK,25706
Tamil Nadu,8,VELLORE,47,Vaniyambadi,K JAYAMANI,BSP,227
Tamil Nadu,8,VELLORE,47,Vaniyambadi,V KALIAPERUMAL,GPI,95
Tamil Nadu,8,VELLORE,47,Vaniyambadi,A NATARAJAN,BHRTPRJAIK,787
Tamil Nadu,8,VELLORE,47,Vaniyambadi,A BEEMARAO MILINTHAR,URPI,95
Tamil Nadu,8,VELLORE,47,Vaniyambadi,D MAHESH ANAND,NTK,9238
Tamil Nadu,8,VELLORE,47,Vaniyambadi,S WILLIAM SATHYARAJ,TMMDK,67
Tamil Nadu,8,VELLORE,47,Vaniyambadi,AFROSE,IND,92
Tamil Nadu,8,VELLORE,47,Vaniyambadi,AHMED RAASHID PALLIMIRA,IND,50
Tamil Nadu,8,VELLORE,47,Vaniyambadi,SHANMUGASUNDARAM,IND,74
Tamil Nadu,8,VELLORE,47,Vaniyambadi,G SHANMUGAM,IND,106
Tamil Nadu,8,VELLORE,47,Vaniyambadi,K SHANMUGAM,IND,128
Tamil Nadu,8,VELLORE,47,Vaniyambadi,MP SHANMUGAM,IND,176
Tamil Nadu,8,VELLORE,47,Vaniyambadi,P SHANMUGAM,IND,383
Tamil Nadu,8,VELLORE,47,Vaniyambadi,SHANMUGAVELU,IND,667
Tamil Nadu,8,VELLORE,47,Vaniyambadi,D SARAVANAN,IND,227
Tamil Nadu,8,VELLORE,47,Vaniyambadi,N SIVAKUMAR,IND,158
Tamil Nadu,8,VELLORE,47,Vaniyambadi,SYED ALI D,IND,357
Tamil Nadu,8,VELLORE,47,Vaniyambadi,NAGARAJ P,IND,395
Tamil Nadu,8,VELLORE,47,Vaniyambadi,PASUPATHI,IND,106
Tamil Nadu,8,VELLORE,47,Vaniyambadi,M BABU,IND,42
Tamil Nadu,8,VELLORE,47,Vaniyambadi,MANSOOR ALI KHAN,IND,327
Tamil Nadu,8,VELLORE,47,Vaniyambadi,C MADHAVAN,IND,44
Tamil Nadu,8,VELLORE,47,Vaniyambadi,C RAMACHANDHIRAN,IND,27
Tamil Nadu,8,VELLORE,47,Vaniyambadi,E RAJKUMAR,IND,21
Tamil Nadu,8,VELLORE,47,Vaniyambadi,T JOHNSON,IND,46
Tamil Nadu,8,VELLORE,47,Vaniyambadi,B JAGAN,IND,57
Tamil Nadu,8,VELLORE,47,Vaniyambadi,PP JAYAPRAKASH,IND,69
Tamil Nadu,8,VELLORE,47,Vaniyambadi,DR S JAYARAJ,IND,129
Tamil Nadu,8,VELLORE,48,Ambur,DM KATHIR ANAND,DMK,100681
Tamil Nadu,8,VELLORE,48,Ambur,AC SHANMUGAM,BJP,46758
Tamil Nadu,8,VELLORE,48,Ambur,DR S PASUPATHI,ADMK,18680
Tamil Nadu,8,VELLORE,48,Ambur,K JAYAMANI,BSP,235
Tamil Nadu,8,VELLORE,48,Ambur,V KALIAPERUMAL,GPI,95
Tamil Nadu,8,VELLORE,48,Ambur,A NATARAJAN,BHRTPRJAIK,615
Tamil Nadu,8,VELLORE,48,Ambur,A BEEMARAO MILINTHAR,URPI,136
Tamil Nadu,8,VELLORE,48,Ambur,D MAHESH ANAND,NTK,8689
Tamil Nadu,8,VELLORE,48,Ambur,S WILLIAM SATHYARAJ,TMMDK,62
Tamil Nadu,8,VELLORE,48,Ambur,AFROSE,IND,73
Tamil Nadu,8,VELLORE,48,Ambur,AHMED RAASHID PALLIMIRA,IND,44
Tamil Nadu,8,VELLORE,48,Ambur,SHANMUGASUNDARAM,IND,37
Tamil Nadu,8,VELLORE,48,Ambur,G SHANMUGAM,IND,86
Tamil Nadu,8,VELLORE,48,Ambur,K SHANMUGAM,IND,101
Tamil Nadu,8,VELLORE,48,Ambur,MP SHANMUGAM,IND,117
Tamil Nadu,8,VELLORE,48,Ambur,P SHANMUGAM,IND,331
Tamil Nadu,8,VELLORE,48,Ambur,SHANMUGAVELU,IND,557
Tamil Nadu,8,VELLORE,48,Ambur,D SARAVANAN,IND,203
Tamil Nadu,8,VELLORE,48,Ambur,N SIVAKUMAR,IND,95
Tamil Nadu,8,VELLORE,48,Ambur,SYED ALI D,IND,331
Tamil Nadu,8,VELLORE,48,Ambur,NAGARAJ P,IND,260
Tamil Nadu,8,VELLORE,48,Ambur,PASUPATHI,IND,57
Tamil Nadu,8,VELLORE,48,Ambur,M BABU,IND,38
Tamil Nadu,8,VELLORE,48,Ambur,MANSOOR ALI KHAN,IND,303
Tamil Nadu,8,VELLORE,48,Ambur,C MADHAVAN,IND,21
