ST_CODE,ST_NAME,PC_NO,PC_NAME,AC_NO,AC_NAME,CANDIDATE,PARTY,VOTES
S13,Maharashtra,7,Amravati,37,Badnera,SIRSAT HARIDAS ANKUSH,IND,333
S13,Maharashtra,7,Amravati,37,Badnera,SUNIL DAVID AMRAVATI,BMUP,157
S13,Maharashtra,7,Amravati,37,Badnera,VISHWANATH GOTUJI JAMNEKAR,IND,345
S13,Maharashtra,7,Amravati,38,Amravati,ADSUL ANANDRAO VITHOBA,SHS,70271
S13,Maharashtra,7,Amravati,38,Amravati,ADV. BANDYA SANE ALIAS BANDU SAMPATRAO SANE,IND,331
S13,Maharashtra,7,Amravati,38,Amravati,ASHATAI ABHYANKAR AMRAVATI,IND,55
S13,Maharashtra,7,Amravati,38,Amravati,ATHAWALEY SANJAY HIRAMANJI,IND,71
S13,Maharashtra,7,Amravati,38,Amravati,BHAVNA BHAVESH WASNIK,AAAP,1450
S13,Maharashtra,7,Amravati,38,Amravati,DONGRE PRIYA ANIL,IND,113
S13,Maharashtra,7,Amravati,38,Amravati,DR.RAJENDRA RAMKRISHNA GAWAI,RPI,3263
S13,Maharashtra,7,Amravati,38,Amravati,GUNWANT SUDAMRAO DEVPARE,BSP,15478
S13,Maharashtra,7,Amravati,38,Amravati,JYOTI GAJANAN MAKODE,APoI,355
S13,Maharashtra,7,Amravati,38,Amravati,JYOTI SANJAY DEWKAR,IND,87
S13,Maharashtra,7,Amravati,38,Amravati,KIRANTAI DADARAO ALIAS KOKUBHAU KOKATE,IND,57
S13,Maharashtra,7,Amravati,38,Amravati,MANOHAR BALIRAM SONONE,IND,189
S13,Maharashtra,7,Amravati,38,Amravati,NAVNEET RAVI RANA,NCP,57373
S13,Maharashtra,7,Amravati,38,Amravati,RAJU MAHADEORAO SONONE,IND,665
S13,Maharashtra,7,Amravati,38,Amravati,RAJU S. MANKAR,IND,725
S13,Maharashtra,7,Amravati,38,Amravati,RAMTEKE RAMESH DEVIDASRAO,RPI(KH),65
S13,Maharashtra,7,Amravati,38,Amravati,SIRSAT HARIDAS ANKUSH,IND,702
S13,Maharashtra,7,Amravati,38,Amravati,SUNIL DAVID AMRAVATI,BMUP,102
S13,Maharashtra,7,Amravati,38,Amravati,VISHWANATH GOTUJI JAMNEKAR,IND,201
S13,Maharashtra,7,Amravati,39,Teosa,ADSUL ANANDRAO VITHOBA,SHS,78952
S13,Maharashtra,7,Amravati,39,Teosa,ADV. BANDYA SANE ALIAS BANDU SAMPATRAO SANE,IND,340
S13,Maharashtra,7,Amravati,39,Teosa,ASHATAI ABHYANKAR AMRAVATI,IND,110
S13,Maharashtra,7,Amravati,39,Teosa,ATHAWALEY SANJAY HIRAMANJI,IND,219
S13,Maharashtra,7,Amravati,39,Teosa,BHAVNA BHAVESH WASNIK,AAAP,1220
S13,Maharashtra,7,Amravati,39,Teosa,DONGRE PRIYA ANIL,IND,202
S13,Maharashtra,7,Amravati,39,Teosa,DR.RAJENDRA RAMKRISHNA GAWAI,RPI,10256
S13,Maharashtra,7,Amravati,39,Teosa,GUNWANT SUDAMRAO DEVPARE,BSP,21438
S13,Maharashtra,7,Amravati,39,Teosa,JYOTI GAJANAN MAKODE,APoI,586
S13,Maharashtra,7,Amravati,39,Teosa,JYOTI SANJAY DEWKAR,IND,206
S13,Maharashtra,7,Amravati,39,Teosa,KIRANTAI DADARAO ALIAS KOKUBHAU KOKATE,IND,150
S13,Maharashtra,7,Amravati,39,Teosa,MANOHAR BALIRAM SONONE,IND,375
S13,Maharashtra,7,Amravati,39,Teosa,NAVNEET RAVI RANA,NCP,44166
S13,Maharashtra,7,Amravati,39,Teosa,RAJU MAHADEORAO SONONE,IND,1368
S13,Maharashtra,7,Amravati,39,Teosa,RAJU S. MANKAR,IND,1480
S13,Maharashtra,7,Amravati,39,Teosa,RAMTEKE RAMESH DEVIDASRAO,RPI(KH),270
S13,Maharashtra,7,Amravati,39,Teosa,SIRSAT HARIDAS ANKUSH,IND,612
S13,Maharashtra,7,Amravati,39,Teosa,SUNIL DAVID AMRAVATI,BMUP,289
S13,Maharashtra,7,Amravati,39,Teosa,VISHWANATH GOTUJI JAMNEKAR,IND,349
S13,Maharashtra,7,Amravati,40,Daryapur,ADSUL ANANDRAO VITHOBA,SHS,81465
S13,Maharashtra,7,Amravati,40,Daryapur,ADV. BANDYA SANE ALIAS BANDU SAMPATRAO SANE,IND,518
S13,Maharashtra,7,Amravati,40,Daryapur,ASHATAI ABHYANKAR AMRAVATI,IND,101
S13,Maharashtra,7,Amravati,40,Daryapur,ATHAWALEY SANJAY HIRAMANJI,IND,186
S13,Maharashtra,7,Amravati,40,Daryapur,BHAVNA BHAVESH WASNIK,AAAP,861
S13,Maharashtra,7,Amravati,40,Daryapur,DONGRE PRIYA ANIL,IND,209
S13,Maharashtra,7,Amravati,40,Daryapur,DR.RAJENDRA RAMKRISHNA GAWAI,RPI,14106
S13,Maharashtra,7,Amravati,40,Daryapur,GUNWANT SUDAMRAO DEVPARE,BSP,14136
S13,Maharashtra,7,Amravati,40,Daryapur,JYOTI GAJANAN MAKODE,APoI,576
S13,Maharashtra,7,Amravati,40,Daryapur,JYOTI SANJAY DEWKAR,IND,163
S13,Maharashtra,7,Amravati,40,Daryapur,KIRANTAI DADARAO ALIAS KOKUBHAU KOKATE,IND,152
S13,Maharashtra,7,Amravati,40,Daryapur,MANOHAR BALIRAM SONONE,IND,310
S13,Maharashtra,7,Amravati,40,Daryapur,NAVNEET RAVI RANA,NCP,63659
S13,Maharashtra,7,Amravati,40,Daryapur,RAJU MAHADEORAO SONONE,IND,1258
S13,Maharashtra,7,Amravati,40,Daryapur,RAJU S. MANKAR,IND,1497
S13,Maharashtra,7,Amravati,40,Daryapur,RAMTEKE RAMESH DEVIDASRAO,RPI(KH),241
S13,Maharashtra,7,Amravati,40,Daryapur,SIRSAT HARIDAS ANKUSH,IND,969
S13,Maharashtra,7,Amravati,40,Daryapur,SUNIL DAVID AMRAVATI,BMUP,213
S13,Maharashtra,7,Amravati,40,Daryapur,VISHWANATH GOTUJI JAMNEKAR,IND,291
S13,Maharashtra,7,Amravati,41,Melghat,ADSUL ANANDRAO VITHOBA,SHS,58285
S13,Maharashtra,7,Amravati,41,Melghat,ADV. BANDYA SANE ALIAS BANDU SAMPATRAO SANE,IND,1956
S13,Maharashtra,7,Amravati,41,Melghat,ASHATAI ABHYANKAR AMRAVATI,IND,351
S13,Maharashtra,7,Amravati,41,Melghat,ATHAWALEY SANJAY HIRAMANJI,IND,903
S13,Maharashtra,7,Amravati,41,Melghat,BHAVNA BHAVESH WASNIK,AAAP,742
S13,Maharashtra,7,Amravati,41,Melghat,DONGRE PRIYA ANIL,IND,933
S13,Maharashtra,7,Amravati,41,Melghat,DR.RAJENDRA RAMKRISHNA GAWAI,RPI,4602
S13,Maharashtra,7,Amravati,41,Melghat,GUNWANT SUDAMRAO DEVPARE,BSP,8393
S13,Maharashtra,7,Amravati,41,Melghat,JYOTI GAJANAN MAKODE,APoI,1352
S13,Maharashtra,7,Amravati,41,Melghat,JYOTI SANJAY DEWKAR,IND,594
S13,Maharashtra,7,Amravati,41,Melghat,KIRANTAI DADARAO ALIAS KOKUBHAU KOKATE,IND,392
S13,Maharashtra,7,Amravati,41,Melghat,MANOHAR BALIRAM SONONE,IND,1063
S13,Maharashtra,7,Amravati,41,Melghat,NAVNEET RAVI RANA,NCP,79781
S13,Maharashtra,7,Amravati,41,Melghat,RAJU MAHADEORAO SONONE,IND,4597
S13,Maharashtra,7,Amravati,41,Melghat,RAJU S. MANKAR,IND,1693
S13,Maharashtra,7,Amravati,41,Melghat,RAMTEKE RAMESH DEVIDASRAO,RPI(KH),457
S13,Maharashtra,7,Amravati,41,Melghat,SIRSAT HARIDAS ANKUSH,IND,1858
S13,Maharashtra,7,Amravati,41,Melghat,SUNIL DAVID AMRAVATI,BMUP,415
S13,Maharashtra,7,Amravati,41,Melghat,VISHWANATH GOTUJI JAMNEKAR,IND,588
S13,Maharashtra,7,Amravati,42,Achalpur,ADSUL ANANDRAO VITHOBA,SHS,84022
S13,Maharashtra,7,Amravati,42,Achalpur,ADV. BANDYA SANE ALIAS BANDU SAMPATRAO SANE,IND,373
S13,Maharashtra,7,Amravati,42,Achalpur,ASHATAI ABHYANKAR AMRAVATI,IND,113
S13,Maharashtra,7,Amravati,42,Achalpur,ATHAWALEY SANJAY HIRAMANJI,IND,177
S13,Maharashtra,7,Amravati,42,Achalpur,BHAVNA BHAVESH WASNIK,AAAP,618
S13,Maharashtra,7,Amravati,42,Achalpur,DONGRE PRIYA ANIL,IND,148
S13,Maharashtra,7,Amravati,42,Achalpur,DR.RAJENDRA RAMKRISHNA GAWAI,RPI,17972
S13,Maharashtra,7,Amravati,42,Achalpur,GUNWANT SUDAMRAO DEVPARE,BSP,10156
S13,Maharashtra,7,Amravati,42,Achalpur,JYOTI GAJANAN MAKODE,APoI,487
S13,Maharashtra,7,Amravati,42,Achalpur,JYOTI SANJAY DEWKAR,IND,155
S13,Maharashtra,7,Amravati,42,Achalpur,KIRANTAI DADARAO ALIAS KOKUBHAU KOKATE,IND,128
S13,Maharashtra,7,Amravati,42,Achalpur,MANOHAR BALIRAM SONONE,IND,282
S13,Maharashtra,7,Amravati,42,Achalpur,NAVNEET RAVI RANA,NCP,49130
S13,Maharashtra,7,Amravati,42,Achalpur,RAJU MAHADEORAO SONONE,IND,1333
S13,Maharashtra,7,Amravati,42,Achalpur,RAJU S. MANKAR,IND,1512
S13,Maharashtra,7,Amravati,42,Achalpur,RAMTEKE RAMESH DEVIDASRAO,RPI(KH),319
S13,Maharashtra,7,Amravati,42,Achalpur,SIRSAT HARIDAS ANKUSH,IND,792
S13,Maharashtra,7,Amravati,42,Achalpur,SUNIL DAVID AMRAVATI,BMUP,285
S13,Maharashtra,7,Amravati,42,Achalpur,VISHWANATH GOTUJI JAMNEKAR,IND,237
S13,Maharashtra,8,Wardha,36,Dhamangaon railway,ARVIND SHAMRAO LILLORE,IND,106
S13,Maharashtra,8,Wardha,36,Dhamangaon railway,BHASKAR MAROTRAO NEWARE,IND,468
S13,Maharashtra,8,Wardha,36,Dhamangaon railway,CHETAN BHIMRAJ PENDAM,BSP,17083
S13,Maharashtra,8,Wardha,36,Dhamangaon railway,DEEPAKSINGH TRYAMBAKRAO DESHMUKH,IND,166
S13,Maharashtra,8,Wardha,36,Dhamangaon railway,DESHMUKH JAIDEEP RAJENDRA,IND,284
S13,Maharashtra,8,Wardha,36,Dhamangaon railway,DR. ANKUSH VIJAYRAO NAWALE,SP,696
S13,Maharashtra,8,Wardha,36,Dhamangaon railway,JAGDISH BHAGWAN KADU,IND,195
S13,Maharashtra,8,Wardha,36,Dhamangaon railway,KISHOR RAMBHAU KINKAR,BMUP,269
S13,Maharashtra,8,Wardha,36,Dhamangaon railway,MANISH VINAYAKRAO TELRANDHE,IND,1052
S13,Maharashtra,8,Wardha,36,Dhamangaon railway,MEGHE SAGAR DATTATRAYA,INC,64434
S13,Maharashtra,8,Wardha,36,Dhamangaon railway,MOHD. ALIM PATEL MOHD. WAHID,AAAP,2852
S13,Maharashtra,8,Wardha,36,Dhamangaon railway,NARENDRA CHINDUJI MESHRAM,GGP,245
S13,Maharashtra,8,Wardha,36,Dhamangaon railway,RAMDAS CHANDRABHANJI TADAS,BJP,89855
S13,Maharashtra,8,Wardha,36,Dhamangaon railway,RAUT JAGANATH NILKANTH,IND,392
S13,Maharashtra,8,Wardha,36,Dhamangaon railway,RAVI ALIAS SHAILESH GANESHRAO YELNE,IND,633
S13,Maharashtra,8,Wardha,36,Dhamangaon railway,SACHIN PANDURANGJI RAUT ALIAS GURUBHAU,IND,189
S13,Maharashtra,8,Wardha,36,Dhamangaon railway,SANJAYBHAU NARAYANRAO CHIDAM,IND,137
S13,Maharashtra,8,Wardha,36,Dhamangaon railway,SHAMBABA ALIAS SHAMSUNDAR PANJABRAO NICHIT,IND,672
S13,Maharashtra,8,Wardha,36,Dhamangaon railway,SHAMBHARKAR RAJENDRA GULABRAO,IND,759
S13,Maharashtra,8,Wardha,36,Dhamangaon railway,TADAS VILAS KRUSHNAJI,IND,270
S13,Maharashtra,8,Wardha,36,Dhamangaon railway,UBALE SHRIKRUSHNA CHAMPATRAO,ARP,1575
S13,Maharashtra,8,Wardha,43,Morshi,ARVIND SHAMRAO LILLORE,IND,113
S13,Maharashtra,8,Wardha,43,Morshi,BHASKAR MAROTRAO NEWARE,IND,566
S13,Maharashtra,8,Wardha,43,Morshi,CHETAN BHIMRAJ PENDAM,BSP,12178
S13,Maharashtra,8,Wardha,43,Morshi,DEEPAKSINGH TRYAMBAKRAO DESHMUKH,IND,162
S13,Maharashtra,8,Wardha,43,Morshi,DESHMUKH JAIDEEP RAJENDRA,IND,372
S13,Maharashtra,8,Wardha,43,Morshi,DR. ANKUSH VIJAYRAO NAWALE,SP,359
S13,Maharashtra,8,Wardha,43,Morshi,JAGDISH BHAGWAN KADU,IND,165
S13,Maharashtra,8,Wardha,43,Morshi,KISHOR RAMBHAU KINKAR,BMUP,188
S13,Maharashtra,8,Wardha,43,Morshi,MANISH VINAYAKRAO TELRANDHE,IND,964
S13,Maharashtra,8,Wardha,43,Morshi,MEGHE SAGAR DATTATRAYA,INC,49111
S13,Maharashtra,8,Wardha,43,Morshi,MOHD. ALIM PATEL MOHD. WAHID,AAAP,1775
S13,Maharashtra,8,Wardha,43,Morshi,NARENDRA CHINDUJI MESHRAM,GGP,316
S13,Maharashtra,8,Wardha,43,Morshi,RAMDAS CHANDRABHANJI TADAS,BJP,100982
S13,Maharashtra,8,Wardha,43,Morshi,RAUT JAGANATH NILKANTH,IND,394
S13,Maharashtra,8,Wardha,43,Morshi,RAVI ALIAS SHAILESH GANESHRAO YELNE,IND,913
S13,Maharashtra,8,Wardha,43,Morshi,SACHIN PANDURANGJI RAUT ALIAS GURUBHAU,IND,238
S13,Maharashtra,8,Wardha,43,Morshi,SANJAYBHAU NARAYANRAO CHIDAM,IND,138
S13,Maharashtra,8,Wardha,43,Morshi,SHAMBABA ALIAS SHAMSUNDAR PANJABRAO NICHIT,IND,567
S13,Maharashtra,8,Wardha,43,Morshi,SHAMBHARKAR RAJENDRA GULABRAO,IND,886
S13,Maharashtra,8,Wardha,43,Morshi,TADAS VILAS KRUSHNAJI,IND,623
S13,Maharashtra,8,Wardha,43,Morshi,UBALE SHRIKRUSHNA CHAMPATRAO,ARP,1046
S13,Maharashtra,8,Wardha,44,Arvi,ARVIND SHAMRAO LILLORE,IND,152
S13,Maharashtra,8,Wardha,44,Arvi,BHASKAR MAROTRAO NEWARE,IND,589
S13,Maharashtra,8,Wardha,44,Arvi,CHETAN BHIMRAJ PENDAM,BSP,8354
S13,Maharashtra,8,Wardha,44,Arvi,DEEPAKSINGH TRYAMBAKRAO DESHMUKH,IND,442
S13,Maharashtra,8,Wardha,44,Arvi,DESHMUKH JAIDEEP RAJENDRA,IND,224
S13,Maharashtra,8,Wardha,44,Arvi,DR. ANKUSH VIJAYRAO NAWALE,SP,212
S13,Maharashtra,8,Wardha,44,Arvi,JAGDISH BHAGWAN KADU,IND,117
S13,Maharashtra,8,Wardha,44,Arvi,KISHOR RAMBHAU KINKAR,BMUP,256
S13,Maharashtra,8,Wardha,44,Arvi,MANISH VINAYAKRAO TELRANDHE,IND,986
S13,Maharashtra,8,Wardha,44,Arvi,MEGHE SAGAR DATTATRAYA,INC,62283
S13,Maharashtra,8,Wardha,44,Arvi,MOHD. ALIM PATEL MOHD. WAHID,AAAP,2164
S13,Maharashtra,8,Wardha,44,Arvi,NARENDRA CHINDUJI MESHRAM,GGP,863
S13,Maharashtra,8,Wardha,44,Arvi,RAMDAS CHANDRABHANJI TADAS,BJP,77623
S13,Maharashtra,8,Wardha,44,Arvi,RAUT JAGANATH NILKANTH,IND,424
S13,Maharashtra,8,Wardha,44,Arvi,RAVI ALIAS SHAILESH GANESHRAO YELNE,IND,644
S13,Maharashtra,8,Wardha,44,Arvi,SACHIN PANDURANGJI RAUT ALIAS GURUBHAU,IND,206
S13,Maharashtra,8,Wardha,44,Arvi,SANJAYBHAU NARAYANRAO CHIDAM,IND,115
S13,Maharashtra,8,Wardha,44,Arvi,SHAMBABA ALIAS SHAMSUNDAR PANJABRAO NICHIT,IND,729
S13,Maharashtra,8,Wardha,44,Arvi,SHAMBHARKAR RAJENDRA GULABRAO,IND,769
S13,Maharashtra,8,Wardha,44,Arvi,TADAS VILAS KRUSHNAJI,IND,249
S13,Maharashtra,8,Wardha,44,Arvi,UBALE SHRIKRUSHNA CHAMPATRAO,ARP,974
S13,Maharashtra,8,Wardha,45,Deoli,ARVIND SHAMRAO LILLORE,IND,68
S13,Maharashtra,8,Wardha,45,Deoli,BHASKAR MAROTRAO NEWARE,IND,409
S13,Maharashtra,8,Wardha,45,Deoli,CHETAN BHIMRAJ PENDAM,BSP,20278
S13,Maharashtra,8,Wardha,45,Deoli,DEEPAKSINGH TRYAMBAKRAO DESHMUKH,IND,100
S13,Maharashtra,8,Wardha,45,Deoli,DESHMUKH JAIDEEP RAJENDRA,IND,156
S13,Maharashtra,8,Wardha,45,Deoli,DR. ANKUSH VIJAYRAO NAWALE,SP,158
S13,Maharashtra,8,Wardha,45,Deoli,JAGDISH BHAGWAN KADU,IND,124
S13,Maharashtra,8,Wardha,45,Deoli,KISHOR RAMBHAU KINKAR,BMUP,712
S13,Maharashtra,8,Wardha,45,Deoli,MANISH VINAYAKRAO TELRANDHE,IND,717
S13,Maharashtra,8,Wardha,45,Deoli,MEGHE SAGAR DATTATRAYA,INC,51296
S13,Maharashtra,8,Wardha,45,Deoli,MOHD. ALIM PATEL MOHD. WAHID,AAAP,2875
S13,Maharashtra,8,Wardha,45,Deoli,NARENDRA CHINDUJI MESHRAM,GGP,424
S13,Maharashtra,8,Wardha,45,Deoli,RAMDAS CHANDRABHANJI TADAS,BJP,81822
S13,Maharashtra,8,Wardha,45,Deoli,RAUT JAGANATH NILKANTH,IND,473
S13,Maharashtra,8,Wardha,45,Deoli,RAVI ALIAS SHAILESH GANESHRAO YELNE,IND,556
S13,Maharashtra,8,Wardha,45,Deoli,SACHIN PANDURANGJI RAUT ALIAS GURUBHAU,IND,225
S13,Maharashtra,8,Wardha,45,Deoli,SANJAYBHAU NARAYANRAO CHIDAM,IND,107
S13,Maharashtra,8,Wardha,45,Deoli,SHAMBABA ALIAS SHAMSUNDAR PANJABRAO NICHIT,IND,561
S13,Maharashtra,8,Wardha,45,Deoli,SHAMBHARKAR RAJENDRA GULABRAO,IND,680
S13,Maharashtra,8,Wardha,45,Deoli,TADAS VILAS KRUSHNAJI,IND,285
S13,Maharashtra,8,Wardha,45,Deoli,UBALE SHRIKRUSHNA CHAMPATRAO,ARP,1053
S13,Maharashtra,8,Wardha,46,Hinganghat,ARVIND SHAMRAO LILLORE,IND,101
S13,Maharashtra,8,Wardha,46,Hinganghat,BHASKAR MAROTRAO NEWARE,IND,508
S13,Maharashtra,8,Wardha,46,Hinganghat,CHETAN BHIMRAJ PENDAM,BSP,16257
S13,Maharashtra,8,Wardha,46,Hinganghat,DEEPAKSINGH TRYAMBAKRAO DESHMUKH,IND,148
S13,Maharashtra,8,Wardha,46,Hinganghat,DESHMUKH JAIDEEP RAJENDRA,IND,255
S13,Maharashtra,8,Wardha,46,Hinganghat,DR. ANKUSH VIJAYRAO NAWALE,SP,261
S13,Maharashtra,8,Wardha,46,Hinganghat,JAGDISH BHAGWAN KADU,IND,160
S13,Maharashtra,8,Wardha,46,Hinganghat,KISHOR RAMBHAU KINKAR,BMUP,648
S13,Maharashtra,8,Wardha,46,Hinganghat,MANISH VINAYAKRAO TELRANDHE,IND,784
S13,Maharashtra,8,Wardha,46,Hinganghat,MEGHE SAGAR DATTATRAYA,INC,45194
S13,Maharashtra,8,Wardha,46,Hinganghat,MOHD. ALIM PATEL MOHD. WAHID,AAAP,2021
S13,Maharashtra,8,Wardha,46,Hinganghat,NARENDRA CHINDUJI MESHRAM,GGP,225
S13,Maharashtra,8,Wardha,46,Hinganghat,RAMDAS CHANDRABHANJI TADAS,BJP,101205
S13,Maharashtra,8,Wardha,46,Hinganghat,RAUT JAGANATH NILKANTH,IND,648
S13,Maharashtra,8,Wardha,46,Hinganghat,RAVI ALIAS SHAILESH GANESHRAO YELNE,IND,697
S13,Maharashtra,8,Wardha,46,Hinganghat,SACHIN PANDURANGJI RAUT ALIAS GURUBHAU,IND,235
S13,Maharashtra,8,Wardha,46,Hinganghat,SANJAYBHAU NARAYANRAO CHIDAM,IND,163
S13,Maharashtra,8,Wardha,46,Hinganghat,SHAMBABA ALIAS SHAMSUNDAR PANJABRAO NICHIT,IND,584
S13,Maharashtra,8,Wardha,46,Hinganghat,SHAMBHARKAR RAJENDRA GULABRAO,IND,891
S13,Maharashtra,8,Wardha,46,Hinganghat,TADAS VILAS KRUSHNAJI,IND,451
S13,Maharashtra,8,Wardha,46,Hinganghat,UBALE SHRIKRUSHNA CHAMPATRAO,ARP,989
S13,Maharashtra,8,Wardha,47,Wardha,ARVIND SHAMRAO LILLORE,IND,74
S13,Maharashtra,8,Wardha,47,Wardha,BHASKAR MAROTRAO NEWARE,IND,615
S13,Maharashtra,8,Wardha,47,Wardha,CHETAN BHIMRAJ PENDAM,BSP,16642
S13,Maharashtra,8,Wardha,47,Wardha,DEEPAKSINGH TRYAMBAKRAO DESHMUKH,IND,104
S13,Maharashtra,8,Wardha,47,Wardha,DESHMUKH JAIDEEP RAJENDRA,IND,140
S13,Maharashtra,8,Wardha,47,Wardha,DR. ANKUSH VIJAYRAO NAWALE,SP,165
S13,Maharashtra,8,Wardha,47,Wardha,JAGDISH BHAGWAN KADU,IND,92
S13,Maharashtra,8,Wardha,47,Wardha,KISHOR RAMBHAU KINKAR,BMUP,443
S13,Maharashtra,8,Wardha,47,Wardha,MANISH VINAYAKRAO TELRANDHE,IND,624
S13,Maharashtra,8,Wardha,47,Wardha,MEGHE SAGAR DATTATRAYA,INC,49012
S13,Maharashtra,8,Wardha,47,Wardha,MOHD. ALIM PATEL MOHD. WAHID,AAAP,4032
S13,Maharashtra,8,Wardha,47,Wardha,NARENDRA CHINDUJI MESHRAM,GGP,553
S13,Maharashtra,8,Wardha,47,Wardha,RAMDAS CHANDRABHANJI TADAS,BJP,85291
S13,Maharashtra,8,Wardha,47,Wardha,RAUT JAGANATH NILKANTH,IND,307
S13,Maharashtra,8,Wardha,47,Wardha,RAVI ALIAS SHAILESH GANESHRAO YELNE,IND,438
S13,Maharashtra,8,Wardha,47,Wardha,SACHIN PANDURANGJI RAUT ALIAS GURUBHAU,IND,152
S13,Maharashtra,8,Wardha,47,Wardha,SANJAYBHAU NARAYANRAO CHIDAM,IND,109
S13,Maharashtra,8,Wardha,47,Wardha,SHAMBABA ALIAS SHAMSUNDAR PANJABRAO NICHIT,IND,326
S13,Maharashtra,8,Wardha,47,Wardha,SHAMBHARKAR RAJENDRA GULABRAO,IND,451
S13,Maharashtra,8,Wardha,47,Wardha,TADAS VILAS KRUSHNAJI,IND,246
S13,Maharashtra,8,Wardha,47,Wardha,UBALE SHRIKRUSHNA CHAMPATRAO,ARP,757
S13,Maharashtra,9,Ramtek,48,Katol,CHAWARE MAYA NAMDEO,SP,391
S13,Maharashtra,9,Ramtek,48,Katol,COM. BANDU RAMCHANDRA MESHRAM,CPIM,288
S13,Maharashtra,9,Ramtek,48,Katol,DHIMATI VIDYA KISHOR BHIMTE,APoI,591
S13,Maharashtra,9,Ramtek,48,Katol,DONGRE ASHOK NAMAJI,IND,704
S13,Maharashtra,9,Ramtek,48,Katol,DR. SANDEEP NATTHUJI NANDESHWAR,BBM,412
S13,Maharashtra,9,Ramtek,48,Katol,DR. SUNILBHAU VISHWANATHJI NARNAVRE,RPI(KH),441
S13,Maharashtra,9,Ramtek,48,Katol,GANESH BAPURAO PATIL,GGP,1059
S13,Maharashtra,9,Ramtek,48,Katol,GOUTAM SHRIRAM WASNIK,IND,1172
S13,Maharashtra,9,Ramtek,48,Katol,GURUDAS UDDHAV BAWANE,IND,622
S13,Maharashtra,9,Ramtek,48,Katol,KHOBRAGADE CHANDRABHAN JAIRAM,IND,529
S13,Maharashtra,9,Ramtek,48,Katol,KIRAN PREM KUMAR RODGE (PATANKAR),BSP,9547
S13,Maharashtra,9,Ramtek,48,Katol,KRUPAL BALAJI TUMANE,SHS,86322
S13,Maharashtra,9,Ramtek,48,Katol,LOKHANDE GANESH HAIBATRAO,IND,452
S13,Maharashtra,9,Ramtek,48,Katol,MUKUL WASNIK,INC,47876
S13,Maharashtra,9,Ramtek,48,Katol,NARESH MAHADEO PATIL,BMUP,490
S13,Maharashtra,9,Ramtek,48,Katol,NILESH MAHADEO DHOKE,IND,526
S13,Maharashtra,9,Ramtek,48,Katol,PANKAJ SEWAKRAM MASURKAR,HJP,230
S13,Maharashtra,9,Ramtek,48,Katol,PRATAP GOSWAMI,AAAP,2562
S13,Maharashtra,9,Ramtek,48,Katol,PROF. DR. NATTHU MADHAO LOKHANDE,IND,798
S13,Maharashtra,9,Ramtek,48,Katol,RAHUL SHESHRAOJI MESHRAM,IND,313
S13,Maharashtra,9,Ramtek,48,Katol,RAHULKANT ALIAS RAMESH SINHA,IND,282
S13,Maharashtra,9,Ramtek,48,Katol,SANDESH BHIVRAM BHALEKAR,AIFB,384
S13,Maharashtra,9,Ramtek,48,Katol,TUMANE GOPAL AJABRAO,IND,1176
S13,Maharashtra,9,Ramtek,49,Savner,CHAWARE MAYA NAMDEO,SP,494
S13,Maharashtra,9,Ramtek,49,Savner,COM. BANDU RAMCHANDRA MESHRAM,CPIM,256
S13,Maharashtra,9,Ramtek,49,Savner,DHIMATI VIDYA KISHOR BHIMTE,APoI,660
S13,Maharashtra,9,Ramtek,49,Savner,DONGRE ASHOK NAMAJI,IND,644
S13,Maharashtra,9,Ramtek,49,Savner,DR. SANDEEP NATTHUJI NANDESHWAR,BBM,580
S13,Maharashtra,9,Ramtek,49,Savner,DR. SUNILBHAU VISHWANATHJI NARNAVRE,RPI(KH),402
S13,Maharashtra,9,Ramtek,49,Savner,GANESH BAPURAO PATIL,GGP,1003
S13,Maharashtra,9,Ramtek,49,Savner,GOUTAM SHRIRAM WASNIK,IND,1072
S13,Maharashtra,9,Ramtek,49,Savner,GURUDAS UDDHAV BAWANE,IND,632
S13,Maharashtra,9,Ramtek,49,Savner,KHOBRAGADE CHANDRABHAN JAIRAM,IND,553
S13,Maharashtra,9,Ramtek,49,Savner,KIRAN PREM KUMAR RODGE (PATANKAR),BSP,13705
S13,Maharashtra,9,Ramtek,49,Savner,KRUPAL BALAJI TUMANE,SHS,86316
S13,Maharashtra,9,Ramtek,49,Savner,LOKHANDE GANESH HAIBATRAO,IND,293
S13,Maharashtra,9,Ramtek,49,Savner,MUKUL WASNIK,INC,56377
S13,Maharashtra,9,Ramtek,49,Savner,NARESH MAHADEO PATIL,BMUP,1102
S13,Maharashtra,9,Ramtek,49,Savner,NILESH MAHADEO DHOKE,IND,465
S13,Maharashtra,9,Ramtek,49,Savner,PANKAJ SEWAKRAM MASURKAR,HJP,327
S13,Maharashtra,9,Ramtek,49,Savner,PRATAP GOSWAMI,AAAP,5139
S13,Maharashtra,9,Ramtek,49,Savner,PROF. DR. NATTHU MADHAO LOKHANDE,IND,820
S13,Maharashtra,9,Ramtek,49,Savner,RAHUL SHESHRAOJI MESHRAM,IND,209
S13,Maharashtra,9,Ramtek,49,Savner,RAHULKANT ALIAS RAMESH SINHA,IND,294
S13,Maharashtra,9,Ramtek,49,Savner,SANDESH BHIVRAM BHALEKAR,AIFB,403
S13,Maharashtra,9,Ramtek,49,Savner,TUMANE GOPAL AJABRAO,IND,1063
