ST_NAME,AC_NAME,AC_NO,CANDIDATE,PARTY,VOTES
Andhra Pradesh,Mangalagiri,87,ALLA RAMAKRISHNA,IND,675
Andhra Pradesh,Mangalagiri,87,KANAKADURGA DIVVELA,IND,165
Andhra Pradesh,Mangalagiri,87,KASUKURTHI NAVEEN,IND,62
Andhra Pradesh,Mangalagiri,87,KASANI SUDHAKAR BABU,IND,36
Andhra Pradesh,Mangalagiri,87,GANJI SHANMUKH,IND,66
Andhra Pradesh,Mangalagiri,87,CHADALAVADA VENKATA RAMESH,IND,34
Andhra Pradesh,Mangalagiri,87,CHIKKA BALA SURYA PRAKASH,IND,43
Andhra Pradesh,Mangalagiri,87,JAMMULA LOKESWARARAO (LOKESH),IND,24
Andhra Pradesh,Mangalagiri,87,DANABOINA VENKATA SIVAJI,IND,28
Andhra Pradesh,Mangalagiri,87,NANDIPALLI SRINIVASARAO,IND,30
Andhra Pradesh,Mangalagiri,87,NAGARAJU GUTTA,IND,31
Andhra Pradesh,Mangalagiri,87,NAINALA. LAVANYA,IND,34
Andhra Pradesh,Mangalagiri,87,PUTCHALA NAGESWARARAO,IND,29
Andhra Pradesh,Mangalagiri,87,PRASANNA KUMAR MADUPU B.COM,IND,109
Andhra Pradesh,Mangalagiri,87,BIKSHAMAIAH. BANDLA,IND,464
Andhra Pradesh,Mangalagiri,87,RAVURI KISHORE BABU,IND,121
Andhra Pradesh,Mangalagiri,87,LOKESWARARAO MUNAGALA,IND,274
Andhra Pradesh,Mangalagiri,87,VALAPARLA. KISHORE,IND,89
Andhra Pradesh,Mangalagiri,87,VINAY KUMAR THAMBI YEMMILA,IND,115
Andhra Pradesh,Mangalagiri,87,SYAMALANANDA PRASAD PALAPARTHI,IND,25
Andhra Pradesh,Mangalagiri,87,SRIKRISHNA AKKISETTI,IND,10
Andhra Pradesh,Mangalagiri,87,SHAIK RAHIM,IND,23
Andhra Pradesh,Mangalagiri,87,NOTA,NOTA,890
Andhra Pradesh,Mantralayam,145,GUDIPI SAMELU,BSP,3589
Andhra Pradesh,Mantralayam,145,Y. BALANAGI REDDY,YSRCP,87662
Andhra Pradesh,Mantralayam,145,P. S MURLI KRISHNARAJU DORA,INC,4660
Andhra Pradesh,Mantralayam,145,N. RAGHAVENDRA REDDY,TDP,74857
Andhra Pradesh,Mantralayam,145,R. RAGHAVENDRA REDDY,OTH,608
Andhra Pradesh,Mantralayam,145,CHAKKERA PARAMESH VALMIKI,IND,297
Andhra Pradesh,Mantralayam,145,K. NAGIREDDY,IND,353
Andhra Pradesh,Mantralayam,145,M. RAGHAVENDRA REDDY,IND,624
Andhra Pradesh,Mantralayam,145,NOTA,NOTA,3674
Andhra Pradesh,Markapuram,111,ANNA RAMBABU,YSRCP,85026
Andhra Pradesh,Markapuram,111,KANDULA NARAYANA REDDY,TDP,99005
Andhra Pradesh,Markapuram,111,SYED JAVEED ANWAR,INC,2088
Andhra Pradesh,Markapuram,111,CHATARAJUPALLI CHANDRASEKHAR,OTH,285
Andhra Pradesh,Markapuram,111,U. NARAYANA REDDY S/O BALIREDDY,OTH,88
Andhra Pradesh,Markapuram,111,NARAYANA REDDY S/O VENKATA NARAYANA REDDY,OTH,66
Andhra Pradesh,Markapuram,111,NUTALAPATI RAJU,OTH,83
Andhra Pradesh,Markapuram,111,RAVILLA BHAGYALAKSHMI,OTH,67
Andhra Pradesh,Markapuram,111,SYED ISMAIL,IUML,77
Andhra Pradesh,Markapuram,111,ABDUL RAWOOF,IND,41
Andhra Pradesh,Markapuram,111,KANDI NARAYANA REDDY,IND,56
Andhra Pradesh,Markapuram,111,KANUBUDDI RAMGOPAL REDDY,IND,72
Andhra Pradesh,Markapuram,111,KUNDURU VISHNUVARDHAN REDDY,IND,88
Andhra Pradesh,Markapuram,111,KUKUTLAPALLI ABBANNA,IND,69
Andhra Pradesh,Markapuram,111,KOTTAPULI BRAHMAREDDY,IND,128
Andhra Pradesh,Markapuram,111,GAYAM VENKATA REDDY,IND,347
Andhra Pradesh,Markapuram,111,THAVANAM MAHESWARA REDDY,IND,414
Andhra Pradesh,Markapuram,111,DEVIREDDY HANUMAREDDY,IND,436
Andhra Pradesh,Markapuram,111,DONDAPATI SRINIVASA REDDY,IND,134
Andhra Pradesh,Markapuram,111,NAGARJUNA REDDY YERUVA,IND,307
Andhra Pradesh,Markapuram,111,PATHAN SUBHANI,IND,333
Andhra Pradesh,Markapuram,111,POTTI VENKATA SUBBA RAO,IND,143
Andhra Pradesh,Markapuram,111,BARIGE BALAIAH,IND,32
Andhra Pradesh,Markapuram,111,BHAVANAM VENKATESWARA REDDY,IND,32
Andhra Pradesh,Markapuram,111,P. BHANU PRASAD,IND,25
Andhra Pradesh,Markapuram,111,IRRE BALA MADDILETI,IND,39
Andhra Pradesh,Markapuram,111,YUDDAM NARASIMHARAO,IND,122
Andhra Pradesh,Markapuram,111,NOTA,NOTA,1327
Andhra Pradesh,Mummidivaram,43,DATLA SUBBARAJU (BUCHIBABU),TDP,118687
Andhra Pradesh,Mummidivaram,43,PALEPU DHARMA RAO,INC,1342
Andhra Pradesh,Mummidivaram,43,PONNADA VENKATA SATISH KUMAR,YSRCP,79951
Andhra Pradesh,Mummidivaram,43,BHIMARAO VAKAPALLI,BSP,2782
Andhra Pradesh,Mummidivaram,43,DADALA RAMA KRISHNA,OTH,269
Andhra Pradesh,Mummidivaram,43,PEMMADI SWAMI,AIFB,107
Andhra Pradesh,Mummidivaram,43,BABJI VANACHARLA,OTH,94
Andhra Pradesh,Mummidivaram,43,MALLADI KRISHNARAO,OTH,153
Andhra Pradesh,Mummidivaram,43,R. MAHA LAKSHMI,OTH,200
Andhra Pradesh,Mummidivaram,43,ANGADI REVATHI,IND,746
Andhra Pradesh,Mummidivaram,43,TEKUMUDI VENKATA RAO,IND,98
Andhra Pradesh,Mummidivaram,43,DONGA SATYA RAM,IND,94
Andhra Pradesh,Mummidivaram,43,RAVI KUMAR CHEEKURUMELLI,IND,205
Andhra Pradesh,Mummidivaram,43,RAYUDU SRIRAMA CHANDRA MURTHY,IND,447
Andhra Pradesh,Mummidivaram,43,SATTIRAJU SWAMY,IND,281
Andhra Pradesh,Mummidivaram,43,NOTA,NOTA,1865
Andhra Pradesh,Mydukur,133,DASARI SADAYYAGARI KALYAN,BSP,1429
Andhra Pradesh,Mydukur,133,GUNDLAKUNTA SREERAMULU,INC,4579
Andhra Pradesh,Mydukur,133,SUDHAKAR PUTTA,TDP,96181
Andhra Pradesh,Mydukur,133,RAGHURAMI REDDY SETTIPALLY,YSRCP,75231
Andhra Pradesh,Mydukur,133,ANANDA RAO PANDITI,OTH,679
Andhra Pradesh,Mydukur,133,AVUTALA RAJESWARA REDDY,AIFB,53
Andhra Pradesh,Mydukur,133,YELLUGALLA RAJESH,OTH,50
Andhra Pradesh,Mydukur,133,RAGHURAMI REDDY MUTHURU,RSP,90
Andhra Pradesh,Mydukur,133,RAVEENDRA ANDE,SP,38
Andhra Pradesh,Mydukur,133,LEKKALA SREENUVASULA REDDY,OTH,117
Andhra Pradesh,Mydukur,133,VENKATA SUDHAKAR REDDY PALLAVOLU,OTH,43
Andhra Pradesh,Mydukur,133,AVULA VENKATA RAMANA,IND,102
Andhra Pradesh,Mydukur,133,BALAIAH YADAV POTHANABOINA,IND,95
Andhra Pradesh,Mydukur,133,RAJA RAMI REDDY SRIYAPUREDDY,OTH,169
Andhra Pradesh,Mydukur,133,SIVA SANKAR REDDY SIDDAMREDDY,IND,320
Andhra Pradesh,Mydukur,133,NOTA,NOTA,1564
Andhra Pradesh,Mylavaram,82,KIRAN BORRA,INC,4652
Andhra Pradesh,Mylavaram,82,GALANKI.VENKATESWARA RAO,BSP,1515
Andhra Pradesh,Mylavaram,82,TIRAPATHIRAO SARNALA,YSRCP,94509
Andhra Pradesh,Mylavaram,82,VASANTHA VENKATA KRISHNA PRASAD,TDP,137338
Andhra Pradesh,Mylavaram,82,ANIL KUMAR POLAKAMPALLI,OTH,341
Andhra Pradesh,Mylavaram,82,ORSU RAMARAO,OTH,191
Andhra Pradesh,Mylavaram,82,NAVEEN AMBEDKAR CHINTAMALA,OTH,111
Andhra Pradesh,Mylavaram,82,RAMBABU GUDISA,OTH,85
Andhra Pradesh,Mylavaram,82,KOLIKAPOGU VENKATA RAO,IND,72
Andhra Pradesh,Mylavaram,82,PULLARAO NAMBURI,IND,131
Andhra Pradesh,Mylavaram,82,PRUDHVI VEMULAPALLI,IND,149
Andhra Pradesh,Mylavaram,82,VALLABHANENI. NAGA PAVAN KUMAR,IND,1905
Andhra Pradesh,Mylavaram,82,NOTA,NOTA,1598
Andhra Pradesh,Nagari,170,GALI BHANU PRAKASH,TDP,107797
Andhra Pradesh,Nagari,170,P. RAKESH REDDY,INC,4551
Andhra Pradesh,Nagari,170,R.K. ROJA,YSRCP,62793
Andhra Pradesh,Nagari,170,GNANA PRAKASH,OTH,351
Andhra Pradesh,Nagari,170,P. JAYARAMAIAH,IND,819
Andhra Pradesh,Nagari,170,BATHALA DHILLI BABU,IND,157
Andhra Pradesh,Nagari,170,K. ROJA,IND,318
Andhra Pradesh,Nagari,170,NOTA,NOTA,1744
Andhra Pradesh,Nandigama (SC),83,TANGIRALA SOWMYA,TDP,102201
Andhra Pradesh,Nandigama (SC),83,BARRE. UDAYA KIRAN,BSP,2148
Andhra Pradesh,Nandigama (SC),83,MONDITOKA JAGAN MOHAN RAO,YSRCP,74806
Andhra Pradesh,Nandigama (SC),83,VAJRAIAH. MANDA,INC,1486
Andhra Pradesh,Nandigama (SC),83,KATARAPU SANTHARAO,SP,103
Andhra Pradesh,Nandigama (SC),83,PANITI. LAL,OTH,44
Andhra Pradesh,Nandigama (SC),83,BEZAWADA GOPI,OTH,82
Andhra Pradesh,Nandigama (SC),83,NIPPULAPALLI KOTESWARARAO,IND,83
Andhra Pradesh,Nandigama (SC),83,SUNDARA RAO. KOTTAPALLI,IND,110
Andhra Pradesh,Nandigama (SC),83,NOTA,NOTA,928
Andhra Pradesh,Nandikotkur (SC),136,GADDALA LAZAR,BSP,529
Andhra Pradesh,Nandikotkur (SC),136,G JAYASURYA,TDP,92004
Andhra Pradesh,Nandikotkur (SC),136,THOGURU ARTHUR,INC,7949
Andhra Pradesh,Nandikotkur (SC),136,DARA SUDHEER,YSRCP,82212
Andhra Pradesh,Nandikotkur (SC),136,E. KARUNAKAR,OTH,250
Andhra Pradesh,Nandikotkur (SC),136,NAKKA RAJESH,SP,71
Andhra Pradesh,Nandikotkur (SC),136,PALLE NAGARAJU,OTH,80
Andhra Pradesh,Nandikotkur (SC),136,PULA HARI BABU,OTH,72
Andhra Pradesh,Nandikotkur (SC),136,BORELLI VENKATA RAMUDU,OTH,175
Andhra Pradesh,Nandikotkur (SC),136,VENKATARAMANA CHIMME,OTH,164
Andhra Pradesh,Nandikotkur (SC),136,K VENKATESWARLU,OTH,104
Andhra Pradesh,Nandikotkur (SC),136,SABOLU LINCOLN RAJU,OTH,361
Andhra Pradesh,Nandikotkur (SC),136,SAGINELA VENKATESHWARLU,OTH,127
Andhra Pradesh,Nandikotkur (SC),136,SOGARAJU MUNAIAH,OTH,164
Andhra Pradesh,Nandikotkur (SC),136,GADE SUDHEER,IND,258
Andhra Pradesh,Nandikotkur (SC),136,K JAYANNA,IND,429
Andhra Pradesh,Nandikotkur (SC),136,PEDISHALA SRINIVASULU,IND,147
Andhra Pradesh,Nandikotkur (SC),136,MIDDE BALARAJU,IND,483
Andhra Pradesh,Nandikotkur (SC),136,NOTA,NOTA,1274
Andhra Pradesh,Nandyal,139,GOPAVARAM GOKUL KRISHNA REDDY,INC,6418
Andhra Pradesh,Nandyal,139,NASYAM MOHAMMED FAROOK,TDP,103075
Andhra Pradesh,Nandyal,139,I.J.VENKATA RAMANA,BSP,1113
Andhra Pradesh,Nandyal,139,SILPA RAVI CHANDRA KISHORE REDDY,YSRCP,90742
Andhra Pradesh,Nandyal,139,ABDULLAH SHARIF SHAIK,OTH,291
Andhra Pradesh,Nandyal,139,YELLA SUBBARAYUDU,OTH,86
Andhra Pradesh,Nandyal,139,KAPPETA ADI NARAYANA REDDY,OTH,93
Andhra Pradesh,Nandyal,139,GANJI VENKATESWARLU,OTH,76
Andhra Pradesh,Nandyal,139,CHINTALAPALLE SUDHAKARA RAO,OTH,52
Andhra Pradesh,Nandyal,139,K.C.CHENNAIAH,OTH,75
Andhra Pradesh,Nandyal,139,S.BABA FAKRUDDIN,OTH,74
Andhra Pradesh,Nandyal,139,MANJULA SUBBARAYUDU,OTH,81
Andhra Pradesh,Nandyal,139,RAMESH SALLA,OTH,375
Andhra Pradesh,Nandyal,139,K RAGHAVENDRA,OTH,79
Andhra Pradesh,Nandyal,139,S. ABBAS,IUML,123
Andhra Pradesh,Nandyal,139,SHAIK MAHAMMAD FAZIL,OTH,2421
Andhra Pradesh,Nandyal,139,KAMINI VISHNUVARDHAN REDDY,IND,104
Andhra Pradesh,Nandyal,139,CHINNA RAJU PERI,IND,282
Andhra Pradesh,Nandyal,139,DASARI CHINNA LINGAMAIAH,IND,204
Andhra Pradesh,Nandyal,139,Y. NAGASESHU,IND,146
Andhra Pradesh,Nandyal,139,MADDELA CHANDRA SEKHAR,IND,134
Andhra Pradesh,Nandyal,139,DEVARAPATI RAVI KUMAR,IND,111
Andhra Pradesh,Nandyal,139,RAMAYANAM HYGREEVACHARI,IND,522
Andhra Pradesh,Nandyal,139,LAKKA. KESAVA,IND,62
Andhra Pradesh,Nandyal,139,VIKRAM BABU,IND,144
Andhra Pradesh,Nandyal,139,K.AJ.S. VIJAYA KUMAR,IND,48
Andhra Pradesh,Nandyal,139,B. SRAVAN KUMAR,IND,48
Andhra Pradesh,Nandyal,139,SHAIK RIYAZ,IND,81
Andhra Pradesh,Nandyal,139,NOTA,NOTA,1518
Andhra Pradesh,Narasannapeta,8,KRISHNADAS DHARMANA,YSRCP,70580
Andhra Pradesh,Narasannapeta,8,MANTHRI NARASIMHAMURTHY,INC,2225
Andhra Pradesh,Narasannapeta,8,BAGGU RAMANAMURTHY,TDP,99951
Andhra Pradesh,Narasannapeta,8,KAYA KAMESWARI,OTH,432
Andhra Pradesh,Narasannapeta,8,CHEEPURU RAVI,OTH,265
Andhra Pradesh,Narasannapeta,8,BORA VENKATA SATYENDRANATH ABIHISHEK,IND,332
Andhra Pradesh,Narasannapeta,8,MYLAPALLI JAGADEESH,IND,291
Andhra Pradesh,Narasannapeta,8,NOTA,NOTA,3300
Andhra Pradesh,Narasapuram,58,KANURI UDAYA BHASKARA KRISHNA PRASAD,INC,1915
Andhra Pradesh,Narasapuram,58,BANDELA RAJENDRA PRASAD,BSP,420
Andhra Pradesh,Narasapuram,58,NAGARAJA VARA PRASADA RAJU MUDUNURI,YSRCP,44378
Andhra Pradesh,Narasapuram,58,AKULA VENKATA SWAMY,OTH,540
Andhra Pradesh,Narasapuram,58,KOLLI SATYA NAYAKAR,OTH,1172
Andhra Pradesh,Narasapuram,58,PALEPU SATYA LINGA NAYAKAR,OTH,343
Andhra Pradesh,Narasapuram,58,POTHURAJU YACOBU,OTH,372
Andhra Pradesh,Narasapuram,58,BURRA RAMAKRISHNA,OTH,425
Andhra Pradesh,Narasapuram,58,BOMMIDI NARAYANA NAYAKAR,OTH,94116
Andhra Pradesh,Narasapuram,58,KANCHANA VENKATA RAMESH,IND,295
Andhra Pradesh,Narasapuram,58,GADI RAVI,IND,226
Andhra Pradesh,Narasapuram,58,NOTA,NOTA,1216
Andhra Pradesh,Narasaraopet,97,ARAVINDA BABU CHADALAVADA,TDP,103167
Andhra Pradesh,Narasaraopet,97,GOPIREDDY SRINIVASA REDDY,YSRCP,83462
Andhra Pradesh,Narasaraopet,97,BUDALA SAMELU,BSP,828
Andhra Pradesh,Narasaraopet,97,MAHABOOB BASHA SHAIK,INC,1820
Andhra Pradesh,Narasaraopet,97,GOGULA MANOHAR,OTH,119
Andhra Pradesh,Narasaraopet,97,GODA JOHN PAUL,OTH,182
Andhra Pradesh,Narasaraopet,97,DOCTOR GODA RAMESH KUMAR,OTH,66
Andhra Pradesh,Narasaraopet,97,TALLAPANENI HARI KRISHNA,OTH,34
Andhra Pradesh,Narasaraopet,97,ANIL KUMAR PATHRI,IND,100
Andhra Pradesh,Narasaraopet,97,KUCHIPUDI CHANDRA SEKHAR,IND,52
Andhra Pradesh,Narasaraopet,97,KOTI REDDY.KUMMETA,IND,39
Andhra Pradesh,Narasaraopet,97,MAHAMMAD MANZOOR SHAIK.,IND,47
Andhra Pradesh,Narasaraopet,97,SRIRAMINENI. PRASAD.,IND,50
Andhra Pradesh,Narasaraopet,97,SHAIK . MOULALI,IND,99
Andhra Pradesh,Narasaraopet,97,NOTA,NOTA,1052
Andhra Pradesh,Narsipatnam,34,AYYANNAPATRUDU CHINTAKAYALA,TDP,99849
Andhra Pradesh,Narsipatnam,34,UMA SANKARA GANESH PETLA,YSRCP,75173
Andhra Pradesh,Narsipatnam,34,BOTTA NAGARAJU,BSP,1244
Andhra Pradesh,Narsipatnam,34,RUTHALA SRIRAMA MURTHY,INC,1088
Andhra Pradesh,Narsipatnam,34,CHANDRAMOULI JOGA,OTH,300
Andhra Pradesh,Narsipatnam,34,NETHALA NAGESWARARAO,OTH,440
Andhra Pradesh,Narsipatnam,34,PAILA SURYA GANESH,IND,270
Andhra Pradesh,Narsipatnam,34,BAYPUREDDI BHADRACHALAM,IND,678
Andhra Pradesh,Narsipatnam,34,NOTA,NOTA,3824
Andhra Pradesh,Nellimarla,17,APPALANAIDU BADDUKONDA,YSRCP,70086
Andhra Pradesh,Nellimarla,17,YERUKONDA TEJA RANI,BSP,1396
Andhra Pradesh,Nellimarla,17,SARAGADA RAMESH KUMAR,INC,1667
Andhra Pradesh,Nellimarla,17,ADAPAKA SURIBABU,OTH,433
Andhra Pradesh,Nellimarla,17,KARRI KRISHAN,SP,273
Andhra Pradesh,Nellimarla,17,TOMPALA NARASAYYA,OTH,300
Andhra Pradesh,Nellimarla,17,NADIPENA SRINU,OTH,317
Andhra Pradesh,Nellimarla,17,MAJJI NAGAMANI,OTH,308
Andhra Pradesh,Nellimarla,17,LENKA MADHAVI,OTH,1445
Andhra Pradesh,Nellimarla,17,LOKAM NAGA MADHAVI,OTH,109915
Andhra Pradesh,Nellimarla,17,KANDAMMATIL JAYESH,IND,406
Andhra Pradesh,Nellimarla,17,PASUPULETI SATYA PRASAD BABU,IND,463
Andhra Pradesh,Nellimarla,17,NOTA,NOTA,3305
Andhra Pradesh,Nellore City,117,KHALEEL AHAMAD MD,YSRCP,48062
Andhra Pradesh,Nellore City,117,CHALLA SARATH KUMAR,BSP,1277
Andhra Pradesh,Nellore City,117,NARAYANA PONGURU,TDP,120551
Andhra Pradesh,Nellore City,117,MULAM. RAMESH,CPM,2038
Andhra Pradesh,Nellore City,117,AMEER AHMED SHAIK,OTH,1060
Andhra Pradesh,Nellore City,117,KALAHASTI CHENCHU MAHESH,OTH,119
Andhra Pradesh,Nellore City,117,PONNAPUDI SYAMALA,OTH,91
Andhra Pradesh,Nellore City,117,RAGUNATH RAMISETTY,OTH,67
Andhra Pradesh,Nellore City,117,D. SUNEEL KUMAR,OTH,23
Andhra Pradesh,Nellore City,117,GUNDALA PADMA REDDY,IND,39
Andhra Pradesh,Nellore City,117,DASARI GOWTHAM,IND,53
Andhra Pradesh,Nellore City,117,NARU. RAVI KUMAR REDDY,IND,48
Andhra Pradesh,Nellore City,117,BANDARU VENKATA SRIDHAR,IND,82
Andhra Pradesh,Nellore City,117,VELURU. RANGA RAO,IND,118
Andhra Pradesh,Nellore City,117,HANUMANTHA RAO DESAISETTY,IND,143
Andhra Pradesh,Nellore City,117,NOTA,NOTA,967
Andhra Pradesh,Nellore Rural,118,ADALA PRABHAKARA REDDY,YSRCP,75495
Andhra Pradesh,Nellore Rural,118,KOTAMREDDY SRIDHAR REDDY,TDP,109975
Andhra Pradesh,Nellore Rural,118,BODEDDULA SRIRAMULU,BSP,684
Andhra Pradesh,Nellore Rural,118,SHAIK FAYAZ,INC,4280
Andhra Pradesh,Nellore Rural,118,ANIL KUMAR SURISETTY,RSP,592
Andhra Pradesh,Nellore Rural,118,KATTA SIREESH,OTH,100
Andhra Pradesh,Nellore Rural,118,FAZIL SYED,OTH,957
Andhra Pradesh,Nellore Rural,118,JADDA NIRANJAN,IND,46
Andhra Pradesh,Nellore Rural,118,BOMMALATA SURESH,IND,75
Andhra Pradesh,Nellore Rural,118,SHAIK MUJEEB,IND,155
Andhra Pradesh,Nellore Rural,118,SHAIK SARDAR HUSSIEN,IND,167
Andhra Pradesh,Nellore Rural,118,NOTA,NOTA,2016
Andhra Pradesh,Nidadavole,55,GUMMAPU. CHITRASENU,BSP,1260
Andhra Pradesh,Nidadavole,55,PEDDIREDDI SUBBARAO,INC,1495
Andhra Pradesh,Nidadavole,55,G.SRINIVAS NAIDU,YSRCP,69395
Andhra Pradesh,Nidadavole,55,KASTURI SATYA PRASAD,AIFB,1691
Andhra Pradesh,Nidadavole,55,KOTTIYADA DURGA,OTH,454
Andhra Pradesh,Nidadavole,55,KANCHERLA DURGESH,OTH,1668
Andhra Pradesh,Nidadavole,55,KANDULA DURGESH,OTH,102699
Andhra Pradesh,Nidadavole,55,PULAMALA VEERA BHADRAM,OTH,311
Andhra Pradesh,Nidadavole,55,MUKKAMALA ANNAVARA PRASAD. (PYRAMID PRASAD),OTH,278
Andhra Pradesh,Nidadavole,55,ARIGELA SATYA VARA PRASAD,IND,478
Andhra Pradesh,Nidadavole,55,VENKATESWARA NAIDU GIDDA,IND,347
Andhra Pradesh,Nidadavole,55,SRINIVASA NAIDU GIDDA,IND,283
Andhra Pradesh,Nidadavole,55,NOTA,NOTA,2144
Andhra Pradesh,Nuzvid,70,KOLUSU PARTHA SARATHY,TDP,108229
Andhra Pradesh,Nuzvid,70,CHALIGANTI VENKATESH (DOCTOR),BSP,1291
Andhra Pradesh,Nuzvid,70,MAREEDU. KRISHNA,INC,2405
Andhra Pradesh,Nuzvid,70,MEKA VENKATA PRATAP APPARAO,YSRCP,95851
Andhra Pradesh,Nuzvid,70,PAMU. RAVEENDRA NADH,OTH,438
Andhra Pradesh,Nuzvid,70,SOMU VENKATA SIVA PURNA CHANDRARAO (SIVA),OTH,178
Andhra Pradesh,Nuzvid,70,AMUDALA ISSAKU @ PITCHAIAH,IND,98
Andhra Pradesh,Nuzvid,70,KOLUSU KAMALA LAKSHMI,IND,115
Andhra Pradesh,Nuzvid,70,BOTLA. SIVA SATYANARAYANA.,IND,115
Andhra Pradesh,Nuzvid,70,MANDALAPU SRINIVASARAO,IND,226
Andhra Pradesh,Nuzvid,70,NOTA,NOTA,2771
Andhra Pradesh,Ongole,108,THATIPARTHI.VENKATA SWAMY,BSP,274
Andhra Pradesh,Ongole,108,TURAKAPALLI NAGALAKSHMI,INC,2067
Andhra Pradesh,Ongole,108,DAMACHARLA JANARDHANA RAO,TDP,118800
Andhra Pradesh,Ongole,108,BALINENI SRINIVASA REDDY,YSRCP,84774
Andhra Pradesh,Ongole,108,KOLA SATISH,OTH,226
Andhra Pradesh,Ongole,108,BRAHMA NAIDU BILLA,OTH,75
Andhra Pradesh,Ongole,108,MITNASALA CHAITANYA PRASADU,OTH,60
Andhra Pradesh,Ongole,108,A.YOGANAND,OTH,72
Andhra Pradesh,Ongole,108,VALLAMREDDY.RAJAGOPALA REDDY,OTH,63
Andhra Pradesh,Ongole,108,AKKARAJU NIRMAL,IND,47
Andhra Pradesh,Ongole,108,ANITHA PALETI,IND,49
Andhra Pradesh,Ongole,108,ALA.NARAYANA RAO,IND,39
Andhra Pradesh,Ongole,108,ASODHI SANKAR REDDY,IND,89
Andhra Pradesh,Ongole,108,CHAPPIDI.RAVI BABU,IND,64
Andhra Pradesh,Ongole,108,TIRUPATISWAMI,IND,51
Andhra Pradesh,Ongole,108,THELLA.KIRAN KUMAR,IND,168
Andhra Pradesh,Ongole,108,DASARI SUNDARAM,IND,126
Andhra Pradesh,Ongole,108,PATAPANJULA SRINU,IND,120
Andhra Pradesh,Ongole,108,PATAPATI SRINIVASARAO,IND,223
Andhra Pradesh,Ongole,108,MANNAM.SUDHEER KUMAR,IND,285
Andhra Pradesh,Ongole,108,MANDAPALLI VENKATESWARLU,IND,67
Andhra Pradesh,Ongole,108,SHAIK MUNTHAJ,IND,67
Andhra Pradesh,Ongole,108,VAJRALA.MAHESWAR REDDY,IND,47
Andhra Pradesh,Ongole,108,VENKATA RAO KOLLA,IND,37
Andhra Pradesh,Ongole,108,SUNKARA.KALYANI,IND,49
Andhra Pradesh,Ongole,108,HUSSAIN BEE.SHAIK,IND,54
Andhra Pradesh,Ongole,108,NOTA,NOTA,1310
Andhra Pradesh,Paderu,29,APPA RAO SURLA,BSP,2673
Andhra Pradesh,Paderu,29,ESWARI GIDDI,TDP,48832
Andhra Pradesh,Paderu,29,BULLIBABU SATAKA,INC,13566
Andhra Pradesh,Paderu,29,MATSYARASA VISWESWARA RAJU,YSRCP,68170
Andhra Pradesh,Paderu,29,KILLO RANGA RAO,OTH,1178
Andhra Pradesh,Paderu,29,JOSEPH KINTUKURI,OTH,620
Andhra Pradesh,Paderu,29,DUMANTHI NAGESWARARAO,OTH,559
Andhra Pradesh,Paderu,29,BONKU ARJUNARAO,OTH,513
Andhra Pradesh,Paderu,29,MINUMALA RAMBABU,SP,757
Andhra Pradesh,Paderu,29,ADAPA VISHNU MURTHY,IND,695
Andhra Pradesh,Paderu,29,KOKKULA KANNABABU,IND,1023
Andhra Pradesh,Paderu,29,CHETTI SANKARA RAO,IND,758
Andhra Pradesh,Paderu,29,CHERRIKI EPRAYAM BABU,IND,1112
Andhra Pradesh,Paderu,29,DONKADA SIVA PRASAD,IND,1434
Andhra Pradesh,Paderu,29,VALLA MOUNIKA,IND,1915
Andhra Pradesh,Paderu,29,VANTHALA SUBBA RAO,IND,15935
Andhra Pradesh,Paderu,29,NOTA,NOTA,1420
Andhra Pradesh,Palacole,57,ARJUNARAO KOLUKULURI,INC,1945
Andhra Pradesh,Palacole,57,ELIYA KOLLABATHULA,BSP,473
Andhra Pradesh,Palacole,57,GUDALA SRI HARI GOPALA RAO (GUDALA GOPI),YSRCP,45169
Andhra Pradesh,Palacole,57,DR.NIMMALA RAMANAIDU,TDP,113114
Andhra Pradesh,Palacole,57,POLISETTI SIVA KRISHNA,OTH,272
Andhra Pradesh,Palacole,57,BEZAWADA TULASIRAO,OTH,120
Andhra Pradesh,Palacole,57,ANANTHA NAGA BHUSHANAM TAMMA,IND,64
Andhra Pradesh,Palacole,57,KOTIKALAPUDI PRADEEP,IND,64
Andhra Pradesh,Palacole,57,JALLA VASU,IND,68
Andhra Pradesh,Palacole,57,TANETI CHINNABBULU,IND,45
Andhra Pradesh,Palacole,57,TANETI PRASAD,IND,66
Andhra Pradesh,Palacole,57,NALLI RAJESH,IND,75
Andhra Pradesh,Palacole,57,PALAPARTHI JOHN SON,IND,422
Andhra Pradesh,Palacole,57,VASANTHALA D.V. SURESH,IND,137
Andhra Pradesh,Palacole,57,SALADI SRI RAMA MURTHY,IND,260
Andhra Pradesh,Palacole,57,NOTA,NOTA,919
Andhra Pradesh,Palakonda,10,CHANTI BABU SAVARA,INC,2041
Andhra Pradesh,Palakonda,10,VISWASARAYI KALAVATHI,YSRCP,61917
Andhra Pradesh,Palakonda,10,VOOYAKA. BHANU CHANDAR,BSP,1570
Andhra Pradesh,Palakonda,10,KRISHNA NIMMAKA,OTH,1363
Andhra Pradesh,Palakonda,10,JAYAKRISHNA NIMMAKA,OTH,75208
Andhra Pradesh,Palakonda,10,JAIPALU KADRAKA,OTH,1025
Andhra Pradesh,Palakonda,10,BIDDIKA UMA MAHESWARA RAO,OTH,991
