ST_CODE,ST_NAME,MONTH,YEAR,DIST_NAME,AC_NO,AC_NAME,AC_TYPE,CAND_NAME,CAND_SEX,CAND_CATEGORY,CAND_AGE,PARTYABBRE,TVTSPOL_IC,POSITION
S01,Andhra Pradesh,5,2014,Guntur,207,Ponnur,GEN,SIRASANI RATNANJAN,M,GEN,37,JaSPa,723,6
S01,Andhra Pradesh,5,2014,Guntur,207,Ponnur,GEN,DASARI MARIYA DAS,M,GEN,65,ICSP,411,7
S01,Andhra Pradesh,5,2014,Guntur,207,Ponnur,GEN,GAJULA NAGA BHUSHANARAO,M,GEN,53,AAAP,376,8
S01,Andhra Pradesh,5,2014,Guntur,207,Ponnur,GEN,CHAVALI EDUKONDALU YADAV,M,GEN,51,IND,230,9
S01,Andhra Pradesh,5,2014,Guntur,207,Ponnur,GEN,SHAIK ABDUL KHADER,M,GEN,37,AIMIM,210,10
S01,Andhra Pradesh,5,2014,Guntur,207,Ponnur,GEN,CHIRUMAMILLA VENKATA SIVAIAH,M,GEN,59,PPOI,209,11
S01,Andhra Pradesh,5,2014,Guntur,207,Ponnur,GEN,AKISETTY UDAYA BHASKAR,M,GEN,29,IND,187,12
S01,Andhra Pradesh,5,2014,Guntur,207,Ponnur,GEN,MANDRU ANITHA,F,SC,39,IND,179,13
S01,Andhra Pradesh,5,2014,Guntur,207,Ponnur,GEN,PULA SUBRAHMANYAM,M,GEN,45,IND,130,14
S01,Andhra Pradesh,5,2014,Guntur,208,Vemuru (SC),SC,ANANDA BABU NAKKA,M,SC,48,TDP,77222,1
S01,Andhra Pradesh,5,2014,Guntur,208,Vemuru (SC),SC,MERUGU. NAGARJUNA,M,SC,49,YSRCP,75095,2
S01,Andhra Pradesh,5,2014,Guntur,208,Vemuru (SC),SC,REVENDLA. BHARAT BABU,M,SC,39,INC,1710,3
S01,Andhra Pradesh,5,2014,Guntur,208,Vemuru (SC),SC,KRISHNA MOHAN THURUMELLA,M,SC,33,CPM,1406,4
S01,Andhra Pradesh,5,2014,Guntur,208,Vemuru (SC),SC,ATHOTA JOSEPH,M,SC,48,BSP,740,5
S01,Andhra Pradesh,5,2014,Guntur,208,Vemuru (SC),SC,None of the Above,NULL,NULL,NULL,NOTA,727,6
S01,Andhra Pradesh,5,2014,Guntur,208,Vemuru (SC),SC,KOMMERLA. ASHOK,M,SC,30,LSP,556,7
S01,Andhra Pradesh,5,2014,Guntur,208,Vemuru (SC),SC,MADHAVALA SRINU,M,SC,26,PPOI,551,8
S01,Andhra Pradesh,5,2014,Guntur,208,Vemuru (SC),SC,ANUPAMA DONEPUDI,F,SC,33,IND,532,9
S01,Andhra Pradesh,5,2014,Guntur,208,Vemuru (SC),SC,SESHU BABU. JALLI,M,SC,42,IND,145,10
S01,Andhra Pradesh,5,2014,Guntur,209,Repalle,GEN,ANAGANI SATYA PRASAD,M,GEN,42,TDP,85076,1
S01,Andhra Pradesh,5,2014,Guntur,209,Repalle,GEN,MOPIDEVI VENKATA RAMANA RAO,M,GEN,49,YSRCP,71721,2
S01,Andhra Pradesh,5,2014,Guntur,209,Repalle,GEN,MOPIDEVI SRINIVASA RAO,M,GEN,45,INC,12981,3
S01,Andhra Pradesh,5,2014,Guntur,209,Repalle,GEN,ANDE SYAM,M,GEN,50,BSP,1258,4
S01,Andhra Pradesh,5,2014,Guntur,209,Repalle,GEN,KOUTHARAPU MADHAVA KUMAR,M,GEN,32,PPOI,920,5
S01,Andhra Pradesh,5,2014,Guntur,209,Repalle,GEN,None of the Above,NULL,NULL,NULL,NOTA,741,6
S01,Andhra Pradesh,5,2014,Guntur,209,Repalle,GEN,VUYYURU THANDAVA KRISHNA,M,GEN,34,JaSPa,610,7
S01,Andhra Pradesh,5,2014,Guntur,209,Repalle,GEN,SRINIVASU VISHNUMOLAKALA,M,GEN,40,LSP,425,8
S01,Andhra Pradesh,5,2014,Guntur,209,Repalle,GEN,KONDETI VENKATESWARA RAO,M,GEN,45,ICSP,247,9
S01,Andhra Pradesh,5,2014,Guntur,209,Repalle,GEN,SINGARAJU HANUMANTHA RAO,M,GEN,45,IND,193,10
S01,Andhra Pradesh,5,2014,Guntur,209,Repalle,GEN,BOMMIDI RAMA KRISHNA,M,GEN,37,IND,135,11
S01,Andhra Pradesh,5,2014,Guntur,209,Repalle,GEN,VARRE SIVA RAMA PRASAD,M,GEN,44,IND,121,12
S01,Andhra Pradesh,5,2014,Guntur,209,Repalle,GEN,SHAIK RAFFI,M,GEN,36,AAAP,119,13
S01,Andhra Pradesh,5,2014,Guntur,209,Repalle,GEN,TATA SAMBAIAH,M,GEN,58,IND,105,14
S01,Andhra Pradesh,5,2014,Guntur,209,Repalle,GEN,CHINA VEERABBAI REDDY PEDDINTI,M,GEN,55,IND,71,15
S01,Andhra Pradesh,5,2014,Guntur,210,Tenali  ,GEN,ALAPATI RAJENDRA PRASAD,M,GEN,54,TDP,93524,1
S01,Andhra Pradesh,5,2014,Guntur,210,Tenali  ,GEN,ANNABATTUNI SIVA KUMAR,M,GEN,46,YSRCP,74459,2
S01,Andhra Pradesh,5,2014,Guntur,210,Tenali  ,GEN,NADENDLA MANOHAR,M,GEN,49,INC,15511,3
S01,Andhra Pradesh,5,2014,Guntur,210,Tenali  ,GEN,KOTESWARA RAO. KANCHERLA,M,SC,43,BSP,3254,4
S01,Andhra Pradesh,5,2014,Guntur,210,Tenali  ,GEN,DR. JAVVAJI KOTI NAGAIAH.,M,GEN,51,JaSPa,1883,5
S01,Andhra Pradesh,5,2014,Guntur,210,Tenali  ,GEN,None of the Above,NULL,NULL,NULL,NOTA,1130,6
S01,Andhra Pradesh,5,2014,Guntur,210,Tenali  ,GEN,ADAM. BIRUDULA,M,SC,48,ICSP,581,7
S01,Andhra Pradesh,5,2014,Guntur,210,Tenali  ,GEN,DR.JASTHI VENKATA SUBBA RAO,M,GEN,53,PPOI,335,8
S01,Andhra Pradesh,5,2014,Guntur,210,Tenali  ,GEN,SREEKRISHNA SEELAM,M,GEN,31,AAAP,319,9
S01,Andhra Pradesh,5,2014,Guntur,210,Tenali  ,GEN,NANDURI JAIRAJU,M,SC,62,IND,236,10
S01,Andhra Pradesh,5,2014,Guntur,211,Bapatla,GEN,KONA RAGHUPATHI,M,GEN,54,YSRCP,71076,1
S01,Andhra Pradesh,5,2014,Guntur,211,Bapatla,GEN,ANNAM SATISH PRABHAKAR,M,GEN,39,TDP,65263,2
S01,Andhra Pradesh,5,2014,Guntur,211,Bapatla,GEN,CHEJERLA NARAYANA REDDY,M,GEN,48,INC,1474,3
S01,Andhra Pradesh,5,2014,Guntur,211,Bapatla,GEN,BHASKARA RAO YENUMULA,M,GEN,59,BSP,1065,4
S01,Andhra Pradesh,5,2014,Guntur,211,Bapatla,GEN,THUNUGUNTLA PAVAN KUMAR,M,GEN,29,AAAP,635,5
S01,Andhra Pradesh,5,2014,Guntur,211,Bapatla,GEN,AKURATI VENKATESWARAO,M,GEN,45,PPOI,539,6
S01,Andhra Pradesh,5,2014,Guntur,211,Bapatla,GEN,None of the Above,NULL,NULL,NULL,NOTA,462,7
S01,Andhra Pradesh,5,2014,Guntur,211,Bapatla,GEN,KORLAPATI MOHANA RAO,M,GEN,66,ICSP,292,8
S01,Andhra Pradesh,5,2014,Guntur,211,Bapatla,GEN,SRINIVASA RAO BEJJAM,M,SC,57,IND,282,9
S01,Andhra Pradesh,5,2014,Guntur,211,Bapatla,GEN,B.S.R.YADAV,M,GEN,41,JaSPa,249,10
S01,Andhra Pradesh,5,2014,Guntur,211,Bapatla,GEN,LAKSHMI DASARI,F,SC,44,HJP,93,11
S01,Andhra Pradesh,5,2014,Guntur,211,Bapatla,GEN,VIJAYA KUMAR TALAKAYALA,M,GEN,51,ILP(AP),87,12
S01,Andhra Pradesh,5,2014,Guntur,211,Bapatla,GEN,NARALASETTY PRAKASA RAO,M,GEN,52,IND,84,13
S01,Andhra Pradesh,5,2014,Guntur,211,Bapatla,GEN,GOPALAM RAGHUPATI,M,GEN,40,IND,81,14
S01,Andhra Pradesh,5,2014,Guntur,211,Bapatla,GEN,KONDRU BABU RAO,M,SC,40,IND,64,15
S01,Andhra Pradesh,5,2014,Guntur,211,Bapatla,GEN,CHANDRAMOULI KESAVA RAO,M,GEN,42,IND,62,16
S01,Andhra Pradesh,5,2014,Guntur,212,Prathipadu (SC),SC,RAVELA KISHORE BABU,M,SC,56,TDP,96274,1
S01,Andhra Pradesh,5,2014,Guntur,212,Prathipadu (SC),SC,MEKATHOTI.SUCHARITHA,F,SC,36,YSRCP,88869,2
S01,Andhra Pradesh,5,2014,Guntur,212,Prathipadu (SC),SC,KORIVI VINAYA KUMAR,M,SC,51,INC,2652,3
S01,Andhra Pradesh,5,2014,Guntur,212,Prathipadu (SC),SC,JONNALGADDA VIJAYENDRA KIRAN,M,SC,40,BSP,1927,4
S01,Andhra Pradesh,5,2014,Guntur,212,Prathipadu (SC),SC,SAMUDRALA CHINA KOTAIAH,M,SC,36,HJP,885,5
S01,Andhra Pradesh,5,2014,Guntur,212,Prathipadu (SC),SC,None of the Above,NULL,NULL,NULL,NOTA,746,6
S01,Andhra Pradesh,5,2014,Guntur,212,Prathipadu (SC),SC,BAKKA SAILAJA,F,SC,32,JaSPa,501,7
S01,Andhra Pradesh,5,2014,Guntur,212,Prathipadu (SC),SC,ASHOK KUMAR RAVULA,M,SC,32,AAAP,490,8
S01,Andhra Pradesh,5,2014,Guntur,212,Prathipadu (SC),SC,KANDRU.PRIYADARSINI,F,SC,37,ICSP,264,9
S01,Andhra Pradesh,5,2014,Guntur,212,Prathipadu (SC),SC,DINAIAH DARA,M,SC,25,PPOI,211,10
S01,Andhra Pradesh,5,2014,Guntur,212,Prathipadu (SC),SC,NALIGALA SESHAGIRI RAO,M,SC,45,IND,166,11
S01,Andhra Pradesh,5,2014,Guntur,212,Prathipadu (SC),SC,ETUKURI VIJAYA SARADHI,M,SC,33,IND,116,12
S01,Andhra Pradesh,5,2014,Guntur,213,Guntur West,GEN,MODUGULA VENU GOPALA REDDY,M,GEN,47,TDP,78837,1
S01,Andhra Pradesh,5,2014,Guntur,213,Guntur West,GEN,APPI REDDY LELLA,M,GEN,47,YSRCP,60924,2
S01,Andhra Pradesh,5,2014,Guntur,213,Guntur West,GEN,KANNA LAKSHMI NARAYANA,M,GEN,59,INC,23275,3
S01,Andhra Pradesh,5,2014,Guntur,213,Guntur West,GEN,IRAMAMURTI JUJJURI,M,GEN,44,LSP,1979,4
S01,Andhra Pradesh,5,2014,Guntur,213,Guntur West,GEN,GANGOLU SAMUEL,M,GEN,39,BSP,1047,5
S01,Andhra Pradesh,5,2014,Guntur,213,Guntur West,GEN,None of the Above,NULL,NULL,NULL,NOTA,910,6
S01,Andhra Pradesh,5,2014,Guntur,213,Guntur West,GEN,DR. T SEVA KUMAR,M,GEN,46,AAAP,808,7
S01,Andhra Pradesh,5,2014,Guntur,213,Guntur West,GEN,IMTIAZ MOHAMMED,M,GEN,53,JaSPa,736,8
S01,Andhra Pradesh,5,2014,Guntur,213,Guntur West,GEN,JALDI RAJA MOHAN,M,SC,55,ICSP,480,9
S01,Andhra Pradesh,5,2014,Guntur,213,Guntur West,GEN,BANDLAMUDI HANUMANTHA RAO,M,GEN,31,IND,423,10
S01,Andhra Pradesh,5,2014,Guntur,213,Guntur West,GEN,KANUMURI ANAND BABU,M,SC,27,RP(K),381,11
S01,Andhra Pradesh,5,2014,Guntur,213,Guntur West,GEN,JOGESWARA RAO SOMARAJU,M,GEN,48,IND,281,12
S01,Andhra Pradesh,5,2014,Guntur,213,Guntur West,GEN,HASSAN JEELANI SYED,M,GEN,53,IND,234,13
S01,Andhra Pradesh,5,2014,Guntur,213,Guntur West,GEN,HUSSAIN VALI SHEIK,M,GEN,26,IND,198,14
S01,Andhra Pradesh,5,2014,Guntur,213,Guntur West,GEN,BHASHIR SHAIK,M,GEN,45,AIMIM,173,15
S01,Andhra Pradesh,5,2014,Guntur,213,Guntur West,GEN,T. S. RAO,M,GEN,43,IND,168,16
S01,Andhra Pradesh,5,2014,Guntur,213,Guntur West,GEN,YALLAPRAGADA MAHESH SAI,M,GEN,29,NPT,134,17
S01,Andhra Pradesh,5,2014,Guntur,213,Guntur West,GEN,GOLLAPUDI SITA RAMA RAO,M,GEN,61,IND,125,18
S01,Andhra Pradesh,5,2014,Guntur,213,Guntur West,GEN,GADIRAJU NAGALAKSHMI,F,GEN,43,SP,106,19
S01,Andhra Pradesh,5,2014,Guntur,213,Guntur West,GEN,RATNA KUMARI THANNIRU,F,GEN,36,PPOI,97,20
S01,Andhra Pradesh,5,2014,Guntur,213,Guntur West,GEN,T.R. KRISHNA,M,GEN,43,IND,61,21
S01,Andhra Pradesh,5,2014,Guntur,214,Guntur East,GEN,MOHAMMAD MUSTHAFA SHAIK,M,GEN,51,YSRCP,74131,1
S01,Andhra Pradesh,5,2014,Guntur,214,Guntur East,GEN,MADDALI GIRIDHARA RAO,M,GEN,40,TDP,70980,2
S01,Andhra Pradesh,5,2014,Guntur,214,Guntur East,GEN,SHAIK MASTAN VALI,M,GEN,49,INC,4232,3
S01,Andhra Pradesh,5,2014,Guntur,214,Guntur East,GEN,JANGALA AJAY KUMAR,M,GEN,51,CPI,1348,4
S01,Andhra Pradesh,5,2014,Guntur,214,Guntur East,GEN,KARLAPUDY BABU PRAKASH,M,GEN,57,ICSP,798,5
S01,Andhra Pradesh,5,2014,Guntur,214,Guntur East,GEN,MURALI GUNDA,M,GEN,29,JaSPa,708,6
S01,Andhra Pradesh,5,2014,Guntur,214,Guntur East,GEN,None of the Above,NULL,NULL,NULL,NOTA,695,7
S01,Andhra Pradesh,5,2014,Guntur,214,Guntur East,GEN,GUDAVALLI MANI KUMARI,F,GEN,50,BSP,490,8
S01,Andhra Pradesh,5,2014,Guntur,214,Guntur East,GEN,BATCHU VENKATA RAVI KUMAR,M,GEN,36,NCP,295,9
S01,Andhra Pradesh,5,2014,Guntur,214,Guntur East,GEN,PILLI CHENNAKESAVULU,M,SC,42,IND,282,10
S01,Andhra Pradesh,5,2014,Guntur,214,Guntur East,GEN,VENKATA RAGHAVENDRA SANJEEVA RAO KAZA,M,GEN,42,PPOI,236,11
S01,Andhra Pradesh,5,2014,Guntur,214,Guntur East,GEN,SYED ALLA BAKSHU,M,GEN,44,IND,232,12
S01,Andhra Pradesh,5,2014,Guntur,214,Guntur East,GEN,RAGAM CHINNARAO,M,GEN,39,IND,180,13
S01,Andhra Pradesh,5,2014,Guntur,214,Guntur East,GEN,HARUN RASHEED SHAIK,M,GEN,53,IND,176,14
S01,Andhra Pradesh,5,2014,Guntur,214,Guntur East,GEN,BAJIT BASHA SHAIK,M,GEN,38,AIMIM,159,15
S01,Andhra Pradesh,5,2014,Guntur,214,Guntur East,GEN,SYED NAJEER,M,GEN,37,IND,149,16
S01,Andhra Pradesh,5,2014,Guntur,214,Guntur East,GEN,DURREY SHAHAWAR SHAIK,F,GEN,42,IND,122,17
S01,Andhra Pradesh,5,2014,Guntur,214,Guntur East,GEN,NALLAKA VIJAYA RAJU,M,GEN,40,NPT,115,18
S01,Andhra Pradesh,5,2014,Guntur,214,Guntur East,GEN,GADDAM SATISH,M,GEN,29,IND,83,19
S01,Andhra Pradesh,5,2014,Guntur,214,Guntur East,GEN,CHENNAMSETTY RAMA KRISHNA,M,GEN,38,IND,72,20
S01,Andhra Pradesh,5,2014,Guntur,214,Guntur East,GEN,SOGRA BEE,F,GEN,48,BMUP,66,21
S01,Andhra Pradesh,5,2014,Guntur,215,Chilakaluripet,GEN,PRATHIPATI PULLA RAO,M,GEN,56,TDP,89591,1
S01,Andhra Pradesh,5,2014,Guntur,215,Chilakaluripet,GEN,MARRI RAJASEKHAR,M,GEN,57,YSRCP,78907,2
S01,Andhra Pradesh,5,2014,Guntur,215,Chilakaluripet,GEN,DR MUPPALLA HANUMANTHA RAO,M,GEN,57,INC,1259,3
S01,Andhra Pradesh,5,2014,Guntur,215,Chilakaluripet,GEN,VALLEPU EDUKONDALU,M,ST,36,BSP,1202,4
S01,Andhra Pradesh,5,2014,Guntur,215,Chilakaluripet,GEN,MADASU BHANU PRASAD,M,SC,39,LSP,677,5
S01,Andhra Pradesh,5,2014,Guntur,215,Chilakaluripet,GEN,PAMULAPATI HARI BABU,M,GEN,49,PPOI,663,6
S01,Andhra Pradesh,5,2014,Guntur,215,Chilakaluripet,GEN,None of the Above,NULL,NULL,NULL,NOTA,438,7
S01,Andhra Pradesh,5,2014,Guntur,215,Chilakaluripet,GEN,CHUKKA CHANDRA PAUL,M,GEN,39,ICSP,277,8
S01,Andhra Pradesh,5,2014,Guntur,215,Chilakaluripet,GEN,DR ANKAIAH MADDU,M,SC,59,ILP(AP),184,9
S01,Andhra Pradesh,5,2014,Guntur,215,Chilakaluripet,GEN,MEDURI ANJANEYULU,M,GEN,43,JaSPa,167,10
S01,Andhra Pradesh,5,2014,Guntur,215,Chilakaluripet,GEN,SHAIK GOUSE,M,GEN,47,IND,103,11
S01,Andhra Pradesh,5,2014,Guntur,215,Chilakaluripet,GEN,VIDADALA KAMALENDRA,M,GEN,39,IND,87,12
S01,Andhra Pradesh,5,2014,Guntur,215,Chilakaluripet,GEN,THANUBODDI SUNDARA RAMIREDDY,M,GEN,62,IND,64,13
S01,Andhra Pradesh,5,2014,Guntur,215,Chilakaluripet,GEN,ANJANEYULU KONDAVEETI,M,GEN,50,IND,59,14
S01,Andhra Pradesh,5,2014,Guntur,215,Chilakaluripet,GEN,PONNAM RAMANJANEYULU,M,GEN,55,IND,52,15
S01,Andhra Pradesh,5,2014,Guntur,216,Narasaraopet,GEN,DR.GOPIREDDY SRINIVASA REDDY,M,GEN,45,YSRCP,87761,1
S01,Andhra Pradesh,5,2014,Guntur,216,Narasaraopet,GEN,NALABOTHU VENKATA RAO,M,GEN,53,BJP,71995,2
S01,Andhra Pradesh,5,2014,Guntur,216,Narasaraopet,GEN,GARNEPUDI ALEXANDER SUDHAKAR,M,GEN,45,INC,1652,3
S01,Andhra Pradesh,5,2014,Guntur,216,Narasaraopet,GEN,DUNNA VENKATAIAH,M,GEN,34,ICSP,696,4
S01,Andhra Pradesh,5,2014,Guntur,216,Narasaraopet,GEN,KANUMURI JAYA RAJU,M,GEN,39,BSP,675,5
S01,Andhra Pradesh,5,2014,Guntur,216,Narasaraopet,GEN,NELATURI  MURALI,M,GEN,45,JaSPa,629,6
S01,Andhra Pradesh,5,2014,Guntur,216,Narasaraopet,GEN,None of the Above,NULL,NULL,NULL,NOTA,613,7
S01,Andhra Pradesh,5,2014,Guntur,216,Narasaraopet,GEN,SAMIKOMMU SUBBA REDDY,M,GEN,45,PPOI,334,8
S01,Andhra Pradesh,5,2014,Guntur,216,Narasaraopet,GEN,YEMIREDDY NAGARJUNA REDDY,M,GEN,28,IND,196,9
S01,Andhra Pradesh,5,2014,Guntur,216,Narasaraopet,GEN,BATHULA  VENKATESH,M,GEN,27,IND,188,10
S01,Andhra Pradesh,5,2014,Guntur,216,Narasaraopet,GEN,NAGI REDDY KASU,M,GEN,31,IND,183,11
S01,Andhra Pradesh,5,2014,Guntur,216,Narasaraopet,GEN,DAVULURI KAMALAMMA,F,SC,49,IND,99,12
S01,Andhra Pradesh,5,2014,Guntur,216,Narasaraopet,GEN,KALVA CHINA SAMYELU,M,SC,39,IND,85,13
S01,Andhra Pradesh,5,2014,Guntur,216,Narasaraopet,GEN,CHALLA SUBBA RAO,M,GEN,30,IND,76,14
S01,Andhra Pradesh,5,2014,Guntur,217,Sattenapalli,GEN,KODELA SIVA PRASADA RAO,M,GEN,67,TDP,85247,1
S01,Andhra Pradesh,5,2014,Guntur,217,Sattenapalli,GEN,AMBATI RAMBABU,M,GEN,55,YSRCP,84323,2
S01,Andhra Pradesh,5,2014,Guntur,217,Sattenapalli,GEN,YARRAM VENKATESWARA REDDY,M,GEN,57,INC,3271,3
S01,Andhra Pradesh,5,2014,Guntur,217,Sattenapalli,GEN,GADDE CHALAMAIAH,M,GEN,60,CPM,1616,4
S01,Andhra Pradesh,5,2014,Guntur,217,Sattenapalli,GEN,PERUPOGU NAGESWARA RAO,M,SC,61,BSP,1375,5
S01,Andhra Pradesh,5,2014,Guntur,217,Sattenapalli,GEN,None of the Above,NULL,NULL,NULL,NOTA,594,6
S01,Andhra Pradesh,5,2014,Guntur,217,Sattenapalli,GEN,SYED KHALEEL SAHEB,M,GEN,59,ANC,380,7
S01,Andhra Pradesh,5,2014,Guntur,217,Sattenapalli,GEN,GADDAM RAMBABU,M,GEN,30,IND,182,8
S01,Andhra Pradesh,5,2014,Guntur,217,Sattenapalli,GEN,POTHUGUNTA KOTESWARA RAO,M,GEN,36,IND,179,9
S01,Andhra Pradesh,5,2014,Guntur,217,Sattenapalli,GEN,THOTA YEDUKONDALU,M,GEN,54,IND,176,10
S01,Andhra Pradesh,5,2014,Guntur,217,Sattenapalli,GEN,PYRDHA VENKATESWARLU,M,SC,44,IND,163,11
S01,Andhra Pradesh,5,2014,Guntur,217,Sattenapalli,GEN,SHAIK ABDUL GAFOOR,M,GEN,40,IND,143,12
S01,Andhra Pradesh,5,2014,Guntur,217,Sattenapalli,GEN,BADDULA RAMA RAO,M,GEN,37,IND,101,13
S01,Andhra Pradesh,5,2014,Guntur,218,Vinukonda,GEN,G. V.AANZANEYULU,M,GEN,52,TDP,104321,1
S01,Andhra Pradesh,5,2014,Guntur,218,Vinukonda,GEN,DR.NANNAPANENI SUDHA,F,GEN,42,YSRCP,82914,2
S01,Andhra Pradesh,5,2014,Guntur,218,Vinukonda,GEN,MAKKENA   MALLIKARJUNA RAO,M,GEN,48,INC,5779,3
S01,Andhra Pradesh,5,2014,Guntur,218,Vinukonda,GEN,JANGA RAMBABU,M,SC,31,BSP,1451,4
S01,Andhra Pradesh,5,2014,Guntur,218,Vinukonda,GEN,BOPPUDI VENKAT RAO,M,GEN,25,PPOI,874,5
S01,Andhra Pradesh,5,2014,Guntur,218,Vinukonda,GEN,None of the Above,NULL,NULL,NULL,NOTA,656,6
S01,Andhra Pradesh,5,2014,Guntur,218,Vinukonda,GEN,GAYAM SRINIVASAREDDY,M,GEN,40,JAP,528,7
S01,Andhra Pradesh,5,2014,Guntur,218,Vinukonda,GEN,MEDAM  RAMESH,M,GEN,51,JaSPa,272,8
S01,Andhra Pradesh,5,2014,Guntur,218,Vinukonda,GEN,REDDYBOINA PRASANNA  KUMAR,M,SC,42,IND,239,9
S01,Andhra Pradesh,5,2014,Guntur,218,Vinukonda,GEN,PARISAPOGU  DINESH  MADIGA,M,SC,36,IND,190,10
S01,Andhra Pradesh,5,2014,Guntur,218,Vinukonda,GEN,SHAIK  LATHIF  SAHEB  BASHA,M,GEN,55,IND,173,11
S01,Andhra Pradesh,5,2014,Guntur,218,Vinukonda,GEN,MANDA VENKATA RAO,M,SC,40,IND,164,12
S01,Andhra Pradesh,5,2014,Guntur,218,Vinukonda,GEN,YAMALA  SRINIVASA RAO,M,GEN,45,IND,128,13
S01,Andhra Pradesh,5,2014,Guntur,219,Gurazala,GEN,YARAPATHINENI SRINIVASA RAO,M,GEN,49,TDP,94827,1
S01,Andhra Pradesh,5,2014,Guntur,219,Gurazala,GEN,JANGA KRISHNA MURTHY,M,GEN,54,YSRCP,87640,2
S01,Andhra Pradesh,5,2014,Guntur,219,Gurazala,GEN,BANDLA SPACE-SHIP,M,SC,41,IND,1894,3
S01,Andhra Pradesh,5,2014,Guntur,219,Gurazala,GEN,ANAM SANJEEVA REDDY,M,GEN,44,INC,1783,4
S01,Andhra Pradesh,5,2014,Guntur,219,Gurazala,GEN,UDAIA KUMAR MUSUKU,M,GEN,56,ICSP,1739,5
S01,Andhra Pradesh,5,2014,Guntur,219,Gurazala,GEN,BALI REDDY NANDYALA,M,GEN,30,IND,803,6
S01,Andhra Pradesh,5,2014,Guntur,219,Gurazala,GEN,GADDAM SRINIVASA RAO,M,SC,36,JAP,584,7
S01,Andhra Pradesh,5,2014,Guntur,219,Gurazala,GEN,NAGENDLA YOBU,M,SC,52,BSP,557,8
S01,Andhra Pradesh,5,2014,Guntur,219,Gurazala,GEN,None of the Above,NULL,NULL,NULL,NOTA,479,9
S01,Andhra Pradesh,5,2014,Guntur,219,Gurazala,GEN,MANGESWARA RAO VEMULURI,M,GEN,65,PPOI,479,10
S01,Andhra Pradesh,5,2014,Guntur,219,Gurazala,GEN,MUMMADI BALARAMA KRISHNA,M,GEN,60,IND,430,11
S01,Andhra Pradesh,5,2014,Guntur,219,Gurazala,GEN,MUPPALLA SRINIVASA RAO,M,GEN,36,IND,394,12
S01,Andhra Pradesh,5,2014,Guntur,219,Gurazala,GEN,KOLA APPI REDDY,M,GEN,43,JaSPa,353,13
S01,Andhra Pradesh,5,2014,Guntur,219,Gurazala,GEN,VATTEPU MARIYADASU,M,SC,36,IND,353,14
S01,Andhra Pradesh,5,2014,Guntur,219,Gurazala,GEN,JAGADALA NAGESWARA RAO,M,GEN,37,IND,271,15
S01,Andhra Pradesh,5,2014,Guntur,219,Gurazala,GEN,CHITIMALA LAKSHMANA RAO,M,SC,39,IND,262,16
S01,Andhra Pradesh,5,2014,Guntur,219,Gurazala,GEN,CHALLA SANJEEVA RAJU,M,GEN,52,IND,254,17
S01,Andhra Pradesh,5,2014,Guntur,219,Gurazala,GEN,SARANU VENKATESWARA VARA PRASAD,M,GEN,52,IND,193,18
S01,Andhra Pradesh,5,2014,Guntur,219,Gurazala,GEN,YARAMALA ATCHAMMA,F,SC,43,MCPI,158,19
S01,Andhra Pradesh,5,2014,Guntur,219,Gurazala,GEN,KONAGANTI SESHI REDDY,M,GEN,37,IND,149,20
S01,Andhra Pradesh,5,2014,Guntur,219,Gurazala,GEN,KATHI PRASAD,M,SC,43,IND,128,21
S01,Andhra Pradesh,5,2014,Guntur,219,Gurazala,GEN,GALI JAGAN,M,SC,33,IND,128,22
S01,Andhra Pradesh,5,2014,Guntur,219,Gurazala,GEN,SINGARAIAH JANGALA,M,GEN,38,SP,93,23
S01,Andhra Pradesh,5,2014,Guntur,219,Gurazala,GEN,SHIAK SIDDAIAH,M,GEN,57,AlPP,82,24
S01,Andhra Pradesh,5,2014,Guntur,219,Gurazala,GEN,ANANTHAVARAPU VENKATA SUBRAMANYA CHARI,M,GEN,41,IND,79,25
S01,Andhra Pradesh,5,2014,Guntur,220,Macherla,GEN,RAMA KRISHNA REDDY PINNELLI,M,GEN,45,YSRCP,94249,1
S01,Andhra Pradesh,5,2014,Guntur,220,Macherla,GEN,CHALAMAREDDY KOMMAREDDY,M,GEN,60,TDP,90714,2
S01,Andhra Pradesh,5,2014,Guntur,220,Macherla,GEN,RAMISETTI NARENDRA BABU,M,GEN,43,INC,2125,3
S01,Andhra Pradesh,5,2014,Guntur,220,Macherla,GEN,PERUVALA VENKATESH,M,SC,41,BSP,1674,4
S01,Andhra Pradesh,5,2014,Guntur,220,Macherla,GEN,MALLEM SAMBASIVA RAO,M,GEN,39,PPOI,1083,5
S01,Andhra Pradesh,5,2014,Guntur,220,Macherla,GEN,None of the Above,NULL,NULL,NULL,NOTA,915,6
S01,Andhra Pradesh,5,2014,Guntur,220,Macherla,GEN,PULUSU SATYANARAYANA REDDY (SATYA REDDY),M,GEN,41,JaSPa,672,7
S01,Andhra Pradesh,5,2014,Guntur,220,Macherla,GEN,GUMMADI KOTESWARA RAO YADAV,M,GEN,37,IND,588,8
S01,Andhra Pradesh,5,2014,Guntur,220,Macherla,GEN,BATTULA JAGADEESH YADAV,M,GEN,44,SP,393,9
S01,Andhra Pradesh,5,2014,Guntur,220,Macherla,GEN,MANJULA KRISHNA,M,GEN,34,IND,251,10
S01,Andhra Pradesh,5,2014,Guntur,220,Macherla,GEN,MACHAVARAPU NAGESH,M,SC,39,IND,240,11
