ST_CODE,ST_NAME,AC_NO,AC_NAME,CANDIDATE,YEAR,CANDIDATE_SEX,CANDIDATE_AGE,CANDIDATE_CATEGORY,PARTY,DIST_NAME,AC_TYPE,VOTES,,,,,,,,
S24,Uttar Pradesh,203,Dibiyapur,None of the Above,2017,,,,NOTA,,,690,,,,,,,,
S24,Uttar Pradesh,203,Dibiyapur,SARNAAM,2017,M,43,GEN,IND,,,678,,,,,,,,
S24,Uttar Pradesh,203,Dibiyapur,VEDNARAYAN BATHAM,2017,M,57,GEN,JAM,,,656,,,,,,,,
S24,Uttar Pradesh,203,Dibiyapur,ARVIND SHARMA,2017,M,40,GEN,LD,,,651,,,,,,,,
S24,Uttar Pradesh,203,Dibiyapur,SHANDHYA DEVI,2017,F,43,GEN,IND,,,586,,,,,,,,
S24,Uttar Pradesh,203,Dibiyapur,RAJNI,2017,F,52,GEN,IND,,,477,,,,,,,,
S24,Uttar Pradesh,203,Dibiyapur,YOGESH PRATAP SINGH,2017,M,27,SC,BMUP,,,287,,,,,,,,
S24,Uttar Pradesh,203,Dibiyapur,BALVEER SINGH,2017,M,70,GEN,IND,,,238,,,,,,,,
S24,Uttar Pradesh,203,Dibiyapur,MUKESH KUMAR,2017,M,45,GEN,IND,,,185,,,,,,,,
S24,Uttar Pradesh,204,Auraiya ,RAMESH CHANDRA,2017,M,53,SC,BJP,,,83580,,,,,,,,
S24,Uttar Pradesh,204,Auraiya ,BHIMRAO AMBEDKAR,2017,M,52,SC,BSP,,,51718,,,,,,,,
S24,Uttar Pradesh,204,Auraiya ,MADAN SINGH GAUTAM ALIAS SANTOSH,2017,M,50,SC,SP,,,39201,,,,,,,,
S24,Uttar Pradesh,204,Auraiya ,KANTI,2017,F,62,SC,NINSHAD,,,5141,,,,,,,,
S24,Uttar Pradesh,204,Auraiya ,None of the Above,2017,,,,NOTA,,,1191,,,,,,,,
S24,Uttar Pradesh,204,Auraiya ,ALOK KUMAR,2017,M,46,SC,JAM,,,1139,,,,,,,,
S24,Uttar Pradesh,204,Auraiya ,MAN SINGH,2017,M,55,SC,PECP,,,794,,,,,,,,
S24,Uttar Pradesh,204,Auraiya ,SANJEEV KUMAR VERMA,2017,M,33,SC,LD,,,659,,,,,,,,
S24,Uttar Pradesh,204,Auraiya ,KAMLA DEVI,2017,F,51,SC,BMUP,,,555,,,,,,,,
S24,Uttar Pradesh,204,Auraiya ,LAKSHMI DEVI,2017,F,48,SC,IND,,,553,,,,,,,,
S24,Uttar Pradesh,204,Auraiya ,SARMAN SINGH SARDAR,2017,M,70,SC,VPI,,,289,,,,,,,,
S24,Uttar Pradesh,205,Rasulabad ,NIRMALA SANKHWAR,2017,F,47,SC,BJP,,,88390,,,,,,,,
S24,Uttar Pradesh,205,Rasulabad ,ARUN KUMARI KORI,2017,F,43,SC,SP,,,54996,,,,,,,,
S24,Uttar Pradesh,205,Rasulabad ,POONAM SANKHAVAR,2017,F,39,SC,BSP,,,41060,,,,,,,,
S24,Uttar Pradesh,205,Rasulabad ,None of the Above,2017,,,,NOTA,,,1421,,,,,,,,
S24,Uttar Pradesh,205,Rasulabad ,BABURAM KATHERIYA,2017,M,55,SC,IND,,,1164,,,,,,,,
S24,Uttar Pradesh,205,Rasulabad ,MUNNILAL,2017,M,50,SC,BSCP,,,1018,,,,,,,,
S24,Uttar Pradesh,205,Rasulabad ,AVDHESH KUMAR,2017,M,50,SC,BSRD,,,809,,,,,,,,
S24,Uttar Pradesh,205,Rasulabad ,USHA DEVI,2017,F,54,SC,VPI,,,527,,,,,,,,
S24,Uttar Pradesh,206,Akbarpur - Raniya,PRATIBHA SHUKLA,2017,F,56,GEN,BJP,,,87430,,,,,,,,
S24,Uttar Pradesh,206,Akbarpur - Raniya,NEERAJ SINGH,2017,M,36,GEN,SP,,,58701,,,,,,,,
S24,Uttar Pradesh,206,Akbarpur - Raniya,DR. SATISH SHUKLA,2017,M,40,GEN,BSP,,,45761,,,,,,,,
S24,Uttar Pradesh,206,Akbarpur - Raniya,VIJAY LAXMI,2017,F,56,GEN,LD,,,2313,,,,,,,,
S24,Uttar Pradesh,206,Akbarpur - Raniya,BALVAN SINGH,2017,M,52,GEN,RLD,,,1717,,,,,,,,
S24,Uttar Pradesh,206,Akbarpur - Raniya,SURENDRA KUMAR GUPTA,2017,M,48,GEN,JAM,,,1191,,,,,,,,
S24,Uttar Pradesh,206,Akbarpur - Raniya,None of the Above,2017,,,,NOTA,,,1098,,,,,,,,
S24,Uttar Pradesh,206,Akbarpur - Raniya,LALIT KUMAR,2017,M,33,GEN,PECP,,,1070,,,,,,,,
S24,Uttar Pradesh,206,Akbarpur - Raniya,DEEPENDRA SINGH CHAUHAN,2017,M,42,GEN,IND,,,907,,,,,,,,
S24,Uttar Pradesh,206,Akbarpur - Raniya,ANAND AWASTHI,2017,M,30,GEN,BSCP,,,790,,,,,,,,
S24,Uttar Pradesh,206,Akbarpur - Raniya,PRATIBHA,2017,F,30,GEN,IND,,,721,,,,,,,,
S24,Uttar Pradesh,206,Akbarpur - Raniya,ABDUL SATTAR,2017,M,74,GEN,BMUP,,,573,,,,,,,,
S24,Uttar Pradesh,206,Akbarpur - Raniya,SHANTEE,2017,F,46,GEN,SSD,,,392,,,,,,,,
S24,Uttar Pradesh,206,Akbarpur - Raniya,RAMCHANDRA,2017,M,72,GEN,VP,,,315,,,,,,,,
S24,Uttar Pradesh,206,Akbarpur - Raniya,RAMPRAKASH KUSHWAHA,2017,M,50,GEN,ALHP,,,228,,,,,,,,
S24,Uttar Pradesh,207,Sikandra,MATHURA PRASAD PAL,2017,M,70,GEN,BJP,,,87879,,,,,,,,
S24,Uttar Pradesh,207,Sikandra,MAHENDRA KATIYAR (BABLU),2017,M,48,GEN,BSP,,,49776,,,,,,,,
S24,Uttar Pradesh,207,Sikandra,SEEMA SACHAN,2017,F,58,GEN,SP,,,42010,,,,,,,,
S24,Uttar Pradesh,207,Sikandra,PRABHAKAR PANDEY,2017,M,40,GEN,NINSHAD,,,6381,,,,,,,,
S24,Uttar Pradesh,207,Sikandra,MITHLESH KATIYAR,2017,F,50,GEN,JANADIP,,,1961,,,,,,,,
S24,Uttar Pradesh,207,Sikandra,None of the Above,2017,,,,NOTA,,,1442,,,,,,,,
S24,Uttar Pradesh,207,Sikandra,RAMBALI SINGH,2017,M,50,GEN,IND,,,1234,,,,,,,,
S24,Uttar Pradesh,207,Sikandra,KRISHNA BABU,2017,M,50,GEN,IND,,,694,,,,,,,,
S24,Uttar Pradesh,207,Sikandra,SANTOSH KUMAR KUSHAWAHA,2017,M,44,GEN,LD,,,675,,,,,,,,
S24,Uttar Pradesh,207,Sikandra,DR.OMKAR NATH KATIYAR,2017,M,50,GEN,ALHP,,,500,,,,,,,,
S24,Uttar Pradesh,207,Sikandra,SEEMA YADAV,2017,F,28,GEN,NSPI,,,451,,,,,,,,
S24,Uttar Pradesh,207,Sikandra,DINESH SINGH,2017,M,48,GEN,BSRD,,,389,,,,,,,,
S24,Uttar Pradesh,207,Sikandra,MAMTA,2017,F,34,SC,BMUP,,,361,,,,,,,,
S24,Uttar Pradesh,208,Bhognipur,VINOD KUMAR KATIYAR,2017,M,49,GEN,BJP,,,71466,,,,,,,,
S24,Uttar Pradesh,208,Bhognipur,DHARMPAL SINGH BHADAURIA,2017,M,49,GEN,BSP,,,52461,,,,,,,,
S24,Uttar Pradesh,208,Bhognipur,YOGENDRA PAL SINGH,2017,M,75,GEN,SP,,,48181,,,,,,,,
S24,Uttar Pradesh,208,Bhognipur,JUNED KHAN,2017,M,34,GEN,PECP,,,18380,,,,,,,,
S24,Uttar Pradesh,208,Bhognipur,AJAY SINGH BHADAURIA,2017,M,48,GEN,NINSHAD,,,11415,,,,,,,,
S24,Uttar Pradesh,208,Bhognipur,NEETAM SACHAN,2017,M,40,GEN,INC,,,2833,,,,,,,,
S24,Uttar Pradesh,208,Bhognipur,None of the Above,2017,,,,NOTA,,,1565,,,,,,,,
S24,Uttar Pradesh,208,Bhognipur,DHARAMPAL SINGH,2017,M,39,GEN,IND,,,1018,,,,,,,,
S24,Uttar Pradesh,208,Bhognipur,COL VINOD KUMAR (RETD),2017,M,60,GEN,BIRK,,,962,,,,,,,,
S24,Uttar Pradesh,208,Bhognipur,DEEWAN SINGH,2017,M,45,GEN,BSCP,,,918,,,,,,,,
S24,Uttar Pradesh,208,Bhognipur,SUNDAR LAL KISAN,2017,M,55,GEN,IND,,,755,,,,,,,,
S24,Uttar Pradesh,208,Bhognipur,NEERAJ SHUKLA,2017,M,30,GEN,IND,,,693,,,,,,,,
S24,Uttar Pradesh,208,Bhognipur,OM PRAKASH,2017,M,44,SC,BMUP,,,662,,,,,,,,
S24,Uttar Pradesh,208,Bhognipur,JAGRAM SINGH,2017,M,55,GEN,IND,,,554,,,,,,,,
S24,Uttar Pradesh,208,Bhognipur,KILKIL SACHAN,2017,M,33,GEN,IND,,,485,,,,,,,,
S24,Uttar Pradesh,208,Bhognipur,MAHENDRA SINGH,2017,M,44,GEN,NAPT,,,319,,,,,,,,
S24,Uttar Pradesh,209,Bilhaur,BHAGWATI PRASAD SAGAR,2017,M,61,SC,BJP,,,102326,,,,,,,,
S24,Uttar Pradesh,209,Bilhaur,KAMLESH CHANDRA DIWAKAR,2017,M,50,SC,BSP,,,71160,,,,,,,,
S24,Uttar Pradesh,209,Bilhaur,SHIV KUMAR BERIYA,2017,M,67,SC,SP,,,60023,,,,,,,,
S24,Uttar Pradesh,209,Bilhaur,None of the Above,2017,,,,NOTA,,,1965,,,,,,,,
S24,Uttar Pradesh,209,Bilhaur,NARPAT SINGH,2017,M,31,SC,RLD,,,1239,,,,,,,,
S24,Uttar Pradesh,209,Bilhaur,SUBHASH,2017,M,45,SC,BSCP,,,1092,,,,,,,,
S24,Uttar Pradesh,209,Bilhaur,SURENDRA SINGH,2017,M,45,SC,BSRD,,,858,,,,,,,,
S24,Uttar Pradesh,209,Bilhaur,BABURAM,2017,M,51,SC,VPI,,,781,,,,,,,,
S24,Uttar Pradesh,209,Bilhaur,MANOJ KUMAR,2017,M,31,SC,IND,,,627,,,,,,,,
S24,Uttar Pradesh,209,Bilhaur,RAM AVATAR,2017,M,66,SC,LD,,,613,,,,,,,,
S24,Uttar Pradesh,210,Bithoor,ABHIJEET SINGH SANGA,2017,M,34,SC,BJP,,,113289,,,,,,,,
S24,Uttar Pradesh,210,Bithoor,MUNINDRA SHUKLA,2017,M,58,SC,SP,,,54302,,,,,,,,
S24,Uttar Pradesh,210,Bithoor,RAM PRAKASH KUSHWAHA,2017,M,58,SC,BSP,,,53586,,,,,,,,
S24,Uttar Pradesh,210,Bithoor,None of the Above,2017,,,,NOTA,,,1900,,,,,,,,
S24,Uttar Pradesh,210,Bithoor,PUNEET KUMAR,2017,M,30,SC,BSCP,,,1337,,,,,,,,
S24,Uttar Pradesh,210,Bithoor,KARAN SINGH,2017,M,62,SC,RLD,,,1270,,,,,,,,
S24,Uttar Pradesh,210,Bithoor,VISHAL,2017,M,31,SC,IND,,,1180,,,,,,,,
S24,Uttar Pradesh,210,Bithoor,RAVINDRA KUMAR,2017,M,34,SC,IND,,,683,,,,,,,,
S24,Uttar Pradesh,210,Bithoor,NEERAJ KUMAR,2017,M,34,SC,IND,,,609,,,,,,,,
S24,Uttar Pradesh,210,Bithoor,SHAILENDRA,2017,M,38,SC,IND,,,607,,,,,,,,
S24,Uttar Pradesh,210,Bithoor,PUSHPA,2017,F,25,SC,JHJBP,,,520,,,,,,,,
S24,Uttar Pradesh,210,Bithoor,PAWAN KUMAR SINGH,2017,M,35,SC,IND,,,374,,,,,,,,
S24,Uttar Pradesh,210,Bithoor,SURENDRA RAJPOOT,2017,M,32,SC,SHS,,,366,,,,,,,,
S24,Uttar Pradesh,210,Bithoor,SHAILENDRI KUSHWAHA,2017,F,57,SC,JAM,,,312,,,,,,,,
S24,Uttar Pradesh,210,Bithoor,SHASHI DEVI,2017,F,25,SC,VPI,,,209,,,,,,,,
S24,Uttar Pradesh,211,Kalyanpur,NILIMA KATIYAR,2017,F,44,GEN,BJP,,,86620,,,,,,,,
S24,Uttar Pradesh,211,Kalyanpur,SATISH KUMAR NIGAM,2017,M,55,GEN,SP,,,63278,,,,,,,,
S24,Uttar Pradesh,211,Kalyanpur,DEEPU KUMAR,2017,M,26,GEN,BSP,,,25706,,,,,,,,
S24,Uttar Pradesh,211,Kalyanpur,None of the Above,2017,,,,NOTA,,,921,,,,,,,,
S24,Uttar Pradesh,211,Kalyanpur,SHRI KULDEEP SINGH CHAUHAN,2017,M,28,GEN,SHS,,,367,,,,,,,,
S24,Uttar Pradesh,211,Kalyanpur,SHRIMATI VIJAY LAXMI,2017,F,44,SC,BHAIP,,,337,,,,,,,,
S24,Uttar Pradesh,211,Kalyanpur,DHEERAJ KU GUPTA,2017,M,32,GEN,IND,,,253,,,,,,,,
S24,Uttar Pradesh,211,Kalyanpur,RAM PRATAP,2017,M,43,GEN,PBI,,,168,,,,,,,,
S24,Uttar Pradesh,211,Kalyanpur,SHRI DHARMDEV,2017,M,61,GEN,SUCI,,,131,,,,,,,,
S24,Uttar Pradesh,211,Kalyanpur,SHRI DEEPAK,2017,M,35,GEN,AAPA,,,131,,,,,,,,
S24,Uttar Pradesh,212,Govindnagar,SATYA DEV PACHAURI,2017,M,70,GEN,BJP,,,112029,,,,,,,,
S24,Uttar Pradesh,212,Govindnagar,AMBUJ SHIKLA,2017,M,49,GEN,INC,,,40520,,,,,,,,
S24,Uttar Pradesh,212,Govindnagar,NIRMAL TIWARI,2017,M,43,GEN,BSP,,,28795,,,,,,,,
S24,Uttar Pradesh,212,Govindnagar,None of the Above,2017,,,,NOTA,,,1247,,,,,,,,
S24,Uttar Pradesh,212,Govindnagar,VIRENDRA KUMAR SARVARIA,2017,M,31,SC,BMUP,,,998,,,,,,,,
S24,Uttar Pradesh,212,Govindnagar,SHAIL MISHRA,2017,F,40,GEN,BSCP,,,900,,,,,,,,
S24,Uttar Pradesh,212,Govindnagar,RAJU PAL,2017,M,30,GEN,RLD,,,769,,,,,,,,
S24,Uttar Pradesh,213,Sishamau,HAZI IRFAN SOLANKI,2017,M,37,GEN,SP,,,73030,,,,,,,,
S24,Uttar Pradesh,213,Sishamau,SURESH AWASTHI,2017,M,52,GEN,BJP,,,67204,,,,,,,,
S24,Uttar Pradesh,213,Sishamau,NAND LAL KORI,2017,M,30,SC,BSP,,,11949,,,,,,,,
S24,Uttar Pradesh,213,Sishamau,None of the Above,2017,,,,NOTA,,,791,,,,,,,,
S24,Uttar Pradesh,213,Sishamau,ANKIT SRIVASTAVA,2017,M,27,GEN,BKS,,,411,,,,,,,,
S24,Uttar Pradesh,213,Sishamau,MANMOHAN MISHRA,2017,M,42,GEN,IND,,,229,,,,,,,,
S24,Uttar Pradesh,213,Sishamau,HIRA LAL SINGH JAYSWAL,2017,M,58,SC,UPRP,,,227,,,,,,,,
S24,Uttar Pradesh,213,Sishamau,KISHAN LAL BALMIKI,2017,M,40,SC,BHAIP,,,152,,,,,,,,
S24,Uttar Pradesh,213,Sishamau,SANJAY KUMAR ALIAS SANJAY CHAK,2017,M,41,SC,BPA,,,120,,,,,,,,
S24,Uttar Pradesh,213,Sishamau,LADDAN,2017,M,43,GEN,RUC,,,109,,,,,,,,
S24,Uttar Pradesh,214,Arya Nagar,AMITABH BAJPAI,2017,M,43,GEN,SP,,,70993,,,,,,,,
S24,Uttar Pradesh,214,Arya Nagar,SALIL VISHNOI,2017,M,61,GEN,BJP,,,65270,,,,,,,,
S24,Uttar Pradesh,214,Arya Nagar,A HASIV,2017,M,56,GEN,BSP,,,6061,,,,,,,,
S24,Uttar Pradesh,214,Arya Nagar,PRAMOD KUMAR JAISWAL,2017,M,65,GEN,INC,,,1596,,,,,,,,
S24,Uttar Pradesh,214,Arya Nagar,RABIULLAH,2017,M,62,GEN,AIMIM,,,1557,,,,,,,,
S24,Uttar Pradesh,214,Arya Nagar,None of the Above,2017,,,,NOTA,,,681,,,,,,,,
S24,Uttar Pradesh,214,Arya Nagar,KISHAN LAL,2017,M,56,SC,BMUP,,,497,,,,,,,,
S24,Uttar Pradesh,214,Arya Nagar,TRILOKI NATH,2017,M,49,GEN,IND,,,293,,,,,,,,
S24,Uttar Pradesh,214,Arya Nagar,SUNDER KASHYAP,2017,M,39,GEN,IND,,,259,,,,,,,,
S24,Uttar Pradesh,214,Arya Nagar,CHAMAN KUMAR,2017,M,35,SC,IND,,,258,,,,,,,,
S24,Uttar Pradesh,215,KIDWAI NAGAR,MAHESH CHANDRA,2017,M,49,GEN,BJP,,,111407,,,,,,,,
S24,Uttar Pradesh,215,KIDWAI NAGAR,AJAY KAPOOR,2017,M,51,GEN,INC,,,77424,,,,,,,,
S24,Uttar Pradesh,215,KIDWAI NAGAR,SANDEEP KUMAR,2017,M,29,GEN,BSP,,,13273,,,,,,,,
S24,Uttar Pradesh,215,KIDWAI NAGAR,None of the Above,2017,,,,NOTA,,,1117,,,,,,,,
S24,Uttar Pradesh,215,KIDWAI NAGAR,RAM KARAN,2017,M,51,GEN,BSCP,,,610,,,,,,,,
S24,Uttar Pradesh,215,KIDWAI NAGAR,SUSHIL KUMAR VERMA,2017,M,35,GEN,IND,,,424,,,,,,,,
S24,Uttar Pradesh,215,KIDWAI NAGAR,VINOD KUMAR,2017,M,33,SC,BMUP,,,326,,,,,,,,
S24,Uttar Pradesh,215,KIDWAI NAGAR,PRATIMA CHAK,2017,F,26,SC,DESP,,,243,,,,,,,,
S24,Uttar Pradesh,215,KIDWAI NAGAR,SITARAM SHUKLA,2017,M,61,GEN,IND,,,171,,,,,,,,
S24,Uttar Pradesh,215,KIDWAI NAGAR,SURJEET SINGH,2017,M,63,GEN,VPI,,,139,,,,,,,,
S24,Uttar Pradesh,216,Kanpur Cantt.,SOHIL AKHTAR ANSARI,2017,M,53,GEN,INC,,,81169,,,,,,,,
S24,Uttar Pradesh,216,Kanpur Cantt.,RAGHUNANDAN SINGH BHADAURIA,2017,M,54,GEN,BJP,,,71805,,,,,,,,
S24,Uttar Pradesh,216,Kanpur Cantt.,NASEEM AHMAD,2017,M,63,GEN,BSP,,,14079,,,,,,,,
S24,Uttar Pradesh,216,Kanpur Cantt.,MOHD. HASSAN ROOMI,2017,M,51,GEN,SP,,,5954,,,,,,,,
S24,Uttar Pradesh,216,Kanpur Cantt.,None of the Above,2017,,,,NOTA,,,729,,,,,,,,
S24,Uttar Pradesh,216,Kanpur Cantt.,RANJIT SINGH SANGAR,2017,M,32,GEN,SHS,,,422,,,,,,,,
S24,Uttar Pradesh,216,Kanpur Cantt.,MANOJ KUMAR,2017,M,33,SC,NCP,,,393,,,,,,,,
S24,Uttar Pradesh,216,Kanpur Cantt.,DHARMENDRA SINGH,2017,M,42,GEN,RLD,,,307,,,,,,,,
S24,Uttar Pradesh,216,Kanpur Cantt.,SUDHA GUPTA,2017,F,51,GEN,BSCP,,,293,,,,,,,,
S24,Uttar Pradesh,216,Kanpur Cantt.,MOHD SHAHABUDDIN,2017,M,43,GEN,RUC,,,274,,,,,,,,
S24,Uttar Pradesh,216,Kanpur Cantt.,MOHIT,2017,M,30,GEN,SARSAMP,,,229,,,,,,,,
S24,Uttar Pradesh,216,Kanpur Cantt.,SANTOSH KUMAR KUSHAWAHA,2017,M,37,GEN,IND,,,221,,,,,,,,
S24,Uttar Pradesh,216,Kanpur Cantt.,DANISH ALI,2017,M,28,GEN,NPPS,,,215,,,,,,,,
S24,Uttar Pradesh,216,Kanpur Cantt.,MOHD. FIROJ,2017,M,33,GEN,SAJPCS,,,148,,,,,,,,
S24,Uttar Pradesh,216,Kanpur Cantt.,GAURAV KUMAR MISHRA,2017,M,33,GEN,SASPA,,,140,,,,,,,,
S24,Uttar Pradesh,216,Kanpur Cantt.,DINESH KUMAR GUPTA,2017,M,29,GEN,RVLP,,,84,,,,,,,,
S24,Uttar Pradesh,217,Maharajpur,SATISH MAHANA,2017,M,56,GEN,BJP,,,132394,,,,,,,,
S24,Uttar Pradesh,217,Maharajpur,MANOJ KUMAR SHUKLA,2017,M,40,GEN,BSP,,,40568,,,,,,,,
S24,Uttar Pradesh,217,Maharajpur,ARUNA TOMAR,2017,F,58,GEN,SP,,,38752,,,,,,,,
S24,Uttar Pradesh,217,Maharajpur,RAJARAM PAL,2017,M,55,GEN,INC,,,18697,,,,,,,,
S24,Uttar Pradesh,217,Maharajpur,AWADHESH,2017,M,40,GEN,BSCP,,,1374,,,,,,,,
S24,Uttar Pradesh,217,Maharajpur,None of the Above,2017,,,,NOTA,,,1359,,,,,,,,
S24,Uttar Pradesh,217,Maharajpur,PRAVEEN KUMAR,2017,M,56,GEN,IND,,,717,,,,,,,,
S24,Uttar Pradesh,217,Maharajpur,VISHVA NATH YADAV,2017,M,52,GEN,NCP,,,599,,,,,,,,
S24,Uttar Pradesh,217,Maharajpur,DHARMENDRA TIWARI,2017,M,26,GEN,RLD,,,530,,,,,,,,
S24,Uttar Pradesh,217,Maharajpur,ANITA DEVI,2017,F,33,SC,IND,,,526,,,,,,,,
S24,Uttar Pradesh,217,Maharajpur,SUDHIR KANT,2017,M,52,SC,BMUP,,,431,,,,,,,,
S24,Uttar Pradesh,217,Maharajpur,BALWAN SINGH,2017,M,46,GEN,IND,,,404,,,,,,,,
S24,Uttar Pradesh,217,Maharajpur,PRADHUMN,2017,M,30,GEN,IND,,,380,,,,,,,,
S24,Uttar Pradesh,218,Ghatampur ,KAMAL RANI,2017,F,57,SC,BJP,,,92776,,,,,,,,
S24,Uttar Pradesh,218,Ghatampur ,SAROJ KUREEL,2017,F,45,SC,BSP,,,47598,,,,,,,,
S24,Uttar Pradesh,218,Ghatampur ,NANDRAM SONKER,2017,M,55,SC,INC,,,40465,,,,,,,,
S24,Uttar Pradesh,218,Ghatampur ,RAJENDRA,2017,M,37,SC,NINSHAD,,,2813,,,,,,,,
S24,Uttar Pradesh,218,Ghatampur ,None of the Above,2017,,,,NOTA,,,2160,,,,,,,,
S24,Uttar Pradesh,218,Ghatampur ,RAMJEEVAN,2017,M,48,SC,BSCP,,,2016,,,,,,,,
S24,Uttar Pradesh,218,Ghatampur ,BABURAM,2017,M,67,SC,JAM,,,1609,,,,,,,,
S24,Uttar Pradesh,218,Ghatampur ,SHRAWAN KUMAR,2017,M,53,SC,IND,,,910,,,,,,,,
S24,Uttar Pradesh,218,Ghatampur ,VIJAY GAUTAM,2017,M,28,SC,OP,,,872,,,,,,,,
S24,Uttar Pradesh,219,Madhaugarh,MOOLCHANDRA SINGH,2017,M,55,GEN,BJP,,,108737,,,,,,,,
S24,Uttar Pradesh,219,Madhaugarh,GIRISH KUMAR,2017,M,45,GEN,BSP,,,62752,,,,,,,,
S24,Uttar Pradesh,219,Madhaugarh,VINOD CHATURVEDI,2017,M,57,GEN,INC,,,46915,,,,,,,,
S24,Uttar Pradesh,219,Madhaugarh,RAVINDRA SINGH,2017,M,60,GEN,MD,,,22022,,,,,,,,
S24,Uttar Pradesh,219,Madhaugarh,None of the Above,2017,,,,NOTA,,,2582,,,,,,,,
S24,Uttar Pradesh,219,Madhaugarh,PRAHALAD SINGH,2017,M,43,GEN,RLD,,,1466,,,,,,,,
S24,Uttar Pradesh,219,Madhaugarh,REKHA JATAV,2017,F,48,SC,IND,,,1357,,,,,,,,
S24,Uttar Pradesh,219,Madhaugarh,GOPAL SWAROOP,2017,M,53,GEN,KMBS,,,1138,,,,,,,,
S24,Uttar Pradesh,219,Madhaugarh,SHAKUNTLA DEVI,2017,F,51,GEN,SARSAMP,,,1116,,,,,,,,
S24,Uttar Pradesh,219,Madhaugarh,SHIVENDRA SINGH,2017,M,25,GEN,IND,,,1092,,,,,,,,
S24,Uttar Pradesh,219,Madhaugarh,RAMKUMAR SHAKYAWAR,2017,M,55,SC,SWAJANPA,,,1057,,,,,,,,
S24,Uttar Pradesh,219,Madhaugarh,RAMJEE,2017,M,38,GEN,JANADIP,,,901,,,,,,,,
S24,Uttar Pradesh,219,Madhaugarh,PARASHURAM,2017,M,46,GEN,IND,,,785,,,,,,,,
S24,Uttar Pradesh,219,Madhaugarh,VISHNU KUMAR CHATURVEDI,2017,M,41,GEN,RSHJP,,,701,,,,,,,,
S24,Uttar Pradesh,220,Kalpi,KU. NARENDRA PAL SINGH,2017,M,64,GEN,BJP,,,105988,,,,,,,,
S24,Uttar Pradesh,220,Kalpi,CHHOTE SINGH,2017,M,46,GEN,BSP,,,54504,,,,,,,,
S24,Uttar Pradesh,220,Kalpi,UMAKANTI,2017,F,50,GEN,INC,,,53160,,,,,,,,
S24,Uttar Pradesh,220,Kalpi,BALGOVIND,2017,M,44,GEN,IND,,,6468,,,,,,,,
S24,Uttar Pradesh,220,Kalpi,None of the Above,2017,,,,NOTA,,,2356,,,,,,,,
S24,Uttar Pradesh,220,Kalpi,RAHUL SHARMA,2017,M,30,GEN,RLD,,,1883,,,,,,,,
S24,Uttar Pradesh,220,Kalpi,RAJA RUDRAVAN SINGH,2017,M,32,GEN,SARSAMP,,,1265,,,,,,,,
S24,Uttar Pradesh,220,Kalpi,NITESH KUMAR,2017,M,33,GEN,JAPL,,,1073,,,,,,,,
S24,Uttar Pradesh,220,Kalpi,JASRAM SINGH,2017,M,45,GEN,IND,,,1022,,,,,,,,
S24,Uttar Pradesh,220,Kalpi,SHIV VEER SINGH,2017,M,43,GEN,CPI(ML)(L),,,809,,,,,,,,
S24,Uttar Pradesh,220,Kalpi,ANJANI,2017,M,37,SC,SWAJANPA,,,803,,,,,,,,
S24,Uttar Pradesh,221,Orai ,GAURI SHANKAR,2017,M,51,SC,BJP,,,140485,,,,,,,,
S24,Uttar Pradesh,221,Orai ,MAHENDRA SINGH,2017,M,30,SC,SP,,,61606,,,,,,,,
S24,Uttar Pradesh,221,Orai ,VIJAY CHAUDHARI,2017,M,51,SC,BSP,,,57541,,,,,,,,
S24,Uttar Pradesh,221,Orai ,None of the Above,2017,,,,NOTA,,,2169,,,,,,,,
S24,Uttar Pradesh,221,Orai ,SHYAM KUMAR,2017,M,34,SC,BSCP,,,1051,,,,,,,,
S24,Uttar Pradesh,221,Orai ,KAILASH,2017,M,44,SC,RVLP,,,940,,,,,,,,
S24,Uttar Pradesh,221,Orai ,DWARIKA PRASAD,2017,M,49,SC,SWAJANPA,,,678,,,,,,,,
S24,Uttar Pradesh,221,Orai ,SUKHRAM SINGHH,2017,M,65,SC,BMUP,,,672,,,,,,,,
S24,Uttar Pradesh,222,Babina,RAJEEV SINGH &QUOT,2017,PARICHHA&QUOT,,M,40,,,96520,,42.3845209921991,,,,,,
S24,Uttar Pradesh,222,Babina,YASHPAL SINGH YADAV,2017,M,33,GEN,SP,,,79876,,,,,,,,
S24,Uttar Pradesh,222,Babina,KRISHNA PAL SINGH RAJPOOT,2017,M,42,GEN,BSP,,,42614,,,,,,,,
S24,Uttar Pradesh,222,Babina,KALICHARAN KUSHWAHA,2017,M,43,GEN,JAM,,,3282,,,,,,,,
S24,Uttar Pradesh,222,Babina,None of the Above,2017,,,,NOTA,,,1982,,,,,,,,
S24,Uttar Pradesh,222,Babina,OMVEER SINGH KUSHWAH,2017,M,46,GEN,RLD,,,1052,,,,,,,,
S24,Uttar Pradesh,222,Babina,ROHINDRA KUMAR,2017,M,25,SC,IND,,,1038,,,,,,,,
S24,Uttar Pradesh,222,Babina,HARIOM,2017,M,35,GEN,IND,,,979,,,,,,,,
S24,Uttar Pradesh,222,Babina,DHANIRAM,2017,M,59,SC,IND,,,742,,,,,,,,
S24,Uttar Pradesh,222,Babina,KIRAN DEVI,2017,F,46,GEN,SHS,,,482,,,,,,,,
S24,Uttar Pradesh,222,Babina,PAVAN YADAV,2017,M,32,GEN,SARSAMP,,,440,,,,,,,,
