ST_CODE,ST_NAME,MONTH,YEAR,DIST_NAME,AC_NO,AC_NAME,AC_TYPE,CAND_NAME,CAND_SEX,CAND_CATEGORY,CAND_AGE,PARTY,VOTES,POSITION
S09,Jammu & Kashmir,12,2014,SRINAGAR,18,Hazratbal,GEN,KHALID TUFAIL,M,GEN,46,IND,127,12
S09,Jammu & Kashmir,12,2014,SRINAGAR,18,Hazratbal,GEN,MUSHTAQ AHMAD SOFI,M,GEN,39,AJKMP,73,13
S09,Jammu & Kashmir,12,2014,SRINAGAR,19,Zadibal,GEN,ABID HUSSAIN ANSARI,M,GEN,68,JKPDP,7852,1
S09,Jammu & Kashmir,12,2014,SRINAGAR,19,Zadibal,GEN,PEER AFAQ AHMAD,M,GEN,54,JKN,4849,2
S09,Jammu & Kashmir,12,2014,SRINAGAR,19,Zadibal,GEN,SHAHID ALI KACHROO,M,GEN,30,IND,1329,3
S09,Jammu & Kashmir,12,2014,SRINAGAR,19,Zadibal,GEN,NAZIR UD DIN AHMAD,M,GEN,59,IND,1063,4
S09,Jammu & Kashmir,12,2014,SRINAGAR,19,Zadibal,GEN,SHAMEEMA RAINA,F,GEN,44,INC,922,5
S09,Jammu & Kashmir,12,2014,SRINAGAR,19,Zadibal,GEN,MOHD ASHRAF DAR,M,GEN,50,JPC,630,6
S09,Jammu & Kashmir,12,2014,SRINAGAR,19,Zadibal,GEN,ARSHID HUSSAIN,M,GEN,31,IND,468,7
S09,Jammu & Kashmir,12,2014,SRINAGAR,19,Zadibal,GEN,NEELAM GAASH,F,GEN,32,BJP,360,8
S09,Jammu & Kashmir,12,2014,SRINAGAR,19,Zadibal,GEN,SALEEM AKHTAR MALIK,M,GEN,35,IND,242,9
S09,Jammu & Kashmir,12,2014,SRINAGAR,19,Zadibal,GEN,SYED OWAIS QADRI,M,GEN,36,IND,241,10
S09,Jammu & Kashmir,12,2014,SRINAGAR,19,Zadibal,GEN,None of the Above,NULL,NULL,NULL,NOTA,138,11
S09,Jammu & Kashmir,12,2014,SRINAGAR,19,Zadibal,GEN,NISAR AHMAD AHANGAR,M,GEN,34,IND,133,12
S09,Jammu & Kashmir,12,2014,SRINAGAR,19,Zadibal,GEN,HAKIM MOHAMMAD AFZAL,M,GEN,70,RAJPA,93,13
S09,Jammu & Kashmir,12,2014,SRINAGAR,19,Zadibal,GEN,SYED MAQSOOD HUSSAIN,M,GEN,49,IND,84,14
S09,Jammu & Kashmir,12,2014,SRINAGAR,20,Eidgah,GEN,MUBARIK AHMAD GUL,M,GEN,64,JKN,6766,1
S09,Jammu & Kashmir,12,2014,SRINAGAR,20,Eidgah,GEN,ALI MOHAMMAD WANI,M,GEN,48,JKPDP,6158,2
S09,Jammu & Kashmir,12,2014,SRINAGAR,20,Eidgah,GEN,IMTIYAZ AHMAD KHAN,M,GEN,29,INC,1274,3
S09,Jammu & Kashmir,12,2014,SRINAGAR,20,Eidgah,GEN,FAYAZ AHMAD BHAT,M,GEN,51,IND,1238,4
S09,Jammu & Kashmir,12,2014,SRINAGAR,20,Eidgah,GEN,IRFAN AHMAD MATTOO,M,GEN,41,JPC,385,5
S09,Jammu & Kashmir,12,2014,SRINAGAR,20,Eidgah,GEN,MEHRAJ UD DIN BHAT,M,GEN,46,IND,213,6
S09,Jammu & Kashmir,12,2014,SRINAGAR,20,Eidgah,GEN,None of the Above,NULL,NULL,NULL,NOTA,177,7
S09,Jammu & Kashmir,12,2014,SRINAGAR,20,Eidgah,GEN,GHULAM MOHAMMAD RATHER,M,GEN,59,IND,97,8
S09,Jammu & Kashmir,12,2014,SRINAGAR,20,Eidgah,GEN,MOHAMMAD ASHRAF KHAN,M,GEN,38,AJKMP,44,9
S09,Jammu & Kashmir,12,2014,SRINAGAR,21,Khanyar,GEN,ALI MOHD SAGAR,M,GEN,56,JKN,6505,1
S09,Jammu & Kashmir,12,2014,SRINAGAR,21,Khanyar,GEN,MUHAMMAD KHURSHID ALAM,M,GEN,60,JKPDP,5338,2
S09,Jammu & Kashmir,12,2014,SRINAGAR,21,Khanyar,GEN,FIRDOUS AHMAD SHIEKH,M,GEN,38,IND,552,3
S09,Jammu & Kashmir,12,2014,SRINAGAR,21,Khanyar,GEN,ASHOK KUMAR BHAT,M,GEN,55,BJP,550,4
S09,Jammu & Kashmir,12,2014,SRINAGAR,21,Khanyar,GEN,BILAL AHMED WANI,M,GEN,54,IND,154,5
S09,Jammu & Kashmir,12,2014,SRINAGAR,21,Khanyar,GEN,MOHAMMED YAQUB VAKIL,M,GEN,70,INC,141,6
S09,Jammu & Kashmir,12,2014,SRINAGAR,21,Khanyar,GEN,None of the Above,NULL,NULL,NULL,NOTA,102,7
S09,Jammu & Kashmir,12,2014,SRINAGAR,22,Habba kadal,GEN,SHAMIM FIRDOUS,F,GEN,48,JKN,4955,1
S09,Jammu & Kashmir,12,2014,SRINAGAR,22,Habba kadal,GEN,MOTI KOUL,M,GEN,67,BJP,2596,2
S09,Jammu & Kashmir,12,2014,SRINAGAR,22,Habba kadal,GEN,ZAFAR MERAJ,M,GEN,62,JKPDP,992,3
S09,Jammu & Kashmir,12,2014,SRINAGAR,22,Habba kadal,GEN,RAMAN MATTOO,M,GEN,53,INC,973,4
S09,Jammu & Kashmir,12,2014,SRINAGAR,22,Habba kadal,GEN,SANJAY SARAF,M,GEN,46,LJP,830,5
S09,Jammu & Kashmir,12,2014,SRINAGAR,22,Habba kadal,GEN,WASEEM AHMED SHALLA,M,GEN,26,IND,508,6
S09,Jammu & Kashmir,12,2014,SRINAGAR,22,Habba kadal,GEN,NAZIR AHMAD GILKAR,M,GEN,26,IND,261,7
S09,Jammu & Kashmir,12,2014,SRINAGAR,22,Habba kadal,GEN,BILAL AHMAD PARRA,M,GEN,47,IND,211,8
S09,Jammu & Kashmir,12,2014,SRINAGAR,22,Habba kadal,GEN,MOHD MUNEEB BHAT,M,GEN,46,IND,158,9
S09,Jammu & Kashmir,12,2014,SRINAGAR,22,Habba kadal,GEN,None of the Above,NULL,NULL,NULL,NOTA,118,10
S09,Jammu & Kashmir,12,2014,SRINAGAR,22,Habba kadal,GEN,PARVIAZ AH BHAT,M,GEN,35,IND,48,11
S09,Jammu & Kashmir,12,2014,SRINAGAR,22,Habba kadal,GEN,ZAHID BASHIR,M,GEN,34,NCP,36,12
S09,Jammu & Kashmir,12,2014,SRINAGAR,23,Amira kadal,GEN,SYED MOHAMMAD ALTAF BUKHARI,M,GEN,55,JKPDP,11726,1
S09,Jammu & Kashmir,12,2014,SRINAGAR,23,Amira kadal,GEN,NASIR ASLAM WANI,M,GEN,48,JKN,6385,2
S09,Jammu & Kashmir,12,2014,SRINAGAR,23,Amira kadal,GEN,HEENA SHAFI BHAT,F,GEN,36,BJP,1359,3
S09,Jammu & Kashmir,12,2014,SRINAGAR,23,Amira kadal,GEN,BIKRAM SINGH,M,GEN,54,IND,478,4
S09,Jammu & Kashmir,12,2014,SRINAGAR,23,Amira kadal,GEN,SHEIKH AAMIR RASOOL,M,GEN,27,INC,318,5
S09,Jammu & Kashmir,12,2014,SRINAGAR,23,Amira kadal,GEN,None of the Above,NULL,NULL,NULL,NOTA,208,6
S09,Jammu & Kashmir,12,2014,SRINAGAR,23,Amira kadal,GEN,YOUNIS QAWAM,M,GEN,33,IND,188,7
S09,Jammu & Kashmir,12,2014,SRINAGAR,23,Amira kadal,GEN,GHULAM HASSAN DAR,M,GEN,59,IND,186,8
S09,Jammu & Kashmir,12,2014,SRINAGAR,23,Amira kadal,GEN,FAROOQ AHMAD KHAN,M,GEN,59,IND,161,9
S09,Jammu & Kashmir,12,2014,SRINAGAR,23,Amira kadal,GEN,ZEESHAN PANDITH,M,GEN,34,IND,145,10
S09,Jammu & Kashmir,12,2014,SRINAGAR,23,Amira kadal,GEN,SHAFAT AHMAD SIDDIQI,M,GEN,31,JPC,121,11
S09,Jammu & Kashmir,12,2014,SRINAGAR,23,Amira kadal,GEN,SYED MASOOD AHMAD ANDRABI,M,GEN,56,JKNPP,79,12
S09,Jammu & Kashmir,12,2014,SRINAGAR,23,Amira kadal,GEN,SHAKEEL AHMAD WANI,M,GEN,62,IND,56,13
S09,Jammu & Kashmir,12,2014,SRINAGAR,23,Amira kadal,GEN,SUSHANT BAKHSHI,M,GEN,36,IND,53,14
S09,Jammu & Kashmir,12,2014,SRINAGAR,23,Amira kadal,GEN,AZAD ABDUL SAMAD MANDU,M,GEN,54,IND,25,15
S09,Jammu & Kashmir,12,2014,SRINAGAR,24,Sonawar,GEN,MOHAMMAD ASHRAF MIR,M,GEN,45,JKPDP,14283,1
S09,Jammu & Kashmir,12,2014,SRINAGAR,24,Sonawar,GEN,OMAR ABDULLAH,M,GEN,44,JKN,9500,2
S09,Jammu & Kashmir,12,2014,SRINAGAR,24,Sonawar,GEN,PEER BILAL AHMAD,M,GEN,42,IND,4394,3
S09,Jammu & Kashmir,12,2014,SRINAGAR,24,Sonawar,GEN,LALDIN MIR,M,GEN,45,JPC,1996,4
S09,Jammu & Kashmir,12,2014,SRINAGAR,24,Sonawar,GEN,DARAKHSHAN ANDRABI,F,GEN,40,BJP,1100,5
S09,Jammu & Kashmir,12,2014,SRINAGAR,24,Sonawar,GEN,KHEM LATA WAKHLU,F,GEN,74,INC,808,6
S09,Jammu & Kashmir,12,2014,SRINAGAR,24,Sonawar,GEN,PARVEZ JAMAL,M,GEN,52,IND,458,7
S09,Jammu & Kashmir,12,2014,SRINAGAR,24,Sonawar,GEN,MOHAMMAD YOUNUS NAJAR,M,GEN,26,RAJPA,410,8
S09,Jammu & Kashmir,12,2014,SRINAGAR,24,Sonawar,GEN,None of the Above,NULL,NULL,NULL,NOTA,305,9
S09,Jammu & Kashmir,12,2014,SRINAGAR,24,Sonawar,GEN,MALIK NOOR UL AMIN,M,GEN,40,IND,226,10
S09,Jammu & Kashmir,12,2014,SRINAGAR,24,Sonawar,GEN,GOWHAR AHMAD MALIK,M,GEN,33,IND,179,11
S09,Jammu & Kashmir,12,2014,SRINAGAR,24,Sonawar,GEN,FAROOQ AHMAD DAR,M,GEN,39,JKNPP,161,12
S09,Jammu & Kashmir,12,2014,SRINAGAR,24,Sonawar,GEN,AMJAD ALI BUHROO,M,GEN,35,AIFB,141,13
S09,Jammu & Kashmir,12,2014,SRINAGAR,24,Sonawar,GEN,ABDUL RASHID LONE,M,GEN,45,RPI(A),89,14
S09,Jammu & Kashmir,12,2014,SRINAGAR,24,Sonawar,GEN,RIYAZ AHMAD WANI,M,GEN,32,AJKMP,57,15
S09,Jammu & Kashmir,12,2014,SRINAGAR,25,Batmaloo,GEN,NOOR MOHD SHEIKH,M,GEN,48,JKPDP,12542,1
S09,Jammu & Kashmir,12,2014,SRINAGAR,25,Batmaloo,GEN,MOHD IRFAN SHAH,M,GEN,47,JKN,8215,2
S09,Jammu & Kashmir,12,2014,SRINAGAR,25,Batmaloo,GEN,ABDUL QAYOOM BHAT,M,GEN,47,JKDPN,1409,3
S09,Jammu & Kashmir,12,2014,SRINAGAR,25,Batmaloo,GEN,MOHD MAQBOOL SHIEKH,M,GEN,39,IND,1399,4
S09,Jammu & Kashmir,12,2014,SRINAGAR,25,Batmaloo,GEN,ZUBAIR NAZIR WANI,M,GEN,26,BJP,1304,5
S09,Jammu & Kashmir,12,2014,SRINAGAR,25,Batmaloo,GEN,ABDUL HAMID RATHER,M,GEN,54,INC,1204,6
S09,Jammu & Kashmir,12,2014,SRINAGAR,25,Batmaloo,GEN,MUZZAFFAR AHMAD GAZI,M,GEN,41,JPC,942,7
S09,Jammu & Kashmir,12,2014,SRINAGAR,25,Batmaloo,GEN,REYAZ AHMAD MIR,M,GEN,38,IND,764,8
S09,Jammu & Kashmir,12,2014,SRINAGAR,25,Batmaloo,GEN,GULZAR AHMAD BANGROO,M,GEN,27,SP,458,9
S09,Jammu & Kashmir,12,2014,SRINAGAR,25,Batmaloo,GEN,MOHD MAQBOOL RATHER,M,GEN,54,BSP,252,10
S09,Jammu & Kashmir,12,2014,SRINAGAR,25,Batmaloo,GEN,JAVAID AHMAD DANDRU,M,GEN,30,IND,209,11
S09,Jammu & Kashmir,12,2014,SRINAGAR,25,Batmaloo,GEN,SAJAD AH RESHI,M,GEN,35,JKPPS,190,12
S09,Jammu & Kashmir,12,2014,SRINAGAR,25,Batmaloo,GEN,MOHD ADIL HUSSAIN DAR,M,GEN,40,IND,164,13
S09,Jammu & Kashmir,12,2014,SRINAGAR,25,Batmaloo,GEN,MEHBOOBA SHADAB,F,GEN,54,IND,134,14
S09,Jammu & Kashmir,12,2014,SRINAGAR,25,Batmaloo,GEN,BASHIR AHMAD WANI,M,GEN,45,JKNPP,115,15
S09,Jammu & Kashmir,12,2014,SRINAGAR,25,Batmaloo,GEN,None of the Above,NULL,NULL,NULL,NOTA,86,16
S09,Jammu & Kashmir,12,2014,SRINAGAR,25,Batmaloo,GEN,SHOWKAT AHMAD BHAT,M,GEN,39,AJKMP,79,17
S09,Jammu & Kashmir,12,2014,BUDGAM,26,Chadoora,GEN,JAVAID MUSTAFA MIR,M,GEN,44,JKPDP,25770,1
S09,Jammu & Kashmir,12,2014,BUDGAM,26,Chadoora,GEN,ALI MOHAMMAD DAR,M,GEN,57,JKN,24077,2
S09,Jammu & Kashmir,12,2014,BUDGAM,26,Chadoora,GEN,GULAM MOHAMAD BHAT,M,GEN,54,IND,1261,3
S09,Jammu & Kashmir,12,2014,BUDGAM,26,Chadoora,GEN,BILAL AHMAD MIR,M,GEN,36,IND,665,4
S09,Jammu & Kashmir,12,2014,BUDGAM,26,Chadoora,GEN,None of the Above,NULL,NULL,NULL,NOTA,526,5
S09,Jammu & Kashmir,12,2014,BUDGAM,26,Chadoora,GEN,MOHAMMAD MAQBOOL MALLA,M,GEN,61,INC,384,6
S09,Jammu & Kashmir,12,2014,BUDGAM,26,Chadoora,GEN,GH MOHD PAUL,M,GEN,64,NCP,376,7
S09,Jammu & Kashmir,12,2014,BUDGAM,26,Chadoora,GEN,RIYAZ AHMAD RATHER,M,GEN,32,JKNPP,344,8
S09,Jammu & Kashmir,12,2014,BUDGAM,27,Budgam,GEN,AGA SYED RUHULLAH MEHDI,M,GEN,38,JKN,30090,1
S09,Jammu & Kashmir,12,2014,BUDGAM,27,Budgam,GEN,GH MOHI-UD-DIN BHAT (MUNTAZIR),M,GEN,58,JKPDP,27303,2
S09,Jammu & Kashmir,12,2014,BUDGAM,27,Budgam,GEN,FAYAZ AHMAD DAR,M,GEN,43,JKPDF,6387,3
S09,Jammu & Kashmir,12,2014,BUDGAM,27,Budgam,GEN,MOHAMMAD KAMAL MALIK,M,GEN,59,JPC,2342,4
S09,Jammu & Kashmir,12,2014,BUDGAM,27,Budgam,GEN,MIR FAYAZ RAHAT,M,GEN,67,BJP,880,5
S09,Jammu & Kashmir,12,2014,BUDGAM,27,Budgam,GEN,RAFIQ AHMAD DAR,M,GEN,63,IND,872,6
S09,Jammu & Kashmir,12,2014,BUDGAM,27,Budgam,GEN,GHULAM HUSSAIN GEELANI,M,GEN,71,INC,520,7
S09,Jammu & Kashmir,12,2014,BUDGAM,27,Budgam,GEN,None of the Above,NULL,NULL,NULL,NOTA,364,8
S09,Jammu & Kashmir,12,2014,BUDGAM,28,Beerwah,GEN,OMAR ABDULLAH,M,GEN,44,JKN,23717,1
S09,Jammu & Kashmir,12,2014,BUDGAM,28,Beerwah,GEN,NAZIR AHMAD KHAN,M,GEN,52,INC,22807,2
S09,Jammu & Kashmir,12,2014,BUDGAM,28,Beerwah,GEN,SHAFI AHMAD WANI,M,GEN,61,JKPDP,17554,3
S09,Jammu & Kashmir,12,2014,BUDGAM,28,Beerwah,GEN,DAWOOD KHAN LODHI,M,GEN,34,JPC,3103,4
S09,Jammu & Kashmir,12,2014,BUDGAM,28,Beerwah,GEN,ABDUL RASHID BANDAY,M,GEN,64,BJP,1142,5
S09,Jammu & Kashmir,12,2014,BUDGAM,28,Beerwah,GEN,None of the Above,NULL,NULL,NULL,NOTA,710,6
S09,Jammu & Kashmir,12,2014,BUDGAM,28,Beerwah,GEN,AIJAZ AHMAD LONE,M,GEN,29,IND,364,7
S09,Jammu & Kashmir,12,2014,BUDGAM,29,Khan Sahib,GEN,HAKEEM MOHAMMAD YASEEN SHAH,M,GEN,66,JKPDF,26649,1
S09,Jammu & Kashmir,12,2014,BUDGAM,29,Khan Sahib,GEN,SAIF-U-DIN BHAT,M,GEN,61,JKPDP,25540,2
S09,Jammu & Kashmir,12,2014,BUDGAM,29,Khan Sahib,GEN,MANZOOR AHMAD WANI,M,GEN,53,JKN,15397,3
S09,Jammu & Kashmir,12,2014,BUDGAM,29,Khan Sahib,GEN,BASHIR AHMAD KHAN,M,GEN,31,IND,697,4
S09,Jammu & Kashmir,12,2014,BUDGAM,29,Khan Sahib,GEN,ABDUL GANI NASEEM,M,GEN,66,INC,648,5
S09,Jammu & Kashmir,12,2014,BUDGAM,29,Khan Sahib,GEN,None of the Above,NULL,NULL,NULL,NOTA,585,6
S09,Jammu & Kashmir,12,2014,BUDGAM,29,Khan Sahib,GEN,MOHAMMAD ANWAR LONE,M,GEN,40,IND,312,7
S09,Jammu & Kashmir,12,2014,BUDGAM,30,Chrar-i-sharief,GEN,GHULAM NABI LONE,M,GEN,60,JKPDP,32849,1
S09,Jammu & Kashmir,12,2014,BUDGAM,30,Chrar-i-sharief,GEN,ABDUL RAHIM RATHER,M,GEN,59,JKN,27682,2
S09,Jammu & Kashmir,12,2014,BUDGAM,30,Chrar-i-sharief,GEN,ZAHID HUSSAIN,M,GEN,50,INC,922,3
S09,Jammu & Kashmir,12,2014,BUDGAM,30,Chrar-i-sharief,GEN,GHULAM MOHAMAD CHOPAN,M,GEN,50,BJP,845,4
S09,Jammu & Kashmir,12,2014,BUDGAM,30,Chrar-i-sharief,GEN,MOHAMMAD LATEEF LONE,M,GEN,34,JPC,727,5
S09,Jammu & Kashmir,12,2014,BUDGAM,30,Chrar-i-sharief,GEN,SHOWKAT AHMAD RAINA,M,GEN,44,IND,579,6
S09,Jammu & Kashmir,12,2014,BUDGAM,30,Chrar-i-sharief,GEN,None of the Above,NULL,NULL,NULL,NOTA,363,7
S09,Jammu & Kashmir,12,2014,BUDGAM,30,Chrar-i-sharief,GEN,NAZIR AHMAD RATHER,M,GEN,59,IND,362,8
S09,Jammu & Kashmir,12,2014,BUDGAM,30,Chrar-i-sharief,GEN,MUSHTAQ AHMAD BABA,M,GEN,56,AJKMP,271,9
S09,Jammu & Kashmir,12,2014,PULWAMA,31,Tral,GEN,MUSHTAQ AHMAD SHAH,M,GEN,51,JKPDP,12415,1
S09,Jammu & Kashmir,12,2014,PULWAMA,31,Tral,GEN,MOHD ASHRAF BHAT,M,GEN,64,JKN,8305,2
S09,Jammu & Kashmir,12,2014,PULWAMA,31,Tral,GEN,GH MOHD MIR,M,GEN,60,INC,3649,3
S09,Jammu & Kashmir,12,2014,PULWAMA,31,Tral,GEN,AVTAR SINGH,M,GEN,51,BJP,2945,4
S09,Jammu & Kashmir,12,2014,PULWAMA,31,Tral,GEN,AB RASHID DAR,M,GEN,60,IND,2222,5
S09,Jammu & Kashmir,12,2014,PULWAMA,31,Tral,GEN,SHEIKH AB RASHID,M,GEN,50,IND,1649,6
S09,Jammu & Kashmir,12,2014,PULWAMA,31,Tral,GEN,None of the Above,NULL,NULL,NULL,NOTA,717,7
S09,Jammu & Kashmir,12,2014,PULWAMA,31,Tral,GEN,KRISHAN SINGH,M,GEN,45,JKNPP,291,8
S09,Jammu & Kashmir,12,2014,PULWAMA,32,Pampore,GEN,ZAHOOR AHMAD MIR,M,GEN,42,JKPDP,16239,1
S09,Jammu & Kashmir,12,2014,PULWAMA,32,Pampore,GEN,YAWAR ALI ABASS MASOODI,M,GEN,30,JKN,12741,2
S09,Jammu & Kashmir,12,2014,PULWAMA,32,Pampore,GEN,MOHAMMAD ANWAR BHAT,M,GEN,62,INC,4063,3
S09,Jammu & Kashmir,12,2014,PULWAMA,32,Pampore,GEN,ALI MOHAMMAD WAGAY,M,GEN,41,BJP,2019,4
S09,Jammu & Kashmir,12,2014,PULWAMA,32,Pampore,GEN,None of the Above,NULL,NULL,NULL,NOTA,625,5
S09,Jammu & Kashmir,12,2014,PULWAMA,32,Pampore,GEN,GHULAM MOHD YATOO,M,GEN,54,IND,540,6
S09,Jammu & Kashmir,12,2014,PULWAMA,32,Pampore,GEN,MOHD IQBAL SOFI,M,GEN,25,IND,365,7
S09,Jammu & Kashmir,12,2014,PULWAMA,33,Pulwama,GEN,MOHD. KHALIL BAND,M,GEN,60,JKPDP,11631,1
S09,Jammu & Kashmir,12,2014,PULWAMA,33,Pulwama,GEN,GHULAM NABI WANI,M,GEN,60,JKN,10599,2
S09,Jammu & Kashmir,12,2014,PULWAMA,33,Pulwama,GEN,AB. QUYOOM MIR,M,GEN,44,JKPDF,1850,3
S09,Jammu & Kashmir,12,2014,PULWAMA,33,Pulwama,GEN,SANA ULLAH DAR,M,GEN,80,IND,1760,4
S09,Jammu & Kashmir,12,2014,PULWAMA,33,Pulwama,GEN,BASHIR AHMAD MAGREY,M,GEN,68,INC,1558,5
S09,Jammu & Kashmir,12,2014,PULWAMA,33,Pulwama,GEN,RIYAZ AHMAD MIR,M,GEN,34,BJP,672,6
S09,Jammu & Kashmir,12,2014,PULWAMA,33,Pulwama,GEN,BASHIR AHMAD MALIK,M,GEN,39,IND,669,7
S09,Jammu & Kashmir,12,2014,PULWAMA,33,Pulwama,GEN,FAROOQ AHMAD MIR,M,GEN,45,JPC,661,8
S09,Jammu & Kashmir,12,2014,PULWAMA,33,Pulwama,GEN,None of the Above,NULL,NULL,NULL,NOTA,289,9
S09,Jammu & Kashmir,12,2014,PULWAMA,33,Pulwama,GEN,MASUOD HUSSAIN WANI,M,GEN,47,IND,260,10
S09,Jammu & Kashmir,12,2014,PULWAMA,33,Pulwama,GEN,ABDUL GANI SHAH,M,GEN,71,IND,219,11
S09,Jammu & Kashmir,12,2014,PULWAMA,34,Rajpora,GEN,HASEEB  A DRABU,M,GEN,53,JKPDP,18103,1
S09,Jammu & Kashmir,12,2014,PULWAMA,34,Rajpora,GEN,GH. MOHI-UD-DIN MIR,M,GEN,52,JKN,13830,2
S09,Jammu & Kashmir,12,2014,PULWAMA,34,Rajpora,GEN,GH. NABI WANI,M,GEN,45,IND,6477,3
S09,Jammu & Kashmir,12,2014,PULWAMA,34,Rajpora,GEN,PEERZADA  SYED BASHIR AHMAD,M,GEN,62,IND,5133,4
S09,Jammu & Kashmir,12,2014,PULWAMA,34,Rajpora,GEN,FAYAZ AHMAD DAR,M,GEN,40,INC,1923,5
S09,Jammu & Kashmir,12,2014,PULWAMA,34,Rajpora,GEN,SAYED  RIYAZ AHMAD RIYAZ KHAWAR,M,GEN,60,IND,1565,6
S09,Jammu & Kashmir,12,2014,PULWAMA,34,Rajpora,GEN,None of the Above,NULL,NULL,NULL,NOTA,840,7
S09,Jammu & Kashmir,12,2014,PULWAMA,34,Rajpora,GEN,MOHD  ABDULLAH  DAR,M,GEN,50,RPI(A),571,8
S09,Jammu & Kashmir,12,2014,PULWAMA,34,Rajpora,GEN,LATEEF AHMAD DEDERD,M,ST,27,IND,555,9
S09,Jammu & Kashmir,12,2014,SHOPIAN,35,Wachi,GEN,AIJAZ AHMAD MIR,M,GEN,28,JKPDP,15610,1
S09,Jammu & Kashmir,12,2014,SHOPIAN,35,Wachi,GEN,SHOWKAT HUSSAIN GANIE,M,GEN,39,JKN,13805,2
S09,Jammu & Kashmir,12,2014,SHOPIAN,35,Wachi,GEN,ZAHOOR AHMAD RATHER,M,GEN,44,CPM,2779,3
S09,Jammu & Kashmir,12,2014,SHOPIAN,35,Wachi,GEN,TARIQ AHMAD MIR,M,GEN,30,BJP,1047,4
S09,Jammu & Kashmir,12,2014,SHOPIAN,35,Wachi,GEN,MAROOF AHMAD WANI,M,GEN,39,INC,920,5
S09,Jammu & Kashmir,12,2014,SHOPIAN,35,Wachi,GEN,None of the Above,NULL,NULL,NULL,NOTA,623,6
S09,Jammu & Kashmir,12,2014,SHOPIAN,35,Wachi,GEN,AHSAN UL HAQ,M,GEN,50,JPC,553,7
S09,Jammu & Kashmir,12,2014,SHOPIAN,35,Wachi,GEN,MOHD KHALIL NAIK,M,GEN,67,IND,473,8
S09,Jammu & Kashmir,12,2014,SHOPIAN,35,Wachi,GEN,KULBUSHAN KAW,M,GEN,58,IND,421,9
S09,Jammu & Kashmir,12,2014,SHOPIAN,35,Wachi,GEN,MOHD YAQOOB MALIK,M,GEN,45,AKAKRP,355,10
S09,Jammu & Kashmir,12,2014,SHOPIAN,35,Wachi,GEN,MOHD YOUSUF MIR,M,GEN,47,JKNPP,167,11
S09,Jammu & Kashmir,12,2014,SHOPIAN,36,Shopian,GEN,MOHD YOUSUF BHAT,M,GEN,66,JKPDP,14262,1
S09,Jammu & Kashmir,12,2014,SHOPIAN,36,Shopian,GEN,SHABIR AHMAD KULLAY,M,GEN,53,IND,11896,2
S09,Jammu & Kashmir,12,2014,SHOPIAN,36,Shopian,GEN,SHEIKH MOHD RAFI,M,GEN,48,JKN,5280,3
S09,Jammu & Kashmir,12,2014,SHOPIAN,36,Shopian,GEN,JAVID AHMAD QADRI,M,GEN,35,BJP,3384,4
S09,Jammu & Kashmir,12,2014,SHOPIAN,36,Shopian,GEN,MUSHTAQ AHMAD KHANDAY,M,GEN,38,INC,2642,5
S09,Jammu & Kashmir,12,2014,SHOPIAN,36,Shopian,GEN,TARIQ AHMAD AHANGER,M,GEN,40,IND,894,6
S09,Jammu & Kashmir,12,2014,SHOPIAN,36,Shopian,GEN,AB RASHID PANDIT,M,GEN,54,CPI,849,7
S09,Jammu & Kashmir,12,2014,SHOPIAN,36,Shopian,GEN,None of the Above,NULL,NULL,NULL,NOTA,819,8
S09,Jammu & Kashmir,12,2014,SHOPIAN,36,Shopian,GEN,MOHD YAQOOB RATHER,M,GEN,49,AKAKRP,648,9
S09,Jammu & Kashmir,12,2014,SHOPIAN,36,Shopian,GEN,MOHD YOUSUF HAJI,M,GEN,48,IND,533,10
S09,Jammu & Kashmir,12,2014,SHOPIAN,36,Shopian,GEN,SHAH FAYAZ AHMAD,M,GEN,33,JKNPP,499,11
S09,Jammu & Kashmir,12,2014,KULGAM,37,Noorabad,GEN,ABDUL MAJID PADDER,M,GEN,55,JKPDP,28698,1
S09,Jammu & Kashmir,12,2014,KULGAM,37,Noorabad,GEN,SAKINA ITOO,F,GEN,44,JKN,24990,2
S09,Jammu & Kashmir,12,2014,KULGAM,37,Noorabad,GEN,MANZOOR AHMAD ZARGAR,M,GEN,55,INC,1410,3
S09,Jammu & Kashmir,12,2014,KULGAM,37,Noorabad,GEN,None of the Above,NULL,NULL,NULL,NOTA,750,4
S09,Jammu & Kashmir,12,2014,KULGAM,37,Noorabad,GEN,MUSHTAQ AHMAD DOIE,M,ST,30,IND,725,5
S09,Jammu & Kashmir,12,2014,KULGAM,37,Noorabad,GEN,MUSHTAQ AHMAD MALIK,M,GEN,41,BJP,648,6
S09,Jammu & Kashmir,12,2014,KULGAM,37,Noorabad,GEN,ABDUR RAHMAN MAGREY,M,GEN,41,BSP,474,7
S09,Jammu & Kashmir,12,2014,KULGAM,37,Noorabad,GEN,MUSHTAQ AHMAD,M,GEN,44,JKNPP,337,8
S09,Jammu & Kashmir,12,2014,KULGAM,37,Noorabad,GEN,MOHD AMIN TELLI,M,GEN,40,IND,307,9
S09,Jammu & Kashmir,12,2014,KULGAM,37,Noorabad,GEN,TAWSEEF AHMAD DAR,M,GEN,26,IND,264,10
S09,Jammu & Kashmir,12,2014,KULGAM,37,Noorabad,GEN,MEHRAJ-UD-DIN DAR,M,GEN,29,IND,160,11
