ST_CODE,ST_NAME,PC_NO,PC_NAME,CANDIDATE,CANDIDATE_SEX,CANDIDATE_AGE,CATEGORY,PARTY,VOTES
S22,Tamil Nadu,11,Tiruvannamalai,ARUMUGAM R,M,35,GEN,IND,973
S22,Tamil Nadu,11,Tiruvannamalai,KAMARAJ M,M,44,SC,IND,1369
S22,Tamil Nadu,11,Tiruvannamalai,KOTHANDAPANI B,M,35,SC,IND,4688
S22,Tamil Nadu,11,Tiruvannamalai,SENTHIL S,M,33,GEN,IND,3867
S22,Tamil Nadu,11,Tiruvannamalai,PRABAKARAN L,M,33,GEN,IND,679
S22,Tamil Nadu,11,Tiruvannamalai,MURUGAN P,M,32,SC,IND,991
S22,Tamil Nadu,11,Tiruvannamalai,MURUGESAN K,M,51,GEN,IND,10708
S22,Tamil Nadu,11,Tiruvannamalai,RAMESH P,M,33,GEN,IND,2445
S22,Tamil Nadu,11,Tiruvannamalai,LOGANATHAN P,M,36,SC,IND,1729
S22,Tamil Nadu,11,Tiruvannamalai,VELMURUGAN A,M,38,GEN,IND,724
S22,Tamil Nadu,11,Tiruvannamalai,VAITHIYANATHAN S,M,66,GEN,IND,931
S22,Tamil Nadu,12,Arani,V.ELUMALAI,M,58,GEN,ADMK,502721
S22,Tamil Nadu,12,Arani,A.GANESAN,M,55,SC,BSP,5573
S22,Tamil Nadu,12,Arani,SIVANANDAM.R,M,65,GEN,DMK,258877
S22,Tamil Nadu,12,Arani,M.K.VISHNU PRASAD,M,42,GEN,INC,27717
S22,Tamil Nadu,12,Arani,V.ANNA VENKATESH,M,58,GEN,ADSMK,2372
S22,Tamil Nadu,12,Arani,A.K.MOORTHY,M,50,GEN,PMK,253332
S22,Tamil Nadu,12,Arani,K.ELUMALAI,M,48,GEN,IND,1243
S22,Tamil Nadu,12,Arani,S.ELUMALAI,M,60,GEN,IND,513
S22,Tamil Nadu,12,Arani,R.SARASWATHI,F,41,SC,IND,668
S22,Tamil Nadu,12,Arani,H.SENTHILKUMAR,M,31,GEN,IND,798
S22,Tamil Nadu,12,Arani,S.SENTHILNATHAN,M,44,GEN,IND,1746
S22,Tamil Nadu,12,Arani,M.DURAIRAJ,M,55,SC,IND,910
S22,Tamil Nadu,12,Arani,A.MAHADEVAN,M,31,GEN,IND,1309
S22,Tamil Nadu,12,Arani,S.MANIKANDAN,M,36,GEN,IND,1952
S22,Tamil Nadu,12,Arani,M.MUNUSAMY,M,59,SC,IND,2598
S22,Tamil Nadu,12,Arani,K.MOORTHY,M,38,GEN,IND,10263
S22,Tamil Nadu,12,Arani,V.MOORTHY,M,58,GEN,IND,8059
S22,Tamil Nadu,12,Arani,S.RAMAMOORTHY,M,38,GEN,IND,1760
S22,Tamil Nadu,12,Arani,P.LOGANATHAN,M,35,GEN,IND,4331
S22,Tamil Nadu,13,Viluppuram,ANANDAN G,M,53,SC,CPM,17408
S22,Tamil Nadu,13,Viluppuram,UMASANKAR K,M,39,SC,DMDK,209663
S22,Tamil Nadu,13,Viluppuram,KARUNSIRUTHAI KALIYAMURTHI G,M,48,SC,BSP,2683
S22,Tamil Nadu,13,Viluppuram,MUTHAIYAN K DR,M,54,SC,DMK,289337
S22,Tamil Nadu,13,Viluppuram,RANI K,F,55,SC,INC,21461
S22,Tamil Nadu,13,Viluppuram,RAJENDRAN S,M,57,SC,ADMK,482704
S22,Tamil Nadu,13,Viluppuram,VENKATESAN M,M,43,SC,CPI(ML)(L),3906
S22,Tamil Nadu,13,Viluppuram,ARASAN K,M,65,SC,IND,811
S22,Tamil Nadu,13,Viluppuram,ARUMUGAM R,M,44,SC,IND,693
S22,Tamil Nadu,13,Viluppuram,UMASANKAR M,M,41,SC,IND,1212
S22,Tamil Nadu,13,Viluppuram,ELUMALAI D,M,44,SC,IND,2337
S22,Tamil Nadu,13,Viluppuram,KADRVEL M,M,44,SC,IND,3430
S22,Tamil Nadu,13,Viluppuram,SRINIVASAN K,M,60,SC,IND,2294
S22,Tamil Nadu,13,Viluppuram,DESINGU K,M,45,SC,IND,1607
S22,Tamil Nadu,13,Viluppuram,DEVI S,F,38,SC,IND,3443
S22,Tamil Nadu,13,Viluppuram,MUTHAIYAN N,M,38,SC,IND,4780
S22,Tamil Nadu,13,Viluppuram,MUTHIYAN,M,60,SC,IND,1774
S22,Tamil Nadu,13,Viluppuram,RAMESH A,M,34,SC,IND,2663
S22,Tamil Nadu,13,Viluppuram,RAJAMANICKAM K,M,41,SC,IND,1197
S22,Tamil Nadu,13,Viluppuram,VENKATESAN S,M,42,SC,IND,2798
S22,Tamil Nadu,14,Kallakurichi,ESWARAN.V.P,M,69,GEN,DMDK,164183
S22,Tamil Nadu,14,Kallakurichi,KAMARAJ.K,M,48,GEN,ADMK,533383
S22,Tamil Nadu,14,Kallakurichi,SAKTHIVEL.S,M,50,GEN,BSP,5929
S22,Tamil Nadu,14,Kallakurichi,DEVADASS.R,M,61,GEN,INC,39677
S22,Tamil Nadu,14,Kallakurichi,MANIMARAN.R,M,51,GEN,DMK,309876
S22,Tamil Nadu,14,Kallakurichi,PERUMAL.A.K.,M,51,GEN,JMM(U),3512
S22,Tamil Nadu,14,Kallakurichi,MOHAMMED YASIN.K,M,35,GEN,AAAP,2910
S22,Tamil Nadu,14,Kallakurichi,RAMACHANDIRAN.T,M,56,GEN,IND,1013
S22,Tamil Nadu,14,Kallakurichi,KAMARAJ.R,M,35,GEN,IND,1334
S22,Tamil Nadu,14,Kallakurichi,GOVINDASAMY.A,M,48,GEN,IND,1015
S22,Tamil Nadu,14,Kallakurichi,SEKAR.K,M,59,GEN,IND,962
S22,Tamil Nadu,14,Kallakurichi,NARAYANSAMY.P,M,43,GEN,IND,1684
S22,Tamil Nadu,14,Kallakurichi,PANDIAN.R,M,48,GEN,IND,1221
S22,Tamil Nadu,14,Kallakurichi,BOJAN.G,M,42,GEN,IND,2255
S22,Tamil Nadu,14,Kallakurichi,MANNAN.M.P,M,53,GEN,IND,6186
S22,Tamil Nadu,14,Kallakurichi,MADAIYAN.S,M,48,GEN,IND,7314
S22,Tamil Nadu,14,Kallakurichi,LAKSHMANAN.S,M,60,GEN,IND,3261
S22,Tamil Nadu,14,Kallakurichi,VARADAN.M,M,61,GEN,IND,5054
S22,Tamil Nadu,14,Kallakurichi,VENNILA.K,F,44,GEN,IND,1097
S22,Tamil Nadu,14,Kallakurichi,VELLIYAN.K,M,48,GEN,IND,946
S22,Tamil Nadu,14,Kallakurichi,VETRIVEL.K,M,28,GEN,IND,2029
S22,Tamil Nadu,14,Kallakurichi,SHAJAHAN.A,M,65,GEN,IND,1499
S22,Tamil Nadu,15,Salem,UMARANI.S,F,54,GEN,DMK,288936
S22,Tamil Nadu,15,Salem,SUDHISH L K,M,47,GEN,DMDK,201265
S22,Tamil Nadu,15,Salem,PANNERSELVAM.V,M,55,GEN,ADMK,556546
S22,Tamil Nadu,15,Salem,RANGARAJAN MOHAN KUMARAMANGALAM,M,35,GEN,INC,46477
S22,Tamil Nadu,15,Salem,VINAYAGAMOORTHI T,M,39,SC,BSP,1619
S22,Tamil Nadu,15,Salem,SHANMUGAM G,M,44,GEN,MMKA,1623
S22,Tamil Nadu,15,Salem,SATHEESH KUMAR E,M,39,GEN,AAAP,5198
S22,Tamil Nadu,15,Salem,MASS GANESH A,M,53,GEN,TTNC,474
S22,Tamil Nadu,15,Salem,VENKATESAN R,M,29,SC,RPI(A),623
S22,Tamil Nadu,15,Salem,M AHAMED SHAHJAHAN,M,45,GEN,IND,529
S22,Tamil Nadu,15,Salem,ABDUL WAHID I,M,31,GEN,IND,526
S22,Tamil Nadu,15,Salem,ARUMUGAM M,M,73,GEN,IND,731
S22,Tamil Nadu,15,Salem,UMARANI S,F,41,GEN,IND,1232
S22,Tamil Nadu,15,Salem,KANDASAMY R,M,62,SC,IND,2550
S22,Tamil Nadu,15,Salem,KUPPAYEE R,F,35,GEN,IND,1701
S22,Tamil Nadu,15,Salem,GOVINDARAJU K,M,37,GEN,IND,3261
S22,Tamil Nadu,15,Salem,SAKTHIVEL S,M,45,GEN,IND,2581
S22,Tamil Nadu,15,Salem,CHINNUSAMY N,M,47,GEN,IND,5374
S22,Tamil Nadu,15,Salem,SENTHIL KUMAR M,M,35,SC,IND,2903
S22,Tamil Nadu,15,Salem,THIAGARAJAN K,M,40,GEN,IND,777
S22,Tamil Nadu,15,Salem,NANDAKUMAR G,M,38,GEN,IND,357
S22,Tamil Nadu,15,Salem,PANNEERSELVAM N,M,39,GEN,IND,574
S22,Tamil Nadu,15,Salem,PRAKASAM R,M,34,GEN,IND,484
S22,Tamil Nadu,15,Salem,RAJA A,M,47,SC,IND,2203
S22,Tamil Nadu,15,Salem,RAJAKANNU A,M,31,ST,IND,1151
S22,Tamil Nadu,16,Namakkal,GANDHISELVAN.S,M,50,GEN,DMK,268898
S22,Tamil Nadu,16,Namakkal,SUNDARAM P.R,M,62,GEN,ADMK,563272
S22,Tamil Nadu,16,Namakkal,SUBRAMANIYAN G.R,M,41,GEN,INC,19800
S22,Tamil Nadu,16,Namakkal,SELVARAJ.R,M,50,SC,BSP,1788
S22,Tamil Nadu,16,Namakkal,VEL S.K,M,57,GEN,DMDK,146882
S22,Tamil Nadu,16,Namakkal,KALAIVANAN.M,M,54,GEN,JD(S),1711
S22,Tamil Nadu,16,Namakkal,CHELLAKUMARASAMY.T.S(DR),M,41,GEN,AAAP,4348
S22,Tamil Nadu,16,Namakkal,GNANAPANDITHAN.P,M,46,SC,RPI(A),700
S22,Tamil Nadu,16,Namakkal,VADIVEL.R,M,48,GEN,UMK,737
S22,Tamil Nadu,16,Namakkal,VELUSAMY.S,M,35,GEN,TNMC,4827
S22,Tamil Nadu,16,Namakkal,RAMASAMY.P,M,49,GEN,IND,717
S22,Tamil Nadu,16,Namakkal,RAMAJEYAM.G,M,58,SC,IND,915
S22,Tamil Nadu,16,Namakkal,KRISHNAN.M,M,34,SC,IND,2079
S22,Tamil Nadu,16,Namakkal,GUNASEKARAN.S,M,33,GEN,IND,1600
S22,Tamil Nadu,16,Namakkal,SAKTHIVEL.S.P,M,38,SC,IND,3920
S22,Tamil Nadu,16,Namakkal,SIVAJI.S.M,M,50,GEN,IND,4808
S22,Tamil Nadu,16,Namakkal,SUBRAMANI.S,M,44,SC,IND,3070
S22,Tamil Nadu,16,Namakkal,SELVAM.G,M,39,SC,IND,3362
S22,Tamil Nadu,16,Namakkal,SELVARAJ.S,M,40,SC,IND,835
S22,Tamil Nadu,16,Namakkal,DHARMALINGAM.M,M,32,GEN,IND,473
S22,Tamil Nadu,16,Namakkal,NATARAJAN.M,M,47,GEN,IND,1182
S22,Tamil Nadu,16,Namakkal,PANNEERSELVAM.S,M,49,GEN,IND,823
S22,Tamil Nadu,16,Namakkal,PERUMAL.A,M,60,GEN,IND,858
S22,Tamil Nadu,16,Namakkal,PONMUDI.P,M,41,SC,IND,787
S22,Tamil Nadu,16,Namakkal,MURALI.V,M,46,GEN,IND,2487
S22,Tamil Nadu,16,Namakkal,RAMASAMY.N,M,60,SC,IND,1874
S22,Tamil Nadu,17,Erode,GOPI P,M,39,GEN,INC,26726
S22,Tamil Nadu,17,Erode,SELVAKUMARA CHINNAYAN S,M,55,GEN,ADMK,466995
S22,Tamil Nadu,17,Erode,SETHUPATHY,M,60,SC,BSP,5917
S22,Tamil Nadu,17,Erode,PAVITHRAVALLI H,F,27,GEN,DMK,217260
S22,Tamil Nadu,17,Erode,GANESHAMURTHI.A,M,66,GEN,MDMK,255432
S22,Tamil Nadu,17,Erode,GUNASEKARAN T.K,M,52,GEN,UCPI,1298
S22,Tamil Nadu,17,Erode,KUMARASAMY K.K,M,73,GEN,AAAP,4654
S22,Tamil Nadu,17,Erode,PALANIAPPAN JOSIYAR C.M,M,67,SC,CPIM,519
S22,Tamil Nadu,17,Erode,THANGARAJ V,M,49,SC,IND,818
S22,Tamil Nadu,17,Erode,DURAISAMY.A,M,34,SC,IND,610
S22,Tamil Nadu,17,Erode,MAYILSAMY K,M,34,SC,IND,1592
S22,Tamil Nadu,17,Erode,MURUGESAN_S,M,52,GEN,IND,1046
S22,Tamil Nadu,17,Erode,RAJAGOPAL V,M,50,SC,IND,1969
S22,Tamil Nadu,17,Erode,VIJAYAKUMAR S,M,33,GEN,IND,7478
S22,Tamil Nadu,18,Tiruppur,E.V.K.S.ELANGOVAN,M,65,GEN,INC,47554
S22,Tamil Nadu,18,Tiruppur,N.GURUSAMY,M,62,SC,BSP,4665
S22,Tamil Nadu,18,Tiruppur,V.SATHYABAMA,F,42,GEN,ADMK,442778
S22,Tamil Nadu,18,Tiruppur,K.SUBBARAYAN,M,66,GEN,CPI,33331
S22,Tamil Nadu,18,Tiruppur,M.SENTHILNATHAN,M,71,GEN,DMK,205411
S22,Tamil Nadu,18,Tiruppur,N.DINESHKUMAR,M,35,GEN,DMDK,263463
S22,Tamil Nadu,18,Tiruppur,R.GOPALSAMY,M,39,GEN,LSP,2167
S22,Tamil Nadu,18,Tiruppur,R.CHAKRAVARTHI RAJA GOPALA KRISHNAN,M,59,GEN,AAAP,3087
S22,Tamil Nadu,18,Tiruppur,N.SIVAKUMAR,M,34,GEN,UMK,949
S22,Tamil Nadu,18,Tiruppur,R.MURUGESAN,M,53,GEN,MMKA,2010
S22,Tamil Nadu,18,Tiruppur,J.LAXMI,F,42,GEN,CPIM,908
S22,Tamil Nadu,18,Tiruppur,R.SATHYABAMA,F,49,GEN,IND,1097
S22,Tamil Nadu,18,Tiruppur,R.SATHYABHAMA,F,37,GEN,IND,1193
S22,Tamil Nadu,18,Tiruppur,K.SENTHILKUMAR,M,33,SC,IND,1926
S22,Tamil Nadu,18,Tiruppur,T.S.SENTHILKUMAR,M,29,GEN,IND,1151
S22,Tamil Nadu,18,Tiruppur,P.SELVABOOBATHI,M,25,GEN,IND,4264
S22,Tamil Nadu,18,Tiruppur,S.K.DINESHKUMAR,M,27,GEN,IND,1820
S22,Tamil Nadu,18,Tiruppur,R.NANDHAKUMAR,M,43,SC,IND,900
S22,Tamil Nadu,18,Tiruppur,M.PALANISAMY,M,60,GEN,IND,4074
S22,Tamil Nadu,18,Tiruppur,P.BALASUBRAMANIYAN,M,57,GEN,IND,916
S22,Tamil Nadu,18,Tiruppur,A.PONNUSAMY,M,53,GEN,IND,1193
S22,Tamil Nadu,18,Tiruppur,R.R.MURUGAN,M,47,GEN,IND,6422
S22,Tamil Nadu,18,Tiruppur,A.MOGHEETH KHAN,M,27,GEN,IND,1038
S22,Tamil Nadu,18,Tiruppur,M.RAJENDRAN,M,54,SC,IND,1991
S22,Tamil Nadu,18,Tiruppur,PASTOR A.JAMES,M,40,GEN,IND,1153
S22,Tamil Nadu,18,Tiruppur,A.K.SHEIKDAVOOD,M,50,GEN,IND,788
S22,Tamil Nadu,19,Nilgiris,"RAJA, A.",M,50,SC,DMK,358760
S22,Tamil Nadu,19,Nilgiris,"KALA, M.",F,44,SC,BSP,3377
S22,Tamil Nadu,19,Nilgiris,"GANDHI, P.",M,54,SC,INC,37702
S22,Tamil Nadu,19,Nilgiris,"GOPALAKRISHNAN, C.",M,52,SC,ADMK,463700
S22,Tamil Nadu,19,Nilgiris,"RANI, M.T.",F,60,SC,AAAP,12525
S22,Tamil Nadu,19,Nilgiris,"ESWARAN, T.",M,53,SC,MMKA,1655
S22,Tamil Nadu,19,Nilgiris,"GUNASEKARAN, K.",M,28,SC,RPI(A),1650
S22,Tamil Nadu,19,Nilgiris,"PONNUSAMY, P.",M,37,SC,CPIM,2733
S22,Tamil Nadu,19,Nilgiris,"SUBRAMANIYAM, P.",M,68,SC,IND,1711
S22,Tamil Nadu,19,Nilgiris,"DR.BALAN, P.P.",M,68,SC,IND,2704
S22,Tamil Nadu,20,Coimbatore,"GANESHKUMAR, K.",M,57,GEN,DMK,217083
S22,Tamil Nadu,20,Coimbatore,"TAMILNADU SELVAM, ERA.",M,50,SC,BSP,1959
S22,Tamil Nadu,20,Coimbatore,"NATARAJAN, P.R.",M,63,GEN,CPM,34197
S22,Tamil Nadu,20,Coimbatore,"NAGARAJAN, P.",M,52,GEN,ADMK,431717
S22,Tamil Nadu,20,Coimbatore,"PRABHU, R.",M,66,GEN,INC,56962
S22,Tamil Nadu,20,Coimbatore,"RADHAKRISHNAN, C.P.",M,56,GEN,BJP,389701
S22,Tamil Nadu,20,Coimbatore,"KALAPIRAR KUPPUSAMY, C.",M,54,SC,CPIM,1051
S22,Tamil Nadu,20,Coimbatore,"CHANDRAN, D.",M,44,GEN,CPI(ML)(L),1360
S22,Tamil Nadu,20,Coimbatore,PON CHANDRAN.,M,60,GEN,AAAP,6680
S22,Tamil Nadu,20,Coimbatore,"DORAISAMY, A.",M,61,GEN,MMKA,550
S22,Tamil Nadu,20,Coimbatore,"JAGADEESWARAN, S.",M,38,GEN,UMK,596
S22,Tamil Nadu,20,Coimbatore,"ABDUL SALAM, A.",M,38,GEN,IND,766
S22,Tamil Nadu,20,Coimbatore,"ALPHONESRAJ, M.",M,45,GEN,IND,1306
S22,Tamil Nadu,20,Coimbatore,ANBUSELVAN.,M,36,GEN,IND,799
S22,Tamil Nadu,20,Coimbatore,"RAJAGOPAL, M.",M,62,GEN,IND,1232
S22,Tamil Nadu,20,Coimbatore,"KANAGASABAPATHY, G.",M,37,SC,IND,2329
S22,Tamil Nadu,20,Coimbatore,"KITTUSAMY, P.",M,53,SC,IND,2122
S22,Tamil Nadu,20,Coimbatore,"SUBASH, K.R.",M,40,GEN,IND,1756
S22,Tamil Nadu,20,Coimbatore,"TAMILSELVAN, K.",M,46,SC,IND,640
S22,Tamil Nadu,20,Coimbatore,"NAGARAJ, S.",M,34,SC,IND,1699
S22,Tamil Nadu,20,Coimbatore,"MOHANRAJ, K.",M,47,SC,IND,607
S22,Tamil Nadu,20,Coimbatore,"RANJITHKUMAR, M.",M,38,GEN,IND,1100
S22,Tamil Nadu,20,Coimbatore,"RADHAKRISHNAN, R.",M,54,GEN,IND,1672
S22,Tamil Nadu,20,Coimbatore,"JERLLD AMALAJOTHI, I.",M,37,GEN,IND,858
S22,Tamil Nadu,20,Coimbatore,"SRIDHARAN, S.",M,40,SC,IND,450
S22,Tamil Nadu,21,Pollachi,ESWARAN.E.R.,M,46,GEN,BJP,276118
S22,Tamil Nadu,21,Pollachi,SELVARAJ,M,56,GEN,INC,30014
S22,Tamil Nadu,21,Pollachi,PONGALUR PALANISAMY.N,M,67,GEN,DMK,251829
S22,Tamil Nadu,21,Pollachi,MAHENDRAN.C,M,42,GEN,ADMK,417092
S22,Tamil Nadu,21,Pollachi,MANOHARAN.M,M,32,SC,BSP,3953
S22,Tamil Nadu,21,Pollachi,SATHISH KUMAR.L,M,39,GEN,SP,895
S22,Tamil Nadu,21,Pollachi,EASWARAN.R,M,43,GEN,IND,891
S22,Tamil Nadu,21,Pollachi,KATHIRAVAN.K,M,30,SC,IND,626
S22,Tamil Nadu,21,Pollachi,KATHIRESAN.L,M,41,GEN,IND,1523
S22,Tamil Nadu,21,Pollachi,KARTHIKEYAN.PON,M,43,GEN,IND,494
S22,Tamil Nadu,21,Pollachi,DEIVASIGAMANI.K,M,54,GEN,IND,834
S22,Tamil Nadu,21,Pollachi,PALANISAMY.N,M,49,GEN,IND,2192
S22,Tamil Nadu,21,Pollachi,PALANISAMY.V,M,46,GEN,IND,2472
S22,Tamil Nadu,21,Pollachi,PRABHU.J,M,34,GEN,IND,1599
S22,Tamil Nadu,21,Pollachi,MAHENDRAN.M,M,44,GEN,IND,1171
S22,Tamil Nadu,21,Pollachi,MARY STELLA.M,F,47,GEN,IND,4942
S22,Tamil Nadu,21,Pollachi,RAMASAMY.K,M,63,GEN,IND,2071
S22,Tamil Nadu,21,Pollachi,RAJENDRAN.M,M,47,GEN,IND,1004
S22,Tamil Nadu,22,Dindigul,UDHAYA KUMAR.M,M,45,GEN,ADMK,510462
S22,Tamil Nadu,22,Dindigul,GANDHIRAJAN S,M,63,GEN,DMK,382617
S22,Tamil Nadu,22,Dindigul,KRISHNAMOORTHY A,M,41,GEN,DMDK,93794
S22,Tamil Nadu,22,Dindigul,CHITTHAN N.S.V,M,80,GEN,INC,35632
S22,Tamil Nadu,22,Dindigul,BAGATSINGH PALANICHAMY M,M,56,SC,BSP,1903
S22,Tamil Nadu,22,Dindigul,PANDI.N,M,55,GEN,CPM,19455
S22,Tamil Nadu,22,Dindigul,ELANCHEZHIAN.S,M,36,GEN,AAAP,3395
S22,Tamil Nadu,22,Dindigul,BALASUBRAMANI.R,M,39,GEN,UMK,553
S22,Tamil Nadu,22,Dindigul,KUPPURAJ C,M,32,SC,IND,627
S22,Tamil Nadu,22,Dindigul,CHANDRAMOHAN P,M,60,SC,IND,1261
S22,Tamil Nadu,22,Dindigul,SUDHARSHNAR.K,M,38,SC,IND,592
S22,Tamil Nadu,22,Dindigul,THANGAPANDIAN.R,M,43,SC,IND,786
S22,Tamil Nadu,22,Dindigul,DHANDAPANI.K,M,42,SC,IND,863
S22,Tamil Nadu,22,Dindigul,NAGARAJAN V,M,51,GEN,IND,1202
S22,Tamil Nadu,22,Dindigul,PAULDURAI  V K,M,50,SC,IND,2604
S22,Tamil Nadu,22,Dindigul,MANIVANNAN N,M,29,SC,IND,5859
S22,Tamil Nadu,22,Dindigul,RAJENDHRAN.R,M,47,GEN,IND,7580
S22,Tamil Nadu,22,Dindigul,VENKATESAN G,M,42,GEN,IND,3588
S22,Tamil Nadu,23,Karur,"KRISHNAN, N.S.",M,49,GEN,DMDK,76560
S22,Tamil Nadu,23,Karur,"CHINNASAMY, M.",M,68,GEN,DMK,345475
S22,Tamil Nadu,23,Karur,"THAMBIDURAI,M.",M,67,GEN,ADMK,540722
S22,Tamil Nadu,23,Karur,"MARUTHAIVEERAN, V.",M,48,SC,BSP,5694
S22,Tamil Nadu,23,Karur,"JOTHIMANI, S.",F,38,GEN,INC,30459
S22,Tamil Nadu,23,Karur,"SARASWATHY, K.",F,54,SC,CPIM,813
S22,Tamil Nadu,23,Karur,"MANEESHANKAR, M.G.",M,39,GEN,RSPS,1276
S22,Tamil Nadu,23,Karur,"MURUGESAN, M.",M,62,GEN,SP,848
S22,Tamil Nadu,23,Karur,"RAVICHANDRAN, V.",M,34,GEN,UMK,563
S22,Tamil Nadu,23,Karur,"VALAIYAPATHI, R.",M,61,GEN,AAAP,2440
S22,Tamil Nadu,23,Karur,"KANNAN, S.",M,29,SC,IND,668
S22,Tamil Nadu,23,Karur,"KANNAN, P.",M,28,GEN,IND,1436
S22,Tamil Nadu,23,Karur,"GOWRIMANI, S.",M,63,GEN,IND,1433
S22,Tamil Nadu,23,Karur,"CHINNASAMY, M.",M,49,GEN,IND,3719
S22,Tamil Nadu,23,Karur,"CHINNASAMY, V.",M,60,GEN,IND,2108
S22,Tamil Nadu,23,Karur,"SELVARAJ, S.",M,27,GEN,IND,3552
S22,Tamil Nadu,23,Karur,"THAMILALAGAN, A.",M,27,GEN,IND,1387
S22,Tamil Nadu,23,Karur,"BALASUBRAMANIAN,  G.",M,53,GEN,IND,4486
S22,Tamil Nadu,23,Karur,"PRAKASH, N.",M,36,GEN,IND,4280
S22,Tamil Nadu,23,Karur,"MAHENDRAN, T.",M,38,GEN,IND,1024
S22,Tamil Nadu,23,Karur,"MANICKAVASAGAM, A.",M,52,GEN,IND,831
S22,Tamil Nadu,23,Karur,"MURUGAAN, N.",M,44,GEN,IND,437
S22,Tamil Nadu,23,Karur,"RAVI, S.P.",M,28,GEN,IND,732
S22,Tamil Nadu,23,Karur,"VIGNESHWARAN, M.",M,25,SC,IND,981
S22,Tamil Nadu,23,Karur,"VIJAY, J.",M,33,GEN,IND,847
S22,Tamil Nadu,24,Tiruchirappalli,ANBHALAGAN.MU,M,58,GEN,DMK,308002
S22,Tamil Nadu,24,Tiruchirappalli,KUMAR.P,M,42,GEN,ADMK,458478
S22,Tamil Nadu,24,Tiruchirappalli,SARUBALA  R THONDAIMAN,F,55,GEN,INC,51537
S22,Tamil Nadu,24,Tiruchirappalli,NATARAJAN.S,M,63,SC,BSP,1710
S22,Tamil Nadu,24,Tiruchirappalli,VIJAYKUMAR.AMG,M,47,GEN,DMDK,94785
S22,Tamil Nadu,24,Tiruchirappalli,SRIDHAR.S,M,55,GEN,CPM,17039
S22,Tamil Nadu,24,Tiruchirappalli,ANWAR DEEN.S,M,37,GEN,SAP,731
S22,Tamil Nadu,24,Tiruchirappalli,ASAITHAMBI.PALA,M,42,SC,CPI(ML)(L),1425
S22,Tamil Nadu,24,Tiruchirappalli,RAVI.P,M,59,GEN,AAAP,4885
S22,Tamil Nadu,24,Tiruchirappalli,KARUNAKARAN.M,M,45,GEN,LSP,606
S22,Tamil Nadu,24,Tiruchirappalli,JOTHI.P,F,47,GEN,SP,1003
S22,Tamil Nadu,24,Tiruchirappalli,ARUNACHALAM.A,M,40,GEN,IND,3239
S22,Tamil Nadu,24,Tiruchirappalli,ANBALAGAN.M,M,50,GEN,IND,636
S22,Tamil Nadu,24,Tiruchirappalli,ASRAF ALI.M,M,39,GEN,IND,734
S22,Tamil Nadu,24,Tiruchirappalli,RAGAVAN.R,M,56,GEN,IND,1283
S22,Tamil Nadu,24,Tiruchirappalli,ESWARAN.J,M,31,GEN,IND,2484
S22,Tamil Nadu,24,Tiruchirappalli,KUMAR.P,M,40,GEN,IND,4077
S22,Tamil Nadu,24,Tiruchirappalli,SHADHICK BATCHA.A,M,42,GEN,IND,3083
S22,Tamil Nadu,24,Tiruchirappalli,SUNDARRAJ.S,M,55,GEN,IND,784
S22,Tamil Nadu,24,Tiruchirappalli,"THADDAUS FERNANDEZ,",M,62,GEN,IND,751
S22,Tamil Nadu,24,Tiruchirappalli,DINESHKUMAR.G,M,27,GEN,IND,1119
S22,Tamil Nadu,24,Tiruchirappalli,PALANIVEL.P,M,45,GEN,IND,687
S22,Tamil Nadu,24,Tiruchirappalli,BADHUSHA.M,M,29,GEN,IND,669
S22,Tamil Nadu,24,Tiruchirappalli,BALA KRISHNAN.K,M,51,GEN,IND,485
S22,Tamil Nadu,24,Tiruchirappalli,MOHANDASS.M,M,62,GEN,IND,355
S22,Tamil Nadu,24,Tiruchirappalli,LARANCE.Y,M,39,GEN,IND,1198
S22,Tamil Nadu,24,Tiruchirappalli,VIJAYAKUMAR.P,M,36,GEN,IND,680
S22,Tamil Nadu,24,Tiruchirappalli,VEERAMALAI.A,M,42,GEN,IND,589
S22,Tamil Nadu,24,Tiruchirappalli,SRIDEVI.S,F,38,GEN,IND,2348
S22,Tamil Nadu,25,Perambalur,"RAJASEKARAN,  M.,",M,53,GEN,INC,31998
S22,Tamil Nadu,25,Perambalur,"SELVARAJ, V.M.",M,58,SC,BSP,2924
S22,Tamil Nadu,25,Perambalur,"PARIVENDAR  PACHAMUTHU, T.R.",M,72,GEN,BJP,238887
S22,Tamil Nadu,25,Perambalur,"SEEMANUR  PRABU, S.",M,44,GEN,DMK,249645
S22,Tamil Nadu,25,Perambalur,"MARUTHARAJAA, R.P.",M,51,GEN,ADMK,462693
S22,Tamil Nadu,25,Perambalur,"RAMAR YADAV,  K.",M,39,GEN,TNMC,6324
S22,Tamil Nadu,25,Perambalur,"THOZHAR  TAMILSELVAN,  P.",M,51,GEN,UCPI,1509
S22,Tamil Nadu,25,Perambalur,"ABDUL RAHMAN,  R.",M,41,GEN,IND,1018
S22,Tamil Nadu,25,Perambalur,"SIVAPERUMAL,  K.",M,31,GEN,IND,986
S22,Tamil Nadu,25,Perambalur,"CHINNA RAJENDRAN, C.",M,37,SC,IND,877
S22,Tamil Nadu,25,Perambalur,"SUBRAMANI, D.",M,34,GEN,IND,1201
S22,Tamil Nadu,25,Perambalur,"ANBIL  THANGAMANI, K.",M,70,GEN,IND,1636
